species	rate_e_mean	rate_e_lower	rate_e_upper
Heteromys nelsoni	0.00034078	0.00030618	0.00037835
Heteromys oasicus	0.00032457	0.00028856	0.00035981
Heteromys oresterus	0.00003220	0.00002138	0.00004344
Heteromys pictus	0.00003308	0.00002163	0.00004412
Heteromys salvini	0.00002906	0.00001863	0.00003950
Heteromys spectabilis	0.00033283	0.00029701	0.00036832
Heteromys teleus	0.00021011	0.00018300	0.00023990
Hippocamelus antisensis	0.00018327	0.00015642	0.00020926
Hippocamelus bisulcus	0.00036045	0.00032437	0.00039902
Hippopotamus amphibius	0.00019349	0.00016672	0.00022050
Hipposideros abae	0.00003996	0.00002859	0.00005251
Hipposideros armiger	0.00003108	0.00002065	0.00004221
Hipposideros ater	0.00004713	0.00003432	0.00006084
Hipposideros atrox	0.00003818	0.00002657	0.00005067
Hipposideros beatus	0.00002797	0.00001772	0.00003823
Hipposideros bicolor	0.00003192	0.00002115	0.00004331
Hipposideros boeadii	0.00019399	0.00016754	0.00022135
Hipposideros breviceps	0.00020699	0.00017936	0.00023542
Hipposideros caffer	0.00004278	0.00003035	0.00005550
Hipposideros calcaratus	0.00003184	0.00002150	0.00004295
Hipposideros camerunensis	0.00022656	0.00019640	0.00025570
Hipposideros cervinus	0.00004117	0.00002881	0.00005364
Hipposideros cineraceus	0.00003331	0.00002271	0.00004408
Hipposideros commersoni	0.00013181	0.00010968	0.00015493
Hipposideros coronatus	0.00021025	0.00018188	0.00023901
Hipposideros corynophyllus	0.00003021	0.00001958	0.00004068
Hipposideros coxi	0.00036349	0.00032585	0.00040104
Hipposideros crumeniferus	0.00021495	0.00018630	0.00024388
Hipposideros curtus	0.00021516	0.00018549	0.00024284
Hipposideros cyclops	0.00004303	0.00003086	0.00005678
Hipposideros demissus	0.00019542	0.00016920	0.00022386
Hipposideros diadema	0.00004612	0.00003331	0.00005938
Hipposideros dinops	0.00020051	0.00017306	0.00022844
Hipposideros doriae	0.00015405	0.00013058	0.00017857
Hipposideros durgadasi	0.00019500	0.00016723	0.00022115
Hipposideros dyacorum	0.00004022	0.00002777	0.00005214
Hipposideros edwardshilli	0.00020305	0.00017410	0.00023029
Hipposideros einnaythu	0.00021529	0.00018677	0.00024425
Hipposideros fuliginosus	0.00003916	0.00002692	0.00005168
Hipposideros fulvus	0.00003016	0.00001951	0.00004095
Hipposideros galeritus	0.00003117	0.00002027	0.00004193
Hipposideros gigas	0.00003200	0.00002168	0.00004328
Hipposideros grandis	0.00002384	0.00001474	0.00003388
Hipposideros halophyllus	0.00019855	0.00017000	0.00022593
Hipposideros hypophyllus	0.00137234	0.00129805	0.00144628
Hipposideros inexpectatus	0.00020300	0.00017471	0.00023081
Hipposideros inornatus	0.00020389	0.00017565	0.00023210
Hipposideros jonesi	0.00016428	0.00013898	0.00018925
Hipposideros khaokhouayensis	0.00019750	0.00017098	0.00022538
Hipposideros khasiana	0.00019495	0.00016908	0.00022354
Hipposideros lamottei	0.00139708	0.00132346	0.00147660
Hipposideros lankadiva	0.00004223	0.00003013	0.00005487
Hipposideros larvatus	0.00003942	0.00002736	0.00005158
Hipposideros lekaguli	0.00013894	0.00011610	0.00016201
Hipposideros lylei	0.00004001	0.00002798	0.00005209
Hipposideros macrobullatus	0.00019289	0.00016565	0.00022160
Hipposideros madurae	0.00003596	0.00002425	0.00004819
Hipposideros maggietaylorae	0.00002719	0.00001742	0.00003746
Hipposideros marisae	0.00018345	0.00015728	0.00020969
Hipposideros megalotis	0.00003804	0.00002641	0.00004990
Hipposideros muscinus	0.00003697	0.00002612	0.00004904
Hipposideros nequam	0.00022142	0.00019146	0.00024973
Hipposideros obscurus	0.00004691	0.00003339	0.00005978
Hipposideros orbiculus	0.00020443	0.00017658	0.00023296
Hipposideros papua	0.00003030	0.00002001	0.00004056
Hipposideros pelingensis	0.00013172	0.00010970	0.00015419
Hipposideros pomona	0.00003406	0.00002293	0.00004551
Hipposideros pratti	0.00004411	0.00003070	0.00005680
Hipposideros pygmaeus	0.00003519	0.00002414	0.00004702
Hipposideros ridleyi	0.00022086	0.00019265	0.00025030
Hipposideros rotalis	0.00004301	0.00003082	0.00005614
Hipposideros ruber	0.00003797	0.00002576	0.00004961
Hipposideros scutinares	0.00020476	0.00017665	0.00023311
Hipposideros semoni	0.00003105	0.00002020	0.00004271
Hipposideros sorenseni	0.00019444	0.00016762	0.00022180
Hipposideros speoris	0.00004524	0.00003277	0.00005878
Hipposideros stenotis	0.00004681	0.00003345	0.00005994
Hipposideros sumbae	0.00004202	0.00002869	0.00005440
Hipposideros tephrus	0.00003013	0.00001994	0.00004094
Hipposideros thomensis	0.00003779	0.00002617	0.00005066
Hipposideros turpis	0.00032779	0.00029325	0.00036372
Hipposideros vittatus	0.00015097	0.00012724	0.00017518
Hipposideros wollastoni	0.00003304	0.00002215	0.00004452
Hippotragus equinus	0.00003416	0.00002315	0.00004594
Hippotragus niger	0.00002992	0.00001988	0.00004112
Histiotus alienus	0.00021665	0.00018850	0.00024636
Histiotus humboldti	0.00018434	0.00015803	0.00021211
Histiotus laephotis	0.00004907	0.00003612	0.00006285
Histiotus macrotus	0.00003907	0.00002749	0.00005150
Histiotus magellanicus	0.00003806	0.00002585	0.00005017
Histiotus montanus	0.00001899	0.00001081	0.00002751
Histiotus velatus	0.00018961	0.00016227	0.00021616
Histriophoca fasciata	0.00003692	0.00002569	0.00004925
Hodomys alleni	0.00003919	0.00002738	0.00005146
Holochilus brasiliensis	0.00003613	0.00002494	0.00004825
Holochilus chacarius	0.00003990	0.00002807	0.00005204
Holochilus sciureus	0.00003194	0.00002139	0.00004355
Homo sapiens	0.00003298	0.00002239	0.00004464
Hoolock hoolock	0.00038139	0.00034282	0.00041922
Hoolock leuconedys	0.00018560	0.00015923	0.00021265
Hoplomys gymnurus	0.00003198	0.00002170	0.00004374
Huetia leucorhina	0.00019982	0.00017117	0.00022627
Hyaena hyaena	0.00015511	0.00013147	0.00018021
Hybomys badius	0.00037754	0.00033895	0.00041519
Hybomys basilii	0.00039588	0.00035740	0.00043509
Hybomys eisentrauti	0.00036874	0.00033015	0.00040613
Hybomys lunaris	0.00016599	0.00014134	0.00019120
Hybomys planifrons	0.00002994	0.00001952	0.00004087
Hybomys trivirgatus	0.00003494	0.00002424	0.00004674
Hybomys univittatus	0.00003411	0.00002299	0.00004549
Hydrictis maculicollis	0.00014905	0.00012517	0.00017290
Hydrochoerus hydrochaeris	0.00003407	0.00002319	0.00004534
Hydrochoerus isthmius	0.00020908	0.00018155	0.00023762
Hydromys chrysogaster	0.00003894	0.00002714	0.00005110
Hydromys hussoni	0.00018568	0.00015906	0.00021213
Hydromys neobritannicus	0.00019881	0.00017243	0.00022710
Hydromys ziegleri	0.00018229	0.00015519	0.00020797
Hydropotes inermis	0.00020515	0.00017794	0.00023365
Hydrurga leptonyx	0.00003303	0.00002268	0.00004451
Hyemoschus aquaticus	0.00002833	0.00001782	0.00003825
Hyladelphys kalinowskii	0.00003201	0.00002142	0.00004296
Hylaeamys acritus	0.00020897	0.00018108	0.00023730
Hylaeamys laticeps	0.00020765	0.00017940	0.00023486
Hylaeamys megacephalus	0.00003398	0.00002309	0.00004551
Hylaeamys oniscus	0.00012261	0.00010152	0.00014497
Hylaeamys perenensis	0.00003515	0.00002454	0.00004766
Hylaeamys tatei	0.00018886	0.00016206	0.00021567
Hylaeamys yunganus	0.00003004	0.00001921	0.00004052
Hylobates abbotti	0.00035825	0.00032239	0.00039698
Hylobates agilis	0.00034941	0.00031162	0.00038508
Hylobates albibarbis	0.00031458	0.00028017	0.00035102
Hylobates funereus	0.00035664	0.00032043	0.00039539
Hylobates klossii	0.00033050	0.00029465	0.00036584
Hylobates lar	0.00034688	0.00031119	0.00038462
Hylobates moloch	0.00037034	0.00033218	0.00040805
Hylobates muelleri	0.00038160	0.00034313	0.00042020
Hylobates pileatus	0.00035325	0.00031752	0.00039100
Hylochoerus meinertzhageni	0.00002314	0.00001414	0.00003264
Hylomys megalotis	0.00020902	0.00018049	0.00023759
Hylomys parvus	0.00018835	0.00016113	0.00021513
Hylomys suillus	0.00003387	0.00002285	0.00004585
Hylomyscus aeta	0.00003404	0.00002281	0.00004564
Hylomyscus alleni	0.00004292	0.00003072	0.00005596
Hylomyscus anselli	0.00003223	0.00002164	0.00004358
Hylomyscus arcimontensis	0.00003535	0.00002448	0.00004798
Hylomyscus baeri	0.00033481	0.00029918	0.00037073
Hylomyscus carillus	0.00002986	0.00001898	0.00004077
Hylomyscus denniae	0.00004488	0.00003197	0.00005844
Hylomyscus endorobae	0.00002892	0.00001836	0.00003923
Hylomyscus grandis	0.00034822	0.00031341	0.00038599
Hylomyscus heinrichorum	0.00019198	0.00016565	0.00021958
Hylomyscus kerbispeterhansi	0.00003282	0.00002150	0.00004344
Hylomyscus pamfi	0.00020684	0.00017928	0.00023571
Hylomyscus parvus	0.00004496	0.00003217	0.00005818
Hylomyscus stella	0.00003295	0.00002269	0.00004491
Hylomyscus vulcanorum	0.00003599	0.00002477	0.00004799
Hylomyscus walterverheyeni	0.00003290	0.00002205	0.00004402
Hylonycteris underwoodi	0.00003308	0.00002231	0.00004433
Hylopetes alboniger	0.00004594	0.00003297	0.00005956
Hylopetes bartelsi	0.00018635	0.00016038	0.00021423
Hylopetes nigripes	0.00013911	0.00011701	0.00016334
Hylopetes phayrei	0.00003785	0.00002671	0.00005036
Hylopetes platyurus	0.00020517	0.00017719	0.00023364
Hylopetes sagitta	0.00020889	0.00018088	0.00023684
Hylopetes sipora	0.00036716	0.00033132	0.00040768
Hylopetes spadiceus	0.00004486	0.00003265	0.00005802
Hylopetes winstoni	0.00018881	0.00016255	0.00021732
Hyomys dammermani	0.00022466	0.00019607	0.00025456
Hyomys goliath	0.00004084	0.00002850	0.00005354
Hyorhinomys stuempkei	0.00021554	0.00018870	0.00024597
Hyosciurus heinrichi	0.00003712	0.00002577	0.00004893
Hyosciurus ileile	0.00019312	0.00016527	0.00021994
Hyperacrius fertilis	0.00015419	0.00013009	0.00017865
Hyperacrius wynnei	0.00002709	0.00001764	0.00003793
Hyperoodon ampullatus	0.00020381	0.00017390	0.00023090
Hyperoodon planifrons	0.00003619	0.00002485	0.00004806
Hypogeomys antimena	0.00035092	0.00031437	0.00038760
Hypsignathus monstrosus	0.00004181	0.00002950	0.00005486
Hypsiprymnodon moschatus	0.00002802	0.00001831	0.00003865
Hypsugo anthonyi	0.00017882	0.00015227	0.00020487
Hypsugo bemainty	0.00003697	0.00002585	0.00004902
Hypsugo joffrei	0.00021929	0.00019085	0.00024874
Hypsugo kitcheneri	0.00020415	0.00017698	0.00023292
Hypsugo lophurus	0.00021079	0.00018187	0.00023806
Hypsugo macrotis	0.00019985	0.00017213	0.00022752
Hypsugo savii	0.00004211	0.00002929	0.00005433
Hypsugo vordermanni	0.00020079	0.00017335	0.00022787
Hystrix africaeaustralis	0.00004217	0.00003004	0.00005554
Hystrix brachyura	0.00002110	0.00001275	0.00003035
Hystrix crassispinis	0.00003916	0.00002710	0.00005146
Hystrix cristata	0.00003381	0.00002294	0.00004553
Hystrix indica	0.00003412	0.00002268	0.00004563
Hystrix javanica	0.00003514	0.00002442	0.00004675
Hystrix pumila	0.00020550	0.00017769	0.00023376
Hystrix sumatrae	0.00003636	0.00002441	0.00004825
Ia io	0.00003091	0.00002082	0.00004175
Ichneumia albicauda	0.00003183	0.00002138	0.00004308
Ichthyomys hydrobates	0.00003811	0.00002644	0.00005051
Ichthyomys pittieri	0.00014572	0.00012299	0.00016998
Ichthyomys stolzmanni	0.00020685	0.00018020	0.00023663
Ichthyomys tweedii	0.00018065	0.00015550	0.00020782
Ictidomys mexicanus	0.00003893	0.00002744	0.00005187
Ictidomys tridecemlineatus	0.00003721	0.00002546	0.00004886
Ictonyx libycus	0.00004695	0.00003329	0.00006027
Ictonyx striatus	0.00003111	0.00002105	0.00004226
Idionycteris phyllotis	0.00003519	0.00002419	0.00004707
Idiurus macrotis	0.00003315	0.00002252	0.00004517
Idiurus zenkeri	0.00003416	0.00002341	0.00004560
Indopacetus pacificus	0.00020881	0.00018145	0.00023770
Indri indri	0.00139121	0.00131706	0.00146911
Inia geoffrensis	0.00036386	0.00032730	0.00040293
Iomys horsfieldii	0.00002499	0.00001577	0.00003517
Iomys sipora	0.00034942	0.00031271	0.00038492
Irenomys tarsalis	0.00004185	0.00002989	0.00005527
Isoodon auratus	0.00018462	0.00015876	0.00021132
Isoodon macrourus	0.00002598	0.00001607	0.00003585
Isoodon obesulus	0.00002588	0.00001627	0.00003612
Isothrix barbarabrownae	0.00018272	0.00015792	0.00021093
Isothrix bistriata	0.00003010	0.00001931	0.00004095
Isothrix negrensis	0.00003085	0.00002045	0.00004227
Isothrix orinoci	0.00020985	0.00018090	0.00023788
Isothrix pagurus	0.00004206	0.00002994	0.00005472
Isothrix sinnamariensis	0.00004226	0.00002914	0.00005486
Isthmomys flavidus	0.00014383	0.00012069	0.00016719
Isthmomys pirrensis	0.00004099	0.00002901	0.00005410
Jaculus blanfordi	0.00003203	0.00002138	0.00004316
Jaculus jaculus	0.00003123	0.00002055	0.00004271
Jaculus orientalis	0.00003432	0.00002353	0.00004609
Jaculus thaleri	0.00021231	0.00018350	0.00024064
Juliomys pictipes	0.00003915	0.00002682	0.00005149
Juliomys rimofrons	0.00015331	0.00013016	0.00017869
Juscelinomys huanchacae	0.00018368	0.00015660	0.00020980
Kadarsanomys sodyi	0.00033649	0.00030108	0.00037326
Kannabateomys amblyonyx	0.00002396	0.00001460	0.00003392
Kerivoula africana	0.00034122	0.00030435	0.00037703
Kerivoula agnella	0.00019574	0.00016781	0.00022242
Kerivoula argentata	0.00004015	0.00002788	0.00005280
Kerivoula cuprosa	0.00018876	0.00016202	0.00021498
Kerivoula eriophora	0.00020897	0.00018193	0.00023869
Kerivoula flora	0.00018460	0.00015921	0.00021227
Kerivoula hardwickii	0.00003206	0.00002157	0.00004297
Kerivoula intermedia	0.00015397	0.00012989	0.00017763
Kerivoula kachinensis	0.00004133	0.00002933	0.00005411
Kerivoula krauensis	0.00019588	0.00016786	0.00022317
Kerivoula lanosa	0.00003795	0.00002676	0.00005038
Kerivoula lenis	0.00003815	0.00002626	0.00005028
Kerivoula minuta	0.00015284	0.00012848	0.00017760
Kerivoula muscina	0.00003879	0.00002720	0.00005124
Kerivoula myrella	0.00019974	0.00017246	0.00022768
Kerivoula papillosa	0.00002899	0.00001919	0.00003975
Kerivoula pellucida	0.00013971	0.00011695	0.00016291
Kerivoula phalaena	0.00003700	0.00002543	0.00004910
Kerivoula picta	0.00002611	0.00001717	0.00003689
Kerivoula smithii	0.00004325	0.00003129	0.00005731
Kerivoula titania	0.00005137	0.00003777	0.00006591
Kerivoula whiteheadi	0.00003983	0.00002833	0.00005295
Kerodon acrobata	0.00021751	0.00018852	0.00024628
Kerodon rupestris	0.00003909	0.00002682	0.00005096
Kobus ellipsiprymnus	0.00002689	0.00001698	0.00003689
Kobus kob	0.00002720	0.00001763	0.00003765
Kobus leche	0.00014302	0.00012008	0.00016640
Kobus megaceros	0.00035253	0.00031524	0.00039013
Kobus vardonii	0.00015001	0.00012678	0.00017402
Kogia breviceps	0.00021398	0.00018497	0.00024176
Kogia sima	0.00019408	0.00016752	0.00022192
Komodomys rintjanus	0.00020553	0.00017867	0.00023498
Kunsia tomentosus	0.00003212	0.00002113	0.00004376
Laephotis angolensis	0.00019291	0.00016597	0.00021969
Laephotis botswanae	0.00004386	0.00003103	0.00005664
Laephotis namibensis	0.00002498	0.00001549	0.00003496
Laephotis wintoni	0.00002898	0.00001914	0.00003979
Lagenodelphis hosei	0.00003306	0.00002231	0.00004455
Lagenorhynchus acutus	0.00003709	0.00002565	0.00004931
Lagenorhynchus albirostris	0.00002827	0.00001774	0.00003821
Lagenorhynchus australis	0.00003410	0.00002314	0.00004570
Lagenorhynchus cruciger	0.00002310	0.00001405	0.00003237
Lagenorhynchus obliquidens	0.00003511	0.00002370	0.00004645
Lagenorhynchus obscurus	0.00003686	0.00002484	0.00004888
Lagidium ahuacaense	0.00021503	0.00018636	0.00024348
Lagidium viscacia	0.00003998	0.00002837	0.00005323
Lagidium wolffsohni	0.00021747	0.00018887	0.00024652
Lagorchestes conspicillatus	0.00004216	0.00002975	0.00005477
Lagorchestes hirsutus	0.00020866	0.00018048	0.00023715
Lagostomus maximus	0.00002713	0.00001715	0.00003706
Lagostrophus fasciatus	0.00021568	0.00018664	0.00024406
Lagothrix cana	0.00037404	0.00033705	0.00041361
Lagothrix flavicauda	0.00137109	0.00129636	0.00144677
Lagothrix lagotricha	0.00015427	0.00012999	0.00017898
Lagothrix lugens	0.00129293	0.00122131	0.00136614
Lagothrix poeppigii	0.00019337	0.00016634	0.00022175
Lagurus lagurus	0.00003425	0.00002269	0.00004544
Lama guanicoe	0.00002910	0.00001882	0.00003933
Lamottemys okuensis	0.00033588	0.00029958	0.00037285
Lampronycteris brachyotis	0.00002993	0.00001976	0.00004071
Laonastes aenigmamus	0.00003978	0.00002778	0.00005200
Lariscus hosei	0.00004287	0.00003004	0.00005595
Lariscus insignis	0.00003321	0.00002233	0.00004479
Lariscus niobe	0.00021320	0.00018422	0.00024203
Lariscus obscurus	0.00014086	0.00011783	0.00016443
Lasionycteris noctivagans	0.00002322	0.00001381	0.00003266
Lasiopodomys brandtii	0.00003105	0.00002083	0.00004257
Lasiopodomys fuscus	0.00003512	0.00002343	0.00004645
Lasiopodomys mandarinus	0.00003492	0.00002400	0.00004600
Lasiorhinus krefftii	0.00136500	0.00128622	0.00143703
Lasiorhinus latifrons	0.00015128	0.00012697	0.00017578
Lasiurus atratus	0.00004489	0.00003234	0.00005781
Lasiurus blossevillii	0.00003688	0.00002523	0.00004879
Lasiurus borealis	0.00002897	0.00001922	0.00004029
Lasiurus castaneus	0.00018469	0.00015676	0.00021052
Lasiurus cinereus	0.00002808	0.00001808	0.00003857
Lasiurus degelidus	0.00017928	0.00015330	0.00020590
Lasiurus ebenus	0.00019072	0.00016493	0.00021962
Lasiurus ega	0.00005222	0.00003832	0.00006608
Lasiurus egregius	0.00019271	0.00016746	0.00022145
Lasiurus insularis	0.00015578	0.00013226	0.00018118
Lasiurus intermedius	0.00004597	0.00003327	0.00005936
Lasiurus minor	0.00017245	0.00014716	0.00019788
Lasiurus pfeifferi	0.00016538	0.00013882	0.00018963
Lasiurus salinae	0.00017840	0.00015274	0.00020507
Lasiurus seminolus	0.00002802	0.00001806	0.00003823
Lasiurus varius	0.00003331	0.00002205	0.00004447
Lasiurus xanthinus	0.00003200	0.00002112	0.00004284
Latidens salimalii	0.00037612	0.00033952	0.00041495
Lavia frons	0.00003719	0.00002588	0.00004961
Leggadina forresti	0.00003522	0.00002355	0.00004627
Leggadina lakedownensis	0.00004232	0.00002982	0.00005503
Leimacomys buettneri	0.00019593	0.00016986	0.00022502
Lemmiscus curtatus	0.00004703	0.00003409	0.00006092
Lemmus amurensis	0.00003985	0.00002755	0.00005241
Lemmus lemmus	0.00003093	0.00002027	0.00004188
Lemmus portenkoi	0.00017666	0.00015151	0.00020270
Lemmus sibiricus	0.00003911	0.00002752	0.00005175
Lemmus trimucronatus	0.00003606	0.00002507	0.00004831
Lemniscomys barbarus	0.00004312	0.00003054	0.00005618
Lemniscomys bellieri	0.00003007	0.00001980	0.00004075
Lemniscomys griselda	0.00003616	0.00002417	0.00004823
Lemniscomys hoogstraali	0.00021206	0.00018361	0.00024022
Lemniscomys linulus	0.00003212	0.00002147	0.00004317
Lemniscomys macculus	0.00003607	0.00002552	0.00004807
Lemniscomys mittendorfi	0.00003616	0.00002536	0.00004802
Lemniscomys rosalia	0.00003103	0.00002058	0.00004214
Lemniscomys roseveari	0.00018953	0.00016259	0.00021669
Lemniscomys striatus	0.00003327	0.00002233	0.00004453
Lemniscomys zebra	0.00003213	0.00002163	0.00004369
Lemur catta	0.00032022	0.00028645	0.00035670
Lenomys meyeri	0.00003306	0.00002235	0.00004486
Lenothrix canus	0.00004120	0.00002929	0.00005435
Lenoxus apicalis	0.00003884	0.00002709	0.00005138
Leontopithecus caissara	0.00134772	0.00127273	0.00142386
Leontopithecus chrysomelas	0.00035944	0.00032347	0.00039768
Leontopithecus chrysopygus	0.00038873	0.00035083	0.00042828
Leontopithecus rosalia	0.00036483	0.00032802	0.00040221
Leopardus colocolo	0.00012681	0.00010407	0.00014835
Leopardus geoffroyi	0.00003791	0.00002594	0.00004994
Leopardus guigna	0.00018747	0.00016118	0.00021433
Leopardus guttulus	0.00019658	0.00016888	0.00022373
Leopardus jacobita	0.00032441	0.00028999	0.00035921
Leopardus pardalis	0.00004722	0.00003426	0.00006093
Leopardus tigrinus	0.00018315	0.00015657	0.00020947
Leopardus wiedii	0.00015516	0.00013143	0.00018007
Leopoldamys ciliatus	0.00003083	0.00002006	0.00004155
Leopoldamys diwangkarai	0.00018262	0.00015726	0.00020985
Leopoldamys edwardsi	0.00003200	0.00002138	0.00004351
Leopoldamys milleti	0.00003296	0.00002234	0.00004446
Leopoldamys neilli	0.00003704	0.00002564	0.00004907
Leopoldamys sabanus	0.00003624	0.00002438	0.00004847
Leopoldamys siporanus	0.00021255	0.00018518	0.00024285
