species	simulated_ext_prob_in_100_years
Macaca assamensis	0.01460000
Macaca cyclopis	0.00370000
Macaca fascicularis	0.00380000
Macaca fuscata	0.00350000
Macaca hecki	0.02080000
Macaca leonina	0.02060000
Macaca maura	0.03490000
Macaca mulatta	0.00340000
Macaca munzala	0.03590000
Macaca nemestrina	0.02000000
Macaca nigra	0.12920000
Macaca nigrescens	0.02140000
Macaca ochreata	0.02050000
Macaca pagensis	0.12500000
Macaca radiata	0.00260000
Macaca siberu	0.02310000
Macaca silenus	0.03310000
Macaca sinica	0.03400000
Macaca sylvanus	0.03640000
Macaca thibetana	0.01360000
Macaca tonkeana	0.02130000
Macroderma gigas	0.01830000
Macrogalidia musschenbroekii	0.02040000
Macroglossus minimus	0.00300000
Macroglossus sobrinus	0.00330000
Macrophyllum macrophyllum	0.00370000
Macropus agilis	0.00350000
Macropus antilopinus	0.00320000
Macropus bernardus	0.01450000
Macropus dorsalis	0.00320000
Macropus eugenii	0.00400000
Macropus fuliginosus	0.00340000
Macropus giganteus	0.00350000
Macropus irma	0.00260000
Macropus parma	0.01350000
Macropus parryi	0.00270000
Macropus robustus	0.00310000
Macropus rufogriseus	0.00310000
Macropus rufus	0.00410000
Macroscelides flavicaudatus	0.00370000
Macroscelides micus	0.00440000
Macroscelides proboscideus	0.00370000
Macrotarsomys bastardi	0.00390000
Macrotarsomys ingens	0.03520000
Macrotarsomys petteri	0.01940000
Macrotis lagotis	0.01840000
Macrotus californicus	0.00360000
Macrotus waterhousii	0.00330000
Macruromys elegans	0.02080000
Macruromys major	0.00340000
Madoqua guentheri	0.00330000
Madoqua kirkii	0.00390000
Madoqua piacentinii	0.01850000
Madoqua saltiana	0.00350000
Madromys blanfordi	0.00380000
Makalata didelphoides	0.00440000
Makalata macrura	0.00450000
Makalata obscura	0.02040000
Malacomys cansdalei	0.00330000
Malacomys edwardsi	0.00290000
Malacomys longipes	0.00280000
Malacothrix typica	0.00280000
Mallomys aroaensis	0.00290000
Mallomys gunung	0.03490000
Mallomys istapantap	0.00330000
Mallomys rothschildi	0.00360000
Mammelomys lanosus	0.00310000
Mammelomys rattoides	0.00390000
Mandrillus leucophaeus	0.03540000
Mandrillus sphinx	0.01860000
Manis crassicaudata	0.03450000
Manis culionensis	0.13380000
Manis javanica	0.12980000
Manis pentadactyla	0.12600000
Margaretamys beccarii	0.01880000
Margaretamys christinae	0.03760000
Margaretamys elegans	0.01440000
Margaretamys parvus	0.01970000
Marmosa alstoni	0.00380000
Marmosa andersoni	0.01900000
Marmosa constantiae	0.00340000
Marmosa demerarae	0.00250000
Marmosa lepida	0.00440000
Marmosa mexicana	0.00380000
Marmosa murina	0.00330000
Marmosa paraguayana	0.00340000
Marmosa phaea	0.02040000
Marmosa quichua	0.00270000
Marmosa regina	0.00330000
Marmosa robinsoni	0.00410000
Marmosa rubra	0.01660000
Marmosa tyleriana	0.02030000
Marmosa xerophila	0.01830000
Marmosops bishopi	0.00320000
Marmosops caucae	0.00310000
Marmosops cracens	0.02150000
Marmosops creightoni	0.02010000
Marmosops fuscatus	0.02010000
Marmosops handleyi	0.12510000
Marmosops impavidus	0.00430000
Marmosops incanus	0.00360000
Marmosops invictus	0.00430000
Marmosops juninensis	0.01980000
Marmosops neblina	0.00430000
Marmosops noctivagus	0.00270000
Marmosops ocellatus	0.00320000
Marmosops pakaraimae	0.01970000
Marmosops parvidens	0.00390000
Marmosops paulensis	0.00290000
Marmosops pinheiroi	0.00270000
Marmota baibacina	0.00430000
Marmota bobak	0.00290000
Marmota broweri	0.00280000
Marmota caligata	0.00280000
Marmota camtschatica	0.00410000
Marmota caudata	0.00420000
Marmota flaviventris	0.00270000
Marmota himalayana	0.00410000
Marmota marmota	0.00360000
Marmota menzbieri	0.01960000
Marmota monax	0.00270000
Marmota olympus	0.00300000
Marmota sibirica	0.03290000
Marmota vancouverensis	0.12780000
Martes americana	0.00330000
Martes flavigula	0.00350000
Martes foina	0.00300000
Martes gwatkinsii	0.02220000
Martes martes	0.00280000
Martes melampus	0.00470000
Martes pennanti	0.00270000
Martes zibellina	0.00300000
Massoutiera mzabi	0.00340000
Mastacomys fuscus	0.01430000
Mastomys awashensis	0.00380000
Mastomys coucha	0.00290000
Mastomys erythroleucus	0.00420000
Mastomys huberti	0.00450000
Mastomys kollmannspergeri	0.00420000
Mastomys natalensis	0.00440000
Mastomys pernanus	0.02020000
Mastomys shortridgei	0.00270000
Maxomys alticola	0.00400000
Maxomys baeodon	0.02190000
Maxomys bartelsii	0.00400000
Maxomys dollmani	0.01960000
Maxomys hellwaldii	0.00400000
Maxomys hylomyoides	0.02100000
Maxomys inas	0.00350000
Maxomys inflatus	0.02200000
Maxomys moi	0.00290000
Maxomys musschenbroekii	0.00330000
Maxomys ochraceiventer	0.01980000
Maxomys pagensis	0.01950000
Maxomys panglima	0.00430000
Maxomys rajah	0.01850000
Maxomys surifer	0.00360000
Maxomys tajuddinii	0.00400000
Maxomys wattsi	0.03890000
Maxomys whiteheadi	0.01800000
Mazama americana	0.01730000
Mazama bororo	0.01990000
Mazama bricenii	0.01870000
Mazama chunyi	0.02020000
Mazama gouazoubira	0.00270000
Mazama nana	0.01710000
Mazama nemorivaga	0.00340000
Mazama pandora	0.02060000
Mazama rufina	0.01910000
Mazama temama	0.02110000
Megadendromus nikolausi	0.01950000
Megaderma lyra	0.00260000
Megaderma spasma	0.00440000
Megadontomys cryophilus	0.03510000
Megadontomys nelsoni	0.03550000
Megadontomys thomasi	0.03320000
Megaerops ecaudatus	0.00350000
Megaerops kusnotoi	0.02110000
Megaerops niphanae	0.00380000
Megaerops wetmorei	0.02110000
Megaloglossus azagnyi	0.00290000
Megaloglossus woermanni	0.00280000
Megaptera novaeangliae	0.00350000
Megasorex gigas	0.00470000
Melanomys caliginosus	0.00370000
Melanomys robustulus	0.00310000
Melanomys zunigae	0.12530000
Melasmothrix naso	0.02010000
Meles anakuma	0.00440000
Meles leucurus	0.00330000
Meles meles	0.00300000
Mellivora capensis	0.00460000
Melogale cucphuongensis	0.01880000
Melogale everetti	0.03400000
Melogale moschata	0.00300000
Melogale orientalis	0.00380000
Melogale personata	0.00350000
Melomys aerosus	0.03510000
Melomys arcium	0.02080000
Melomys bannisteri	0.03120000
Melomys bougainville	0.02060000
Melomys burtoni	0.00320000
Melomys capensis	0.00340000
Melomys caurinus	0.03160000
Melomys cervinipes	0.00310000
Melomys cooperae	0.01950000
Melomys dollmani	0.00370000
Melomys fraterculus	0.03590000
Melomys frigicola	0.00310000
Melomys fulgens	0.01970000
Melomys howi	0.02100000
Melomys leucogaster	0.00400000
Melomys lutillus	0.00280000
Melomys matambuai	0.03270000
Melomys obiensis	0.00260000
Melomys paveli	0.02010000
Melomys rufescens	0.00340000
Melomys talaudium	0.03310000
Melonycteris fardoulisi	0.00360000
Melonycteris melanops	0.00370000
Melonycteris woodfordi	0.00300000
Melursus ursinus	0.01790000
Menetes berdmorei	0.00420000
Mephitis macroura	0.00280000
Mephitis mephitis	0.00290000
Meriones arimalius	0.00380000
Meriones chengi	0.00350000
Meriones crassus	0.00380000
Meriones dahli	0.03320000
Meriones grandis	0.00370000
Meriones hurrianae	0.00300000
Meriones libycus	0.00390000
Meriones meridianus	0.00440000
Meriones persicus	0.00310000
Meriones rex	0.00340000
Meriones sacramenti	0.01900000
Meriones shawi	0.00360000
Meriones tamariscinus	0.00380000
Meriones tristrami	0.00340000
Meriones unguiculatus	0.00280000
Meriones vinogradovi	0.00440000
Meriones zarudnyi	0.01810000
Mesechinus dauuricus	0.00350000
Mesechinus hughi	0.00340000
Mesembriomys gouldii	0.01940000
Mesembriomys macrurus	0.01360000
Mesocapromys angelcabrerai	0.03600000
Mesocapromys auritus	0.03630000
Mesocapromys nanus	0.12920000
Mesocapromys sanfelipensis	0.12900000
Mesocricetus auratus	0.01910000
Mesocricetus brandti	0.01570000
Mesocricetus newtoni	0.01390000
Mesocricetus raddei	0.00430000
Mesomys hispidus	0.00340000
Mesomys leniceps	0.02060000
Mesomys occultus	0.00340000
Mesomys stimulax	0.00320000
Mesophylla macconnelli	0.00350000
Mesoplodon bidens	0.02020000
Mesoplodon bowdoini	0.01950000
Mesoplodon carlhubbsi	0.01930000
Mesoplodon densirostris	0.02010000
Mesoplodon europaeus	0.01970000
Mesoplodon ginkgodens	0.02000000
Mesoplodon grayi	0.02010000
Mesoplodon hectori	0.01890000
Mesoplodon hotaula	0.01990000
Mesoplodon layardii	0.01940000
Mesoplodon mirus	0.01960000
Mesoplodon perrini	0.01870000
Mesoplodon peruvianus	0.02030000
Mesoplodon stejnegeri	0.01880000
Mesoplodon traversii	0.01890000
Metachirus nudicaudatus	0.00270000
Micaelamys granti	0.00250000
Micaelamys namaquensis	0.00300000
Mico acariensis	0.00400000
Mico argentatus	0.00360000
Mico chrysoleucos	0.00330000
Mico emiliae	0.00280000
Mico humeralifer	0.01970000
Mico intermedius	0.00360000
Mico leucippe	0.02200000
Mico marcai	0.02040000
Mico mauesi	0.00370000
Mico melanurus	0.00380000
Mico nigriceps	0.01400000
Mico rondoni	0.01800000
Mico saterei	0.00380000
Microakodontomys transitorius	0.03860000
Microcavia australis	0.00340000
Microcavia niata	0.00290000
Microcavia shiptoni	0.01610000
Microcebus arnholdi	0.03460000
Microcebus berthae	0.03240000
Microcebus bongolavensis	0.03370000
Microcebus danfossi	0.03270000
Microcebus gerpi	0.12090000
Microcebus griseorufus	0.00380000
Microcebus jollyae	0.03490000
Microcebus lehilahytsara	0.01960000
Microcebus macarthurii	0.03600000
Microcebus mamiratra	0.12790000
Microcebus margotmarshae	0.03080000
Microcebus marohita	0.12250000
Microcebus mittermeieri	0.03360000
Microcebus murinus	0.00480000
Microcebus myoxinus	0.01970000
Microcebus ravelobensis	0.03240000
Microcebus rufus	0.02050000
Microcebus sambiranensis	0.03300000
Microcebus simmonsi	0.03770000
Microcebus tavaratra	0.01820000
Microdillus peeli	0.02060000
Microdipodops megacephalus	0.00330000
Microdipodops pallidus	0.00280000
Microgale brevicaudata	0.00280000
Microgale cowani	0.00340000
Microgale dobsoni	0.00310000
Microgale drouhardi	0.00260000
Microgale dryas	0.02030000
Microgale fotsifotsy	0.00290000
Microgale gracilis	0.00400000
Microgale grandidieri	0.00390000
Microgale gymnorhyncha	0.00410000
Microgale jenkinsae	0.03590000
Microgale jobihely	0.03390000
Microgale longicaudata	0.00340000
Microgale majori	0.00390000
Microgale monticola	0.01850000
Microgale nasoloi	0.02250000
Microgale parvula	0.00330000
Microgale principula	0.00300000
Microgale pusilla	0.00330000
Microgale soricoides	0.00370000
Microgale taiva	0.00370000
Microgale talazaci	0.00270000
Microgale thomasi	0.00350000
Microhydromys argenteus	0.02010000
Microhydromys richardsoni	0.01890000
Micromys minutus	0.00410000
Micronycteris brosseti	0.01930000
Micronycteris buriri	0.02100000
Micronycteris giovanniae	0.01790000
Micronycteris hirsuta	0.00280000
Micronycteris matses	0.02140000
Micronycteris megalotis	0.00370000
Micronycteris microtis	0.00330000
Micronycteris minuta	0.00280000
Micronycteris sanborni	0.00340000
Micronycteris schmidtorum	0.00340000
Micronycteris yatesi	0.01820000
Microperoryctes aplini	0.01820000
Microperoryctes longicauda	0.00400000
Microperoryctes murina	0.02230000
Microperoryctes papuensis	0.00400000
Micropotamogale lamottei	0.01780000
Micropotamogale ruwenzorii	0.00350000
Micropteropus intermedius	0.01750000
Micropteropus pusillus	0.00320000
Microryzomys altissimus	0.00410000
Microryzomys minutus	0.00370000
Microsciurus alfari	0.00340000
Microsciurus flaviventer	0.00380000
Microsciurus mimulus	0.00300000
Microsciurus santanderensis	0.02060000
Microtus abbreviatus	0.00310000
Microtus agrestis	0.00310000
Microtus anatolicus	0.01870000
Microtus arvalis	0.00230000
Microtus bavaricus	0.12570000
Microtus brachycercus	0.00300000
Microtus breweri	0.01940000
Microtus cabrerae	0.01440000
Microtus californicus	0.00500000
Microtus canicaudus	0.00350000
Microtus chrotorrhinus	0.00280000
Microtus clarkei	0.00300000
Microtus daghestanicus	0.00400000
Microtus dogramacii	0.00350000
Microtus duodecimcostatus	0.00240000
Microtus elbeyli	0.01950000
Microtus evoronensis	0.02150000
Microtus felteni	0.00320000
Microtus fortis	0.00340000
Microtus gerbei	0.00340000
Microtus gregalis	0.00440000
Microtus guatemalensis	0.01240000
Microtus guentheri	0.00320000
Microtus hyperboreus	0.00420000
Microtus ilaeus	0.00390000
Microtus irani	0.01930000
Microtus kermanensis	0.02090000
Microtus kikuchii	0.00320000
Microtus levis	0.00300000
Microtus liechtensteini	0.00380000
Microtus limnophilus	0.00290000
Microtus longicaudus	0.00360000
Microtus lusitanicus	0.00350000
Microtus majori	0.00350000
Microtus maximowiczii	0.00310000
Microtus mexicanus	0.00370000
Microtus middendorffii	0.00300000
Microtus miurus	0.00440000
Microtus mongolicus	0.00350000
Microtus montanus	0.00280000
Microtus montebelli	0.00430000
Microtus mujanensis	0.01830000
Microtus multiplex	0.00360000
Microtus nasarovi	0.01840000
Microtus oaxacensis	0.03460000
Microtus ochrogaster	0.00330000
Microtus oeconomus	0.00370000
Microtus oregoni	0.00380000
Microtus paradoxus	0.00420000
Microtus pennsylvanicus	0.00260000
Microtus pinetorum	0.00290000
Microtus qazvinensis	0.00270000
Microtus quasiater	0.01500000
Microtus richardsoni	0.00300000
Microtus sachalinensis	0.00390000
Microtus savii	0.00310000
Microtus schelkovnikovi	0.00290000
Microtus schidlovskii	0.00350000
Microtus socialis	0.00290000
Microtus subterraneus	0.00260000
Microtus tatricus	0.00260000
Microtus thomasi	0.00280000
Microtus townsendii	0.00310000
Microtus transcaspicus	0.00410000
Microtus umbrosus	0.03400000
Microtus xanthognathus	0.00300000
Millardia gleadowi	0.00390000
Millardia kathleenae	0.00330000
Millardia kondana	0.03580000
Millardia meltada	0.00410000
Mimetillus moloneyi	0.00420000
Mimon bennettii	0.00330000
Mimon cozumelae	0.00320000
Mindomys hammondi	0.03590000
Miniopterus aelleni	0.00390000
Miniopterus africanus	0.00340000
Miniopterus ambohitrensis	0.00370000
Miniopterus australis	0.00430000
Miniopterus brachytragos	0.00320000
Miniopterus egeri	0.00310000
Miniopterus fraterculus	0.00320000
Miniopterus fuscus	0.03420000
Miniopterus gleni	0.00320000
Miniopterus griffithsi	0.02080000
Miniopterus griveaudi	0.01890000
Miniopterus inflatus	0.00350000
Miniopterus macrocneme	0.00400000
Miniopterus maghrebensis	0.01330000
Miniopterus magnater	0.00370000
Miniopterus mahafaliensis	0.00320000
Miniopterus majori	0.00340000
Miniopterus manavi	0.00350000
Miniopterus medius	0.00270000
Miniopterus minor	0.02000000
Miniopterus natalensis	0.00350000
Miniopterus newtoni	0.02000000
Miniopterus paululus	0.01850000
Miniopterus petersoni	0.02010000
Miniopterus pusillus	0.00320000
Miniopterus robustior	0.03520000
Miniopterus schreibersii	0.01420000
Miniopterus shortridgei	0.02010000
Miniopterus sororculus	0.00340000
Miniopterus tristis	0.00280000
Miopithecus ogouensis	0.01270000
Miopithecus talapoin	0.01910000
Mirimiri acrodonta	0.12770000
Mirounga angustirostris	0.00330000
Mirounga leonina	0.00390000
Mirza coquereli	0.03530000
Mirza zaza	0.03490000
Mirzamys louiseae	0.00430000
Mirzamys norahae	0.01990000
Mogera etigo	0.03310000
Mogera imaizumii	0.00320000
Mogera insularis	0.00360000
Mogera robusta	0.00420000
Mogera tokudae	0.01470000
Mogera uchidai	0.01740000
Mogera wogura	0.00360000
Molossops aequatorianus	0.03740000
Molossops mattogrossensis	0.00390000
Molossops neglectus	0.01910000
Molossops temminckii	0.00320000
Molossus alvarezi	0.01780000
Molossus aztecus	0.00450000
Molossus bondae	0.00350000
Molossus coibensis	0.00260000
Molossus currentium	0.00260000
Molossus molossus	0.00310000
Molossus pretiosus	0.00240000
Molossus rufus	0.00280000
Molossus sinaloae	0.00250000
Monachus monachus	0.03610000
Monodelphis adusta	0.00280000
Monodelphis americana	0.00280000
Monodelphis brevicaudata	0.00410000
Monodelphis dimidiata	0.00360000
Monodelphis domestica	0.00360000
Monodelphis emiliae	0.00420000
Monodelphis glirina	0.00320000
Monodelphis handleyi	0.02120000
Monodelphis iheringi	0.02010000
Monodelphis kunsi	0.00310000
Monodelphis osgoodi	0.00380000
Monodelphis palliolata	0.00280000
Monodelphis peruviana	0.00380000
Monodelphis reigi	0.01910000
Monodelphis ronaldi	0.00390000
Monodelphis scalops	0.00330000
Monodelphis unistriata	0.12770000
Monodon monoceros	0.00350000
Monophyllus plethodon	0.00370000
Monophyllus redmani	0.00310000
Monticolomys koopmani	0.00300000
Mops bakarii	0.01920000
Mops brachypterus	0.00380000
Mops condylurus	0.00340000
Mops congicus	0.00300000
Mops demonstrator	0.00340000
Mops leucostigma	0.00380000
Mops midas	0.00340000
Mops mops	0.01540000
Mops nanulus	0.00300000
Mops niangarae	0.02050000
Mops niveiventer	0.00380000
Mops petersoni	0.01460000
Mops sarasinorum	0.02030000
Mops spurrelli	0.00320000
Mops thersites	0.00290000
Mops trevori	0.01980000
Mormoops blainvillei	0.00300000
Mormoops megalophylla	0.00420000
Mormopterus acetabulosus	0.03790000
Mormopterus beccarii	0.00350000
Mormopterus cobourgianus	0.00400000
Mormopterus doriae	0.01860000
Mormopterus eleryi	0.01190000
Mormopterus francoismoutoui	0.00400000
Mormopterus halli	0.01730000
Mormopterus jugularis	0.00300000
Mormopterus kalinowskii	0.00400000
Mormopterus kitcheneri	0.00410000
Mormopterus lumsdenae	0.00340000
Mormopterus minutus	0.02100000
Mormopterus norfolkensis	0.02030000
Mormopterus phrudus	0.01920000
Mormopterus planiceps	0.00390000
Mormopterus ridei	0.00370000
Moschiola indica	0.00350000
Moschiola kathygre	0.00470000
Moschiola meminna	0.00400000
Moschus anhuiensis	0.03500000
Moschus berezovskii	0.03360000
Moschus chrysogaster	0.03700000
Moschus cupreus	0.03660000
Moschus fuscus	0.03820000
Moschus leucogaster	0.03130000
Moschus moschiferus	0.01720000
Mosia nigrescens	0.00300000
Mungos gambianus	0.00390000
Mungos mungo	0.00400000
Mungotictis decemlineata	0.03450000
Muntiacus atherodes	0.01530000
Muntiacus crinifrons	0.01950000
Muntiacus feae	0.02270000
Muntiacus gongshanensis	0.01840000
Muntiacus montanus	0.01990000
Muntiacus muntjak	0.00330000
Muntiacus puhoatensis	0.02110000
Muntiacus putaoensis	0.02210000
Muntiacus reevesi	0.00310000
Muntiacus rooseveltorum	0.01890000
Muntiacus truongsonensis	0.02080000
Muntiacus vaginalis	0.00350000
Muntiacus vuquangensis	0.12970000
Murexia habbema	0.00300000
Murexia longicaudata	0.00360000
Murexia melanurus	0.00350000
Murexia naso	0.00340000
Murexia rothschildi	0.01240000
Muriculus imberbis	0.00420000
Murina aenea	0.01720000
Murina aurata	0.00350000
Murina balaensis	0.12210000
Murina bicolor	0.00340000
Murina cyclotis	0.00310000
Murina florium	0.00330000
Murina fusca	0.02010000
Murina gracilis	0.00270000
Murina harrisoni	0.00310000
Murina hilgendorfi	0.00310000
Murina huttoni	0.00340000
Murina jaintiana	0.01890000
Murina leucogaster	0.00360000
Murina pluvialis	0.01900000
Murina puta	0.00260000
Murina recondita	0.00340000
Murina rozendaali	0.01840000
Murina ryukyuana	0.03600000
Murina suilla	0.00340000
Murina tenebrosa	0.12860000
Murina tubinaris	0.01850000
Murina ussuriensis	0.00400000
Mus baoulei	0.00430000
Mus booduga	0.00320000
Mus bufo	0.00300000
Mus callewaerti	0.02030000
Mus caroli	0.00380000
Mus cervicolor	0.00330000
Mus cookii	0.00360000
Mus crociduroides	0.02190000
Mus cypriacus	0.00360000
Mus famulus	0.03600000
Mus fernandoni	0.03750000
Mus fragilicauda	0.00380000
Mus goundae	0.01840000
Mus haussa	0.00280000
Mus indutus	0.00300000
Mus macedonicus	0.00400000
Mus mahomet	0.00410000
Mus mattheyi	0.00360000
Mus mayori	0.01980000
Mus minutoides	0.00290000
Mus musculoides	0.00400000
Mus musculus	0.00420000
Mus neavei	0.02250000
Mus oubanguii	0.02090000
Mus pahari	0.00360000
Mus phillipsi	0.00380000
Mus platythrix	0.00360000
Mus saxicola	0.00420000
Mus setulosus	0.00260000
Mus setzeri	0.00350000
Mus shortridgei	0.00300000
Mus sorella	0.00230000
Mus spicilegus	0.00340000
Mus spretus	0.00320000
Mus tenellus	0.00330000
Mus terricolor	0.00340000
Mus triton	0.00330000
Mus vulcani	0.00370000
Muscardinus avellanarius	0.00330000
Musonycteris harrisoni	0.01960000
Musseromys anacuao	0.01960000
Musseromys beneficus	0.02090000
Musseromys gulantang	0.02010000
Musseromys inopinatus	0.02240000
Mustela africana	0.00350000
Mustela altaica	0.01350000
Mustela erminea	0.00390000
Mustela eversmanii	0.00410000
Mustela felipei	0.01970000
Mustela frenata	0.00330000
Mustela itatsi	0.01320000
Mustela kathiah	0.00410000
Mustela lutreola	0.12840000
Mustela lutreolina	0.00310000
Mustela nigripes	0.03390000
Mustela nivalis	0.00320000
Mustela nudipes	0.00320000
Mustela putorius	0.00380000
Mustela russelliana	0.02140000
Mustela sibirica	0.00260000
Mustela strigidorsa	0.00350000
Mustela subpalmata	0.00230000
Mustela tonkinensis	0.01810000
Mydaus javanensis	0.00350000
Mydaus marchei	0.00230000
Mylomys dybowskii	0.00410000
Mylomys rex	0.01640000
Myocastor coypus	0.00360000
Myodes andersoni	0.00390000
Myodes californicus	0.00260000
Myodes centralis	0.00290000
Myodes gapperi	0.00340000
Myodes glareolus	0.00270000
Myodes regulus	0.00420000
Myodes rex	0.00400000
Myodes rufocanus	0.00350000
Myodes rutilus	0.00280000
Myodes shanseius	0.00380000
Myodes smithii	0.00360000
Myoictis leucura	0.01860000
Myoictis melas	0.00270000
Myoictis wallacei	0.00350000
Myoictis wavicus	0.01980000
Myomimus personatus	0.02170000
Myomimus roachi	0.02080000
Myomimus setzeri	0.01980000
Myomyscus angolensis	0.00300000
Myomyscus brockmani	0.00340000
Myomyscus verreauxii	0.00340000
Myomyscus yemeni	0.01830000
Myonycteris brachycephala	0.03730000
Myonycteris leptodon	0.00320000
Myonycteris relicta	0.00410000
Myonycteris torquata	0.00480000
Myoprocta acouchy	0.00370000
Myoprocta pratti	0.00340000
Myopterus daubentonii	0.02010000
Myopterus whitleyi	0.00230000
Myopus schisticolor	0.00330000
Myosciurus pumilio	0.00330000
Myosorex babaulti	0.00310000
Myosorex blarina	0.03790000
Myosorex bururiensis	0.02140000
Myosorex cafer	0.00380000
Myosorex eisentrauti	0.13090000
Myosorex geata	0.03480000
Myosorex gnoskei	0.03520000
Myosorex jejei	0.02180000
Myosorex kabogoensis	0.01970000
Myosorex kihaulei	0.03590000
Myosorex longicaudatus	0.01760000
Myosorex okuensis	0.01920000
Myosorex rumpii	0.03130000
Myosorex schalleri	0.01940000
Myosorex sclateri	0.01360000
Myosorex tenuis	0.01980000
Myosorex varius	0.00350000
Myosorex zinki	0.00330000
Myospalax aspalax	0.00380000
Myospalax myospalax	0.00350000
Myospalax psilurus	0.00340000
Myotis adversus	0.00270000
Myotis aelleni	0.01860000
Myotis albescens	0.00330000
Myotis alcathoe	0.01950000
Myotis altarium	0.00290000
Myotis anjouanensis	0.02130000
Myotis annamiticus	0.01750000
Myotis annectans	0.00320000
Myotis atacamensis	0.03720000
Myotis ater	0.00290000
Myotis aurascens	0.00400000
Myotis auriculus	0.00250000
Myotis australis	0.01970000
Myotis austroriparius	0.00470000
Myotis bechsteinii	0.01540000
Myotis blythii	0.00470000
Myotis bocagii	0.00300000
Myotis bombinus	0.01390000
Myotis borneoensis	0.01830000
Myotis brandtii	0.00310000
Myotis bucharensis	0.02080000
Myotis californicus	0.00380000
Myotis capaccinii	0.01770000
Myotis chiloensis	0.00280000
Myotis chinensis	0.00320000
Myotis ciliolabrum	0.00390000
Myotis cobanensis	0.01920000
Myotis csorbai	0.02150000
Myotis dasycneme	0.01510000
Myotis daubentonii	0.00320000
Myotis davidii	0.00350000
Myotis dieteri	0.01980000
Myotis diminutus	0.02020000
Myotis dinellii	0.00340000
Myotis dominicensis	0.01810000
Myotis elegans	0.00360000
Myotis emarginatus	0.00310000
Myotis escalerai	0.00320000
Myotis evotis	0.00400000
Myotis federatus	0.01850000
Myotis fimbriatus	0.00330000
Myotis findleyi	0.03540000
Myotis formosus	0.00320000
Myotis fortidens	0.00310000
Myotis frater	0.01980000
Myotis gomantongensis	0.00360000
Myotis goudoti	0.00330000
Myotis grisescens	0.02120000
Myotis hajastanicus	0.12750000
Myotis hasseltii	0.00360000
Myotis hermani	0.01980000
Myotis horsfieldii	0.00270000
Myotis ikonnikovi	0.00350000
Myotis insularum	0.02080000
Myotis izecksohni	0.01910000
Myotis keaysi	0.00330000
Myotis keenii	0.00310000
Myotis laniger	0.00290000
Myotis lavali	0.00470000
Myotis leibii	0.03700000
Myotis levis	0.00370000
Myotis longipes	0.01860000
Myotis lucifugus	0.03520000
Myotis macrodactylus	0.00410000
Myotis macropus	0.00360000
Myotis macrotarsus	0.00350000
Myotis martiniquensis	0.01590000
Myotis melanorhinus	0.00290000
Myotis moluccarum	0.00300000
Myotis montivagus	0.00430000
Myotis morrisi	0.01870000
Myotis muricola	0.00330000
Myotis myotis	0.00340000
Myotis mystacinus	0.00290000
Myotis nattereri	0.00320000
Myotis nesopolus	0.00320000
Myotis nigricans	0.00350000
Myotis nipalensis	0.00270000
Myotis nyctor	0.01850000
Myotis occultus	0.00340000
Myotis oreias	0.02130000
Myotis oxyotus	0.00270000
Myotis peninsularis	0.03520000
Myotis pequinius	0.00400000
Myotis peytoni	0.01960000
Myotis pilosus	0.02080000
Myotis planiceps	0.03270000
Myotis pruinosus	0.03620000
Myotis punicus	0.02140000
Myotis ridleyi	0.01420000
Myotis riparius	0.00360000
Myotis rosseti	0.00300000
Myotis ruber	0.01720000
Myotis rufopictus	0.01970000
Myotis schaubi	0.01980000
Myotis scotti	0.02100000
Myotis secundus	0.00250000
Myotis septentrionalis	0.01280000
Myotis sicarius	0.01890000
Myotis siligorensis	0.00330000
Myotis simus	0.01800000
Myotis sodalis	0.01340000
Myotis soror	0.01640000
Myotis stalkeri	0.01920000
Myotis thysanodes	0.00350000
Myotis tricolor	0.00470000
Myotis velifer	0.00320000
Myotis vivesi	0.02010000
Myotis volans	0.00290000
Myotis welwitschii	0.00390000
Myotis yanbarensis	0.12940000
Myotis yumanensis	0.00280000
Myrmecobius fasciatus	0.03510000
Myrmecophaga tridactyla	0.01980000
Mysateles melanurus	0.01780000
Mysateles prehensilis	0.01510000
Mystacina robusta	0.12890000
Mystacina tuberculata	0.01950000
Mystromys albicaudatus	0.02080000
Myzopoda aurita	0.00400000
Myzopoda schliemanni	0.00320000
Naemorhedus baileyi	0.02000000
Naemorhedus caudatus	0.02120000
Naemorhedus goral	0.01470000
Naemorhedus griseus	0.01880000
Nandinia binotata	0.00340000
Nanger dama	0.12540000
Nanger granti	0.00330000
Nanger soemmerringii	0.01980000
Nannosciurus melanotis	0.00340000
Nannospalax ehrenbergi	0.02000000
Nannospalax leucodon	0.01710000
Nannospalax xanthodon	0.02060000
Nanonycteris veldkampii	0.00300000
Napaeozapus insignis	0.00350000
Nasalis larvatus	0.03320000
Nasua narica	0.00390000
Nasua nasua	0.00340000
Nasuella meridensis	0.03630000
Nasuella olivacea	0.01390000
Natalus espiritosantensis	0.01300000
Natalus jamaicensis	0.11890000
Natalus major	0.01440000
Natalus mexicanus	0.00390000
Natalus primus	0.01920000
Natalus stramineus	0.00260000
Natalus tumidirostris	0.00480000
Neacomys dubosti	0.00320000
Neacomys guianae	0.00390000
Neacomys minutus	0.00380000
Neacomys musseri	0.00310000
Neacomys paracou	0.00390000
Neacomys pictus	0.02010000
Neacomys spinosus	0.00290000
Neacomys tenuipes	0.00350000
Neamblysomus gunningi	0.03380000
