	species	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
5590	Machlolophus spilonotus				LC				LC	LC			LC				LC				
5591	Machlolophus xanthogenys				LC				LC	LC			LC				LC				
5592	Mackenziaena leachii				LC				LC	LC			LC				LC				
5593	Mackenziaena severa				LC				LC	LC			LC				LC				
5594	Macroagelaius imthurni				LC				LC	LC			LC				LC				
5595	Macroagelaius subalaris				CR			EN	EN			EN	EN				EN	EN			
5596	Macrocephalon maleo		EN		EN			EN	EN				EN	EN			EN				
5597	Macronectes giganteus				VU	VU		NT	NT	LC			LC				LC		LC		
5598	Macronectes halli				NT				NT	LC			LC				LC		LC		
5599	Macronus ptilosus				NT				NT				NT	NT			NT				
5600	Macronus striaticeps				LC				LC	LC			LC				LC				
5601	Macronyx ameliae				LC				LC	LC			LC				LC				
5602	Macronyx aurantiigula				LC				LC	LC			LC				LC				
5603	Macronyx capensis				LC				LC	LC			LC				LC				
5604	Macronyx croceus				LC				LC	LC			LC				LC				
5605	Macronyx flavicollis				NT				NT				NT				NT				
5606	Macronyx fuelleborni				LC				LC	LC			LC				LC				
5607	Macronyx grimwoodi				DD				DD				DD				DD				
5608	Macronyx sharpei				EN				EN				EN				EN				
5609	Macropsalis forcipata				LC				LC	LC			LC				LC				
5610	Macropygia amboinensis				LC										LC		LC				
5611	Macropygia emiliana				LC				LC	LC			LC				LC				
5612	Macropygia mackinlayi				LC				LC	LC			LC				LC				
5613	Macropygia nigrirostris				LC				LC	LC			LC				LC				
5614	Macropygia phasianella				LC										LC		LC				
5615	Macropygia ruficeps				LC				LC	LC			LC				LC				
5616	Macropygia rufipennis				NT				NT				NT				NT	LC			
5617	Macropygia tenuirostris				LC				LC	LC			LC				LC				
5618	Macropygia unchall				LC				LC	LC			LC				LC				
5619	Macrosphenus concolor				LC				LC	LC			LC				LC				
5620	Macrosphenus flavicans				LC				LC	LC			LC				LC				
5621	Macrosphenus kempi				LC				LC	LC			LC				LC	LC			
5622	Macrosphenus kretschmeri				LC				LC	LC			LC				LC				
5623	Macrosphenus pulitzeri				EN				EN				EN	EN			EN				
5624	Madanga ruficollis				EN				EN				EN				EN				
5625	Magumma parva				VU				VU				VU				VU				
5626	Malacocincla abbotti				LC				LC	LC			LC				LC				
5627	Malacocincla perspicillata				VU		VU		DD				DD				DD				
5628	Malacocincla sepiaria				LC				LC	LC			LC				LC				
5629	Malaconotus alius				EN		CR		CR	CR	CR		CR				CR	EN			
5630	Malaconotus blanchoti				LC				LC	LC			LC				LC				
5631	Malaconotus cruentus				LC				LC	LC			LC				LC				
5632	Malaconotus gladiator				VU				VU				VU				VU				
5633	Malaconotus lagdeni				NT				NT				NT			NT	NT				
5634	Malaconotus monteiri				DD				DD				NT	NT			NT			NT	
5635	Malacopteron affine				NT				NT				NT				NT				
5636	Malacopteron albogulare				NT				NT				NT				NT		NT		
5637	Malacopteron cinereum				LC				LC	LC			LC				LC				
5638	Malacopteron magnirostre				LC				LC	LC			LC				LC				
5639	Malacopteron magnum				NT				NT				NT				NT				
5640	Malacopteron palawanense				NT				NT				NT	NT			NT				
5641	Malacoptila fulvogularis				LC				LC	LC			LC				LC		LC		
5642	Malacoptila fusca				LC				LC	LC			LC				LC				
5643	Malacoptila minor														EN		EN				
5644	Malacoptila mystacalis				LC				LC	LC			LC				LC				
5645	Malacoptila panamensis				LC				LC	LC			LC				LC				
5646	Malacoptila rufa				LC				LC	LC			LC				LC		LC		
5647	Malacoptila semicincta				LC				LC	LC			LC				LC				
5648	Malacoptila striata														NT		NT				
5649	Malacorhynchus membranaceus				LC				LC	LC			LC				LC				
5650	Malcorus pectoralis				LC				LC	LC			LC				LC				
5651	Malia grata				LC				LC	LC			LC				LC				
5652	Malimbus ballmanni				EN				EN				EN				EN		EN		
5653	Malimbus cassini				LC				LC	LC			LC				LC		LC		
5654	Malimbus coronatus				LC				LC	LC			LC				LC		LC		
5655	Malimbus erythrogaster				LC				LC	LC			LC				LC				
5656	Malimbus ibadanensis				EN				EN				EN				EN				
5657	Malimbus malimbicus				LC				LC	LC			LC				LC				
5658	Malimbus nitens				LC				LC	LC			LC				LC		LC		
5659	Malimbus racheliae				LC				LC	LC			LC				LC				
5660	Malimbus rubricollis				LC				LC	LC			LC				LC		LC		
5661	Malimbus scutatus				LC				LC	LC			LC				LC				
5662	Malindangia mcgregori				NT				NT				NT				NT	LC			
5663	Malurus alboscapulatus				LC				LC	LC			LC				LC				
5664	Malurus amabilis				LC				LC	LC			LC				LC				
5665	Malurus coronatus				LC				LC	LC			LC				LC				
5666	Malurus cyaneus				LC				LC	LC			LC				LC				
5667	Malurus cyanocephalus				LC				LC	LC			LC				LC	LC			
5668	Malurus elegans				LC				LC	LC			LC				LC		LC		
5669	Malurus leucopterus				LC				LC	LC			LC				LC				
5670	Malurus melanocephalus				LC				LC	LC			LC				LC				
5671	Malurus pulcherrimus				LC				LC	LC			LC				LC		LC		
5672	Malurus splendens				LC				LC	LC			LC				LC				
5673	Manacus aurantiacus				LC				LC	LC			LC				LC				
5674	Manacus candei				LC				LC	LC			LC				LC				
5675	Manacus manacus				LC				LC	LC			LC				LC				
5676	Manacus vitellinus				LC				LC	LC			LC				LC				
5677	Mandingoa nitidula				LC				LC	LC			LC				LC		LC		
5678	Manorina flavigula				LC				LC	LC			LC				LC				
5679	Manorina melanocephala				LC				LC	LC			LC				LC		LC		
5680	Manorina melanophrys				LC				LC	LC			LC				LC				
5681	Manorina melanotis				EN			EN	EN				EN	EN			EN				
5682	Manucerthia mana				EN				EN				EN	EN			EN				
5683	Manucodia ater				LC				LC	LC			LC				LC	LC			
5684	Manucodia chalybatus				LC				LC	LC			LC				LC		LC		
5685	Manucodia comrii				LC				LC	LC			LC				LC				
5686	Manucodia jobiensis				LC				LC	LC			LC				LC		LC		
5687	Mareca americana				LC				LC	LC			LC				LC				
5688	Mareca falcata				LC		NT		NT				NT			NT	NT				
5689	Mareca penelope				LC				LC	LC			LC				LC				
5690	Mareca sibilatrix				LC				LC	LC			LC				LC				
5691	Mareca strepera				LC				LC	LC			LC				LC				
5692	Margarobyas lawrencii				LC				LC	LC			LC				LC				
5693	Margaroperdix madagarensis				LC				LC	LC			LC				LC		LC		
5694	Margarops fuscatus				LC				LC	LC			LC				LC		LC		
5695	Margarornis bellulus				NT				NT				NT				NT	NT			
5696	Margarornis rubiginosus				LC				LC	LC			LC				LC				
5697	Margarornis squamiger				LC				LC	LC			LC				LC				
5698	Margarornis stellatus				NT				NT				NT				NT				
5699	Marmaronetta angustirostris				VU		VU		VU				VU				VU				
5700	Maschalethraupis surinama				LC				LC	LC			LC				LC				
5701	Masius chrysopterus				LC				LC	LC			LC				LC				
5702	Mayrornis lessoni				LC				LC	LC			LC				LC				
5703	Mayrornis schistaceus				NT				NT				NT	VU			VU				
5704	Mayrornis versicolor				VU				VU				VU			NT	NT				
5705	Mazaria propinqua				LC				LC	LC			LC				LC				
5706	Mearnsia novaeguineae				LC				LC	LC			LC				LC				
5707	Mearnsia picina				NT				NT				NT				NT	NT			
5708	Mecocerculus calopterus				LC				LC	LC			LC				LC				
5709	Mecocerculus hellmayri				LC				LC	LC			LC				LC				
5710	Mecocerculus leucophrys				LC				LC	LC			LC				LC				
5711	Mecocerculus minor				LC				LC	LC			LC				LC				
5712	Mecocerculus poecilocercus				LC				LC	LC			LC				LC				
5713	Mecocerculus stictopterus				LC				LC	LC			LC				LC				
5714	Megabyas flammulatus				LC				LC	LC			LC				LC				
5715	Megaceryle alcyon				LC				LC	LC			LC				LC				
5716	Megaceryle lugubris				LC				LC	LC			LC				LC				
5717	Megaceryle maxima				LC				LC	LC			LC				LC				
5718	Megaceryle torquata				LC				LC	LC			LC				LC				
5719	Megacrex inepta				NT				NT				NT				NT	LC			
5720	Megadyptes antipodes				EN	EN		EN	EN		EN		EN				EN		EN		
5721	Megalampitta gigantea				LC				LC	LC			LC				LC				
5722	Megaloprepia formosa				LC				LC	LC			LC				LC		LC		
5723	Megaloprepia magnifica				LC				LC	LC			LC				LC				
5724	Megalurulus grosvenori				DD				VU				VU				VU			VU	
5725	Megalurulus llaneae				NT				NT				NT				NT			NT	
5726	Megalurulus mariae				NT				NT	LC			LC				LC				
5727	Megalurulus rubiginosus				LC				LC	LC			LC				LC		LC		
5728	Megalurulus rufus				DD		EN		EN				EN				EN	EN	EN		
5729	Megalurulus turipavae																NT				
5730	Megalurulus whitneyi																LC	LC			
5731	Megalurus palustris				LC				LC	LC			LC				LC				
5732	Megapodius bernsteinii				NT				NT			VU	VU				VU				
5733	Megapodius cumingii				LC				LC	LC			LC				LC				
5734	Megapodius decollatus				LC				LC	LC			LC				LC				
5735	Megapodius eremita				LC				LC	LC			LC				LC		LC		
5736	Megapodius freycinet				LC				LC	LC			LC	LC			LC				
5737	Megapodius geelvinkianus				VU			VU	VU				VU				VU				
5738	Megapodius laperouse				EN				EN				EN				EN				
5739	Megapodius layardi				VU			VU	VU				VU				VU				
5740	Megapodius nicobariensis				VU				VU	VU			VU				VU				
5741	Megapodius pritchardii				EN				EN				EN				EN	EN		VU	
5742	Megapodius reinwardt						LC		LC	LC			LC	LC			LC				
5743	Megapodius tenimberensis							NT	NT				NT				NT			VU	
5744	Megarynchus pitangua				LC				LC	LC			LC				LC				
5745	Megascops albogularis				LC				LC	LC			LC				LC				
5746	Megascops atricapilla				LC				LC	LC			LC				LC				
5747	Megascops barbarus				NT				NT				VU	VU			VU				
5748	Megascops choliba				LC				LC	LC			LC				LC				
5749	Megascops clarkii				LC				LC	LC			LC				LC				
5750	Megascops colombianus				NT				NT				NT				NT				
5751	Megascops guatemalae														LC		LC				
5752	Megascops hoyi						LC		LC	LC			LC				LC				
5753	Megascops ingens				LC				LC	LC			LC				LC				
5754	Megascops kennicottii				LC				LC	LC			LC				LC				
5755	Megascops koepckeae				LC				LC	LC			LC				LC				
5756	Megascops marshalli				NT				NT				NT	NT			NT				
5757	Megascops nudipes				LC				LC	LC			LC		LC		LC				
5758	Megascops petersoni				LC				LC	LC			LC				LC				
5759	Megascops roboratus				LC				LC	LC			LC				LC				
5760	Megascops sanctaecatarinae				LC				LC	LC			LC				LC				
5761	Megascops seductus				NT				NT				NT	NT	LC		LC				
5762	Megascops trichopsis				LC				LC	LC			LC				LC				
5763	Megascops vermiculatus														LC		LC				
5764	Megascops watsonii				LC				LC	LC			LC				LC		LC		
5765	Megastictus margaritatus				LC				LC	LC			LC				LC				
5766	Megatriorchis doriae				NT				NT				NT	NT			NT				
5767	Megaxenops parnaguae				LC				LC	LC			LC				LC		LC		
5768	Megazosterops palauensis				NT				NT				NT				NT			NT	
5769	Meiglyptes grammithorax														LC		LC				
5770	Meiglyptes jugularis				LC				LC	LC			LC				LC				
5771	Meiglyptes tristis														EN		EN				
5772	Meiglyptes tukki				NT				NT				NT				NT				
5773	Melaenornis annamarulae				VU				VU				VU				VU		VU		
5774	Melaenornis ardesiacus				LC				LC	LC			LC				LC				
5775	Melaenornis brunneus				LC				LC	LC			LC				LC				
5776	Melaenornis chocolatinus				LC				LC	LC			LC				LC				
5777	Melaenornis edolioides				LC				LC	LC			LC				LC				
5778	Melaenornis fischeri				LC				LC	LC			LC				LC				
5779	Melaenornis herero				LC				LC	LC			LC				LC				
5780	Melaenornis pammelaina				LC				LC	LC			LC				LC		LC		
5781	Melaenornis semipartitus				LC				LC	LC			LC				LC		LC		
5782	Melaenornis silens				LC				LC	LC			LC				LC				
5783	Melampitta lugubris				LC				LC	LC			LC				LC				
5784	Melanerpes aurifrons				LC				LC	LC			LC				LC				
5785	Melanerpes cactorum				LC				LC	LC			LC				LC		LC		
5786	Melanerpes candidus				LC				LC	LC			LC				LC				
5787	Melanerpes carolinus				LC				LC	LC			LC				LC				
5788	Melanerpes chrysauchen						LC		LC	LC			LC				LC				
5789	Melanerpes chrysogenys				LC				LC	LC			LC				LC				
5790	Melanerpes cruentatus				LC				LC	LC			LC				LC				
5791	Melanerpes erythrocephalus				NT				NT				NT				NT	NT	LC		
5792	Melanerpes flavifrons				LC				LC	LC			LC				LC				
5793	Melanerpes formicivorus				LC				LC	LC			LC				LC				
5794	Melanerpes herminieri				NT				NT				NT				NT			LC	
5795	Melanerpes hoffmannii				LC				LC	LC			LC				LC				
5796	Melanerpes hypopolius				LC				LC	LC			LC				LC				
5797	Melanerpes lewis				LC				LC	LC			LC				LC				
5798	Melanerpes portoricensis				LC				LC	LC			LC				LC				
5799	Melanerpes pucherani				LC				LC	LC			LC				LC		LC		
5800	Melanerpes pulcher						LC		LC	LC			LC				LC				
5801	Melanerpes pygmaeus				LC				LC	LC			LC				LC		LC		
5802	Melanerpes radiolatus				LC				LC	LC			LC				LC				
5803	Melanerpes rubricapillus				LC				LC	LC			LC				LC				
5804	Melanerpes striatus				LC				LC	LC			LC				LC		LC		
5805	Melanerpes superciliaris				LC				LC	LC			LC				LC				
5806	Melanerpes uropygialis				LC				LC	LC			LC				LC				
5807	Melaniparus afer				LC				LC	LC			LC				LC				
5808	Melaniparus albiventris				LC				LC	LC			LC				LC				
5809	Melaniparus carpi																LC				
5810	Melaniparus cinerascens				LC				LC	LC			LC				LC				
5811	Melaniparus fasciiventer				LC				LC	LC			LC				LC				
5812	Melaniparus fringillinus				LC				LC	LC			LC				LC				
5813	Melaniparus funereus				LC				LC	LC			LC				LC				
5814	Melaniparus griseiventris				LC				LC	LC			LC				LC				
5815	Melaniparus guineensis																LC				
5816	Melaniparus leucomelas																LC	LC			
5817	Melaniparus leuconotus				LC				LC	LC			LC				LC				
5818	Melaniparus niger																LC				
5819	Melaniparus pallidiventris																LC				
5820	Melaniparus rufiventris																LC				
5821	Melaniparus thruppi				LC				LC	LC			LC				LC				
5822	Melanitta americana												NT	NT			NT		NT		
5823	Melanitta deglandi												LC	LC			LC		LC		
5824	Melanitta fusca												EN	EN		VU	VU		VU		
5825	Melanitta nigra												LC	LC			LC		LC		
5826	Melanitta perspicillata				LC				LC	LC			LC				LC		LC		
5827	Melanitta stejnegeri												LC	LC			LC	LC	LC		
5828	Melanocharis arfakiana				DD				DD			DD	DD				DD	DD			
5829	Melanocharis longicauda				LC				LC	LC			LC				LC	LC			
5830	Melanocharis nigra				LC				LC	LC			LC				LC	LC			
5831	Melanocharis striativentris				LC				LC	LC			LC				LC				
5832	Melanocharis versteri				LC				LC	LC			LC				LC				
5833	Melanochlora sultanea				LC				LC	LC			LC				LC				
5834	Melanocorypha bimaculata				LC				LC	LC			LC				LC				
5835	Melanocorypha calandra				LC				LC	LC			LC				LC				
5836	Melanocorypha maxima				LC				LC	LC			LC				LC				
5837	Melanocorypha mongolica				LC				LC	LC			LC				LC				
5838	Melanocorypha yeltoniensis				LC		LC		LC	LC			LC			LC	LC				
5839	Melanodera melanodera				LC				LC	LC			LC				LC		LC		
5840	Melanodera xanthogramma				LC				LC	LC			LC				LC				
5841	Melanodryas cucullata				LC				LC	LC			LC				LC				
5842	Melanodryas vittata				LC				LC	LC			LC				LC				
5843	Melanopareia elegans				LC				LC	LC			LC				LC				
5844	Melanopareia maranonica				NT				NT				NT				NT				
5845	Melanopareia maximiliani				LC				LC	LC			LC				LC				
5846	Melanopareia torquata				LC				LC	LC			LC				LC				
5847	Melanoperdix niger				VU				VU				VU				VU				
5848	Melanoptila glabrirostris				NT				NT			NT	NT				NT				
5849	Melanorectes nigrescens				LC				LC	LC			LC				LC	LC	LC		
5850	Melanospiza bicolor				LC				LC	LC			LC				LC		LC		
5851	Melanospiza richardsoni				EN				EN				EN				EN				
5852	Melanotis caerulescens				LC				LC	LC			LC				LC		LC		
5853	Melanotis hypoleucus				LC				LC	LC			LC				LC		LC		
5854	Meleagris gallopavo				LC				LC	LC			LC				LC		LC		
5855	Meleagris ocellata				NT				NT				NT				NT				
5856	Meliarchus sclateri				LC				LC	LC			LC				LC		LC		
5857	Melichneutes robustus				LC				LC	LC			LC				LC				
5858	Melidectes belfordi				LC				LC	LC			LC				LC		LC		
5859	Melidectes foersteri				LC				LC	LC			LC				LC		LC		
5860	Melidectes fuscus				LC				LC	LC			LC				LC		LC		
5861	Melidectes leucostephes				LC				LC	LC			LC				LC		LC		
5862	Melidectes nouhuysi				LC				LC	LC			LC				LC		LC		
5863	Melidectes ochromelas				LC				LC	LC			LC				LC	LC	LC		
5864	Melidectes princeps				VU				VU				VU				VU		VU		
5865	Melidectes rufocrissalis				LC				LC	LC			LC				LC		LC		
5866	Melidectes torquatus				LC				LC	LC			LC				LC		LC		
5867	Melidora macrorrhina				LC				LC	LC			LC				LC				
5868	Melierax canorus				LC				LC	LC			LC				LC				
5869	Melierax metabates				LC				LC	LC			LC				LC				
5870	Melierax poliopterus				LC				LC	LC			LC				LC				
5871	Melignomon eisentrauti				DD				DD				DD				DD	NT			
5872	Melignomon zenkeri				LC				LC	LC			LC				LC				
5873	Melilestes megarhynchus				LC				LC	LC			LC				LC	LC	LC		
5874	Meliphacator provocator				LC				LC	LC			LC				LC		LC		
5875	Meliphaga aruensis				LC				LC	LC			LC				LC	LC	LC		
5876	Meliphaga lewinii				LC				LC	LC			LC				LC		LC		
5877	Meliphaga notata				LC				LC	LC			LC				LC				
5878	Melipotes ater				LC				LC	LC			LC				LC		LC		
5879	Melipotes carolae																LC				
5880	Melipotes fumigatus																LC				
5881	Melipotes gymnops				LC				LC	LC			LC				LC		LC		
5882	Melithreptus affinis				LC				LC	LC			LC				LC				
5883	Melithreptus albogularis				LC				LC	LC			LC				LC				
5884	Melithreptus brevirostris				LC				LC	LC			LC				LC		LC		
5885	Melithreptus chloropsis																LC	LC			
5886	Melithreptus gularis				LC												LC	LC			
5887	Melithreptus laetior				LC												LC	LC			
5888	Melithreptus lunatus																LC				
5889	Melithreptus validirostris				LC				LC	LC			LC				LC	LC			
5890	Melitograis gilolensis				LC				LC	LC			LC				LC		LC		
5891	Mellisuga helenae				NT				NT				NT				NT				
5892	Mellisuga minima				LC				LC	LC			LC				LC				
5893	Melloria quoyi				LC				LC	LC			LC				LC				
5894	Melocichla mentalis				LC				LC	LC			LC				LC				
5895	Melopsittacus undulatus				LC				LC	LC			LC				LC		LC		
5896	Melospiza georgiana				LC				LC	LC			LC				LC		LC		
5897	Melospiza lincolnii				LC				LC	LC			LC				LC				
5898	Melospiza melodia				LC				LC	LC			LC				LC				
5899	Melozone aberti				LC				LC	LC			LC				LC				
5900	Melozone albicollis				LC				LC	LC			LC				LC				
5901	Melozone biarcuata																LC				
5902	Melozone cabanisi																LC			LC	
5903	Melozone crissalis				LC				LC	LC			LC				LC				
5904	Melozone fusca				LC				LC	LC			LC				LC		LC		
5905	Melozone kieneri				LC				LC	LC			LC				LC				
5906	Melozone leucotis																LC				
5907	Melozone occipitalis																LC				
5908	Mentocrex beankaensis													NT			NT	NT			
5909	Mentocrex kioloides				LC				LC	LC			LC				LC				
5910	Menura alberti				VU			VU	VU	NT			NT				NT				
5911	Menura novaehollandiae				LC				LC	LC			LC				LC		LC		
5912	Merganetta armata				LC				LC	LC			LC				LC				
5913	Mergellus albellus				LC				LC	LC			LC			LC	LC				
5914	Mergus merganser				LC				LC	LC			LC				LC		LC		
5915	Mergus octosetaceus				CR		CR		CR	CR	CR		CR	CR		CR	CR		CR	CR	
5916	Mergus serrator				LC				LC	LC			LC				LC		LC		
5917	Mergus squamatus		EN		EN		EN	EN	EN	EN			EN				EN	EN			
5918	Meropogon forsteni				LC				LC	LC			LC				LC		LC		
5919	Merops albicollis				LC				LC	LC			LC				LC				
5920	Merops americanus														LC		LC				
5921	Merops apiaster				LC				LC	LC			LC		LC		LC				
5922	Merops boehmi				LC				LC	LC			LC				LC				
5923	Merops breweri				LC				LC	LC			LC				LC				
5924	Merops bullockoides				LC				LC	LC			LC				LC				
5925	Merops bulocki				LC				LC	LC			LC				LC				
5926	Merops cyanophrys														LC		LC	LC			
5927	Merops gularis				LC				LC	LC			LC				LC				
5928	Merops hirundineus				LC				LC	LC			LC				LC				
5929	Merops lafresnayii														LC		LC				
5930	Merops leschenaulti				LC				LC	LC			LC				LC				
5931	Merops malimbicus				LC				LC	LC			LC			LC	LC				
5932	Merops mentalis											LC	NT				NT				
5933	Merops muelleri											LC	LC	LC			LC				
