species	simulated_p_e_in_500_years
Foulehaio taviunensis	0.23000000
Francolinus francolinus	0.27000000
Francolinus gularis	0.56000000
Francolinus pictus	0.23000000
Francolinus pintadeanus	0.35000000
Francolinus pondicerianus	0.23000000
Fraseria caerulescens	0.17000000
Fraseria cinerascens	0.26000000
Fraseria griseigularis	0.22000000
Fraseria lendu	0.58000000
Fraseria ocreata	0.30000000
Fraseria olivascens	0.21000000
Fraseria plumbea	0.24000000
Fraseria tessmanni	0.19000000
Fratercula arctica	0.53000000
Fratercula cirrhata	0.15000000
Fratercula corniculata	0.15000000
Frederickena unduliger	0.26000000
Frederickena viridis	0.18000000
Fregata andrewsi	0.77000000
Fregata aquila	0.51000000
Fregata ariel	0.22000000
Fregata magnificens	0.21000000
Fregata minor	0.12000000
Fregetta grallaria	0.25000000
Fregetta maoriana	0.93000000
Fregetta tropica	0.23000000
Fringilla coelebs	0.17000000
Fringilla montifringilla	0.30000000
Fringilla polatzeki	0.82000000
Fringilla teydea	0.46000000
Fulica alai	0.55000000
Fulica americana	0.30000000
Fulica ardesiaca	0.20000000
Fulica armillata	0.26000000
Fulica atra	0.24000000
Fulica cornuta	0.36000000
Fulica cristata	0.26000000
Fulica gigantea	0.17000000
Fulica leucoptera	0.26000000
Fulica rufifrons	0.19000000
Fulmarus glacialis	0.17000000
Fulmarus glacialoides	0.12000000
Fulvetta cinereiceps	0.21000000
Fulvetta danisi	0.21000000
Fulvetta formosana	0.24000000
Fulvetta ludlowi	0.22000000
Fulvetta manipurensis	0.21000000
Fulvetta ruficapilla	0.14000000
Fulvetta striaticollis	0.28000000
Fulvetta vinipectus	0.20000000
Furnarius cinnamomeus	0.21000000
Furnarius cristatus	0.22000000
Furnarius figulus	0.24000000
Furnarius leucopus	0.26000000
Furnarius longirostris	0.30000000
Furnarius minor	0.18000000
Furnarius rufus	0.28000000
Furnarius torridus	0.22000000
Gactornis enarratus	0.16000000
Galbalcyrhynchus leucotis	0.25000000
Galbalcyrhynchus purusianus	0.28000000
Galbula albirostris	0.33000000
Galbula chalcocephala	0.31000000
Galbula chalcothorax	0.25000000
Galbula cyanescens	0.33000000
Galbula cyanicollis	0.25000000
Galbula dea	0.25000000
Galbula galbula	0.23000000
Galbula leucogastra	0.19000000
Galbula pastazae	0.62000000
Galbula ruficauda	0.19000000
Galbula tombacea	0.22000000
Galerida cristata	0.29000000
Galerida deva	0.23000000
Galerida magnirostris	0.20000000
Galerida malabarica	0.20000000
Galerida modesta	0.16000000
Galerida theklae	0.17000000
Gallicolumba crinigera	0.54000000
Gallicolumba keayi	0.93000000
Gallicolumba luzonica	0.40000000
Gallicolumba menagei	0.92000000
Gallicolumba platenae	0.94000000
Gallicolumba rufigula	0.23000000
Gallicolumba tristigmata	0.23000000
Gallicrex cinerea	0.20000000
Gallinago andina	0.16000000
Gallinago delicata	0.22000000
Gallinago gallinago	0.19000000
Gallinago hardwickii	0.26000000
Gallinago imperialis	0.41000000
Gallinago jamesoni	0.22000000
Gallinago macrodactyla	0.66000000
Gallinago media	0.34000000
Gallinago megala	0.17000000
Gallinago nemoricola	0.65000000
Gallinago nigripennis	0.21000000
Gallinago nobilis	0.32000000
Gallinago paraguaiae	0.21000000
Gallinago solitaria	0.18000000
Gallinago stenura	0.30000000
Gallinago stricklandii	0.36000000
Gallinago undulata	0.26000000
Gallinula angulata	0.33000000
Gallinula chloropus	0.25000000
Gallinula comeri	0.69000000
Gallinula galeata	0.25000000
Gallinula melanops	0.40000000
Gallinula tenebrosa	0.24000000
Gallirallus australis	0.53000000
Gallirallus calayanensis	0.56000000
Gallirallus lafresnayanus	0.95000000
Gallirex johnstoni	0.11000000
Gallirex porphyreolophus	0.32000000
Galloperdix bicalcarata	0.21000000
Galloperdix lunulata	0.28000000
Galloperdix spadicea	0.21000000
Gallus gallus	0.17000000
Gallus lafayettii	0.23000000
Gallus sonneratii	0.22000000
Gallus varius	0.25000000
Gampsonyx swainsonii	0.18000000
Gampsorhynchus rufulus	0.23000000
Gampsorhynchus torquatus	0.21000000
Garritornis isidorei	0.21000000
Garrodia nereis	0.29000000
Garrulax albogularis	0.22000000
Garrulax annamensis	0.28000000
Garrulax berthemyi	0.22000000
Garrulax bicolor	0.83000000
Garrulax bieti	0.66000000
Garrulax caerulatus	0.25000000
Garrulax calvus	0.29000000
Garrulax canorus	0.22000000
Garrulax castanotis	0.26000000
Garrulax chinensis	0.20000000
Garrulax cineraceus	0.25000000
Garrulax cinereiceps	0.23000000
Garrulax cinereifrons	0.61000000
Garrulax courtoisi	0.92000000
Garrulax davidi	0.31000000
Garrulax delesserti	0.26000000
Garrulax ferrarius	0.38000000
Garrulax galbanus	0.31000000
Garrulax gularis	0.29000000
Garrulax konkakinhensis	0.67000000
Garrulax koslowi	0.36000000
Garrulax lanceolatus	0.24000000
Garrulax leucolophus	0.24000000
Garrulax lugubris	0.19000000
Garrulax lunulatus	0.25000000
Garrulax maesi	0.27000000
Garrulax maximus	0.32000000
Garrulax merulinus	0.13000000
Garrulax milleti	0.25000000
Garrulax mitratus	0.44000000
Garrulax monachus	0.35000000
Garrulax monileger	0.20000000
Garrulax nuchalis	0.45000000
Garrulax ocellatus	0.23000000
Garrulax palliatus	0.42000000
Garrulax pectoralis	0.20000000
Garrulax perspicillatus	0.25000000
Garrulax poecilorhynchus	0.26000000
Garrulax ruficeps	0.16000000
Garrulax ruficollis	0.27000000
Garrulax rufifrons	0.97000000
Garrulax rufogularis	0.17000000
Garrulax sannio	0.30000000
Garrulax strepitans	0.27000000
Garrulax sukatschewi	0.59000000
Garrulax taewanus	0.42000000
Garrulax treacheri	0.22000000
Garrulax vassali	0.25000000
Garrulax waddelli	0.40000000
Garrulax woodi	0.26000000
Garrulus bispecularis	0.26000000
Garrulus glandarius	0.15000000
Garrulus lanceolatus	0.18000000
Garrulus leucotis	0.25000000
Garrulus lidthi	0.54000000
Gavia adamsii	0.37000000
Gavia arctica	0.14000000
Gavia immer	0.19000000
Gavia pacifica	0.15000000
Gavia stellata	0.14000000
Gavicalis fasciogularis	0.20000000
Gavicalis versicolor	0.29000000
Gavicalis virescens	0.20000000
Gecinulus grantia	0.26000000
Gecinulus viridis	0.26000000
Gelochelidon macrotarsa	0.17000000
Gelochelidon nilotica	0.14000000
Gennaeodryas placens	0.37000000
Geobiastes squamiger	0.54000000
Geocerthia serrana	0.25000000
Geococcyx californianus	0.20000000
Geococcyx velox	0.25000000
Geocolaptes olivaceus	0.39000000
Geoffroyus geoffroyi	0.23000000
Geoffroyus heteroclitus	0.21000000
Geoffroyus hyacinthinus	0.21000000
Geoffroyus simplex	0.23000000
Geokichla camaronensis	0.20000000
Geokichla cinerea	0.67000000
Geokichla citrina	0.22000000
Geokichla crossleyi	0.45000000
Geokichla dohertyi	0.41000000
Geokichla dumasi	0.37000000
Geokichla erythronota	0.42000000
Geokichla gurneyi	0.20000000
Geokichla guttata	0.80000000
Geokichla interpres	0.35000000
Geokichla joiceyi	0.42000000
Geokichla leucolaema	0.42000000
Geokichla mendeni	0.39000000
Geokichla oberlaenderi	0.33000000
Geokichla peronii	0.33000000
Geokichla piaggiae	0.26000000
Geokichla princei	0.29000000
Geokichla schistacea	0.36000000
Geokichla sibirica	0.26000000
Geokichla spiloptera	0.42000000
Geokichla wardii	0.12000000
Geomalia heinrichi	0.33000000
Geopelia cuneata	0.28000000
Geopelia humeralis	0.21000000
Geopelia maugeus	0.28000000
Geopelia placida	0.28000000
Geopelia striata	0.23000000
Geophaps ferruginea	0.34000000
Geophaps plumifera	0.28000000
Geophaps scripta	0.18000000
Geophaps smithii	0.51000000
Geositta antarctica	0.20000000
Geositta crassirostris	0.33000000
Geositta cunicularia	0.22000000
Geositta isabellina	0.19000000
Geositta maritima	0.31000000
Geositta peruviana	0.23000000
Geositta poeciloptera	0.64000000
Geositta punensis	0.21000000
Geositta rufipennis	0.24000000
Geositta saxicolina	0.25000000
Geositta tenuirostris	0.28000000
Geospiza acutirostris	0.60000000
Geospiza conirostris	0.58000000
Geospiza difficilis	0.26000000
Geospiza fortis	0.23000000
Geospiza fuliginosa	0.27000000
Geospiza heliobates	0.91000000
Geospiza magnirostris	0.25000000
Geospiza pallida	0.52000000
Geospiza parvula	0.27000000
Geospiza pauper	0.92000000
Geospiza propinqua	0.56000000
Geospiza psittacula	0.68000000
Geospiza scandens	0.19000000
Geospiza septentrionalis	0.63000000
Geospizopsis plebejus	0.31000000
Geospizopsis unicolor	0.24000000
Geothlypis aequinoctialis	0.29000000
Geothlypis auricularis	0.31000000
Geothlypis bairdi	0.20000000
Geothlypis beldingi	0.62000000
Geothlypis chiriquensis	0.21000000
Geothlypis flavovelata	0.64000000
Geothlypis formosa	0.31000000
Geothlypis nelsoni	0.25000000
Geothlypis philadelphia	0.24000000
Geothlypis poliocephala	0.21000000
Geothlypis rostrata	0.19000000
Geothlypis semiflava	0.28000000
Geothlypis speciosa	0.83000000
Geothlypis tolmiei	0.26000000
Geothlypis trichas	0.27000000
Geotrygon caniceps	0.61000000
Geotrygon chrysia	0.16000000
Geotrygon leucometopia	0.80000000
Geotrygon montana	0.17000000
Geotrygon mystacea	0.16000000
Geotrygon purpurata	0.75000000
Geotrygon saphirina	0.27000000
Geotrygon versicolor	0.28000000
Geotrygon violacea	0.17000000
Geranoaetus albicaudatus	0.17000000
Geranoaetus melanoleucus	0.12000000
Geranoaetus polyosoma	0.17000000
Geranospiza caerulescens	0.22000000
Geronticus calvus	0.41000000
Geronticus eremita	0.66000000
Gerygone albofrontata	0.18000000
Gerygone chloronota	0.28000000
Gerygone chrysogaster	0.22000000
Gerygone citrina	0.21000000
Gerygone dorsalis	0.28000000
Gerygone flavolateralis	0.35000000
Gerygone fusca	0.28000000
Gerygone hypoxantha	0.53000000
Gerygone igata	0.26000000
Gerygone inornata	0.26000000
Gerygone levigaster	0.33000000
Gerygone magnirostris	0.19000000
Gerygone modesta	0.43000000
Gerygone mouki	0.21000000
Gerygone olivacea	0.30000000
Gerygone palpebrosa	0.18000000
Gerygone ruficollis	0.24000000
Gerygone sulphurea	0.28000000
Gerygone tenebrosa	0.22000000
Glareola cinerea	0.23000000
Glareola lactea	0.20000000
Glareola maldivarum	0.24000000
Glareola nordmanni	0.42000000
Glareola nuchalis	0.24000000
Glareola ocularis	0.59000000
Glareola pratincola	0.21000000
Glaucidium albertinum	0.62000000
Glaucidium bolivianum	0.23000000
Glaucidium brasilianum	0.25000000
Glaucidium brodiei	0.24000000
Glaucidium californicum	0.20000000
Glaucidium capense	0.27000000
Glaucidium castaneum	0.22000000
Glaucidium castanopterum	0.23000000
Glaucidium castanotum	0.57000000
Glaucidium cobanense	0.24000000
Glaucidium costaricanum	0.19000000
Glaucidium cuculoides	0.23000000
Glaucidium gnoma	0.25000000
Glaucidium griseiceps	0.28000000
Glaucidium hardyi	0.20000000
Glaucidium hoskinsii	0.26000000
Glaucidium jardinii	0.15000000
Glaucidium minutissimum	0.21000000
Glaucidium mooreorum	0.94000000
Glaucidium nana	0.20000000
Glaucidium nubicola	0.54000000
Glaucidium palmarum	0.11000000
Glaucidium parkeri	0.28000000
Glaucidium passerinum	0.24000000
Glaucidium perlatum	0.23000000
Glaucidium peruanum	0.21000000
Glaucidium radiatum	0.24000000
Glaucidium sanchezi	0.43000000
Glaucidium siju	0.29000000
Glaucidium sjostedti	0.30000000
Glaucidium tephronotum	0.25000000
Glaucidium tucumanum	0.19000000
Glaucis aeneus	0.25000000
Glaucis dohrnii	0.81000000
Glaucis hirsutus	0.33000000
Gliciphila melanops	0.23000000
Gliciphila notabilis	0.26000000
Gliciphila undulata	0.23000000
Glossopsitta concinna	0.19000000
Glossopsitta porphyrocephala	0.25000000
Glossopsitta pusilla	0.28000000
Glycichaera fallax	0.18000000
Glyphorynchus spirurus	0.26000000
Gnorimopsar chopi	0.24000000
Goethalsia bella	0.39000000
Goldmania violiceps	0.40000000
Goodfellowia miranda	0.39000000
Gorsachius goisagi	0.82000000
Gorsachius magnificus	0.76000000
Gorsachius melanolophus	0.23000000
Goura cristata	0.58000000
Goura scheepmakeri	0.43000000
Goura sclaterii	0.35000000
Goura victoria	0.32000000
Gracula indica	0.24000000
Gracula ptilogenys	0.31000000
Gracula religiosa	0.24000000
Gracula robusta	0.94000000
Gracula venerata	0.75000000
Gracupica contra	0.22000000
Gracupica jalla	0.94000000
Gracupica nigricollis	0.24000000
Grafisia torquata	0.19000000
Grallaria albigula	0.21000000
Grallaria alleni	0.73000000
Grallaria alticola	0.26000000
Grallaria andicolus	0.26000000
Grallaria atuensis	0.24000000
Grallaria bangsi	0.60000000
Grallaria blakei	0.40000000
Grallaria capitalis	0.24000000
Grallaria carrikeri	0.32000000
Grallaria chthonia	0.96000000
Grallaria dignissima	0.25000000
Grallaria eludens	0.29000000
Grallaria erythroleuca	0.24000000
Grallaria erythrotis	0.19000000
Grallaria excelsa	0.56000000
Grallaria fenwickorum	0.94000000
Grallaria flavotincta	0.25000000
Grallaria gigantea	0.65000000
Grallaria griseonucha	0.24000000
Grallaria guatimalensis	0.22000000
Grallaria haplonota	0.20000000
Grallaria hypoleuca	0.25000000
Grallaria kaestneri	0.83000000
Grallaria milleri	0.57000000
Grallaria nuchalis	0.27000000
Grallaria przewalskii	0.67000000
Grallaria quitensis	0.26000000
Grallaria ridgelyi	0.76000000
Grallaria ruficapilla	0.23000000
Grallaria rufocinerea	0.61000000
Grallaria rufula	0.25000000
Grallaria saltuensis	0.81000000
Grallaria squamigera	0.29000000
Grallaria varia	0.21000000
Grallaria watkinsi	0.40000000
Grallaricula cucullata	0.66000000
Grallaricula cumanensis	0.59000000
Grallaricula ferrugineipectus	0.29000000
Grallaricula flavirostris	0.36000000
Grallaricula leymebambae	0.24000000
Grallaricula lineifrons	0.21000000
Grallaricula loricata	0.45000000
Grallaricula nana	0.19000000
Grallaricula ochraceifrons	0.78000000
Grallaricula peruviana	0.41000000
Grallina bruijnii	0.31000000
Grallina cyanoleuca	0.25000000
Graminicola bengalensis	0.47000000
Graminicola striatus	0.64000000
Grammatoptila striata	0.18000000
Granatellus francescae	0.42000000
Granatellus paraensis	0.29000000
Granatellus pelzelni	0.19000000
Granatellus sallaei	0.24000000
Granatellus venustus	0.18000000
Granatina granatina	0.17000000
Granatina ianthinogaster	0.24000000
Grandala coelicolor	0.22000000
Grantiella picta	0.59000000
Graueria vittata	0.28000000
Graydidascalus brachyurus	0.24000000
Griseotyrannus aurantioatrocristatus	0.25000000
Grus americana	0.66000000
Grus grus	0.13000000
Grus japonensis	0.72000000
Grus monacha	0.48000000
Grus nigricollis	0.56000000
Guadalcanaria inexpectata	0.30000000
Guaruba guarouba	0.57000000
Gubernatrix cristata	0.82000000
Gubernetes yetapa	0.20000000
Guira guira	0.30000000
Gulosus aristotelis	0.18000000
Guttera edouardi	0.26000000
Guttera plumifera	0.20000000
Guttera pucherani	0.22000000
Guttera verreauxi	0.26000000
Gygis alba	0.18000000
Gygis microrhyncha	0.17000000
Gymnobucco bonapartei	0.28000000
Gymnobucco calvus	0.29000000
Gymnobucco cinereiceps	0.23000000
Gymnobucco peli	0.19000000
Gymnobucco sladeni	0.24000000
Gymnobucco vernayi	0.60000000
Gymnocichla nudiceps	0.21000000
Gymnocrex plumbeiventris	0.21000000
Gymnocrex rosenbergii	0.63000000
Gymnocrex talaudensis	0.74000000
Gymnoderus foetidus	0.29000000
Gymnogyps californianus	0.60000000
Gymnomystax mexicanus	0.19000000
Gymnomyza aubryana	0.90000000
Gymnomyza brunneirostris	0.23000000
Gymnomyza samoensis	0.80000000
Gymnomyza viridis	0.17000000
Gymnophaps albertisii	0.18000000
Gymnophaps mada	0.23000000
Gymnophaps solomonensis	0.19000000
Gymnophaps stalkeri	0.22000000
Gymnopithys bicolor	0.22000000
Gymnopithys leucaspis	0.19000000
Gymnopithys rufigula	0.24000000
Gymnorhina tibicen	0.22000000
Gymnorhinus cyanocephalus	0.48000000
Gymnoris dentata	0.35000000
Gymnoris pyrgita	0.19000000
Gymnoris superciliaris	0.29000000
Gymnoris xanthocollis	0.25000000
Gypaetus barbatus	0.24000000
Gypohierax angolensis	0.16000000
Gyps africanus	0.78000000
Gyps bengalensis	0.81000000
Gyps coprotheres	0.64000000
Gyps fulvus	0.14000000
Gyps himalayensis	0.20000000
Gyps indicus	0.80000000
Gyps rueppelli	0.77000000
Gyps tenuirostris	0.67000000
Habia atrimaxillaris	0.73000000
Habia carmioli	0.29000000
Habia cristata	0.24000000
Habia frenata	0.18000000
Habia fuscicauda	0.27000000
Habia gutturalis	0.35000000
Habia olivacea	0.29000000
Habia rubica	0.27000000
Habia stolzmanni	0.27000000
Habroptila wallacii	0.53000000
Haematoderus militaris	0.28000000
Haematopus ater	0.12000000
Haematopus chathamensis	0.50000000
Haematopus fuliginosus	0.13000000
Haematopus leucopodus	0.16000000
Haematopus longirostris	0.19000000
Haematopus moquini	0.15000000
Haematopus ostralegus	0.32000000
Haematopus palliatus	0.18000000
Haematopus unicolor	0.11000000
Haematortyx sanguiniceps	0.25000000
Haemorhous cassinii	0.25000000
Haemorhous mexicanus	0.25000000
Haemorhous purpureus	0.21000000
Hafferia fortis	0.27000000
Hafferia immaculata	0.28000000
Hafferia zeledoni	0.25000000
Halcyon albiventris	0.30000000
Halcyon badia	0.25000000
Halcyon chelicuti	0.22000000
Halcyon coromanda	0.22000000
Halcyon cyanoventris	0.24000000
Halcyon gularis	0.30000000
Halcyon leucocephala	0.27000000
Halcyon malimbica	0.25000000
Halcyon pileata	0.24000000
Halcyon senegalensis	0.26000000
Halcyon senegaloides	0.17000000
Halcyon smyrnensis	0.27000000
Haliaeetus albicilla	0.16000000
Haliaeetus leucocephalus	0.05000000
Haliaeetus leucogaster	0.28000000
Haliaeetus leucoryphus	0.64000000
Haliaeetus pelagicus	0.48000000
Haliaeetus sanfordi	0.50000000
Haliaeetus vocifer	0.14000000
Haliaeetus vociferoides	0.80000000
Haliastur indus	0.17000000
Haliastur sphenurus	0.16000000
Halobaena caerulea	0.21000000
Hamirostra melanosternon	0.15000000
Hapalocrex flaviventer	0.32000000
Hapalopsittaca amazonina	0.52000000
Hapalopsittaca fuertesi	0.95000000
Hapalopsittaca melanotis	0.23000000
Hapalopsittaca pyrrhops	0.60000000
Hapaloptila castanea	0.20000000
Haplophaedia assimilis	0.26000000
Haplophaedia aureliae	0.25000000
Haplophaedia lugens	0.49000000
Haplospiza unicolor	0.18000000
Harpactes ardens	0.27000000
Harpactes diardii	0.42000000
Harpactes duvaucelii	0.45000000
Harpactes erythrocephalus	0.25000000
Harpactes fasciatus	0.29000000
Harpactes kasumba	0.38000000
Harpactes oreskios	0.26000000
Harpactes orrhophaeus	0.51000000
Harpactes wardi	0.40000000
Harpactes whiteheadi	0.37000000
Harpagus bidentatus	0.15000000
Harpagus diodon	0.18000000
Harpia harpyja	0.37000000
Harpyopsis novaeguineae	0.36000000
Hartertula flavoviridis	0.38000000
Hartlaubius auratus	0.26000000
Hedydipna collaris	0.26000000
Hedydipna metallica	0.18000000
Hedydipna pallidigaster	0.78000000
Hedydipna platura	0.22000000
Heinrichia calligyna	0.24000000
Heinrichia simplex	0.42000000
Heleia crassirostris	0.19000000
Heleia dohertyi	0.29000000
Heleia goodfellowi	0.28000000
Heleia javanica	0.29000000
Heleia muelleri	0.51000000
Heleia pinaiae	0.25000000
Heleia squamiceps	0.23000000
Heleia squamifrons	0.27000000
Heleia superciliaris	0.20000000
Heleia wallacei	0.26000000
Heliactin bilophus	0.35000000
Heliangelus amethysticollis	0.21000000
Heliangelus clarisse	0.26000000
Heliangelus exortis	0.32000000
Heliangelus mavors	0.24000000
Heliangelus micraster	0.26000000
Heliangelus regalis	0.80000000
Heliangelus spencei	0.25000000
Heliangelus strophianus	0.17000000
Heliangelus viola	0.31000000
Heliangelus zusii	0.31000000
Helicolestes hamatus	0.16000000
Heliobletus contaminatus	0.27000000
Heliodoxa aurescens	0.29000000
Heliodoxa branickii	0.33000000
Heliodoxa gularis	0.54000000
Heliodoxa imperatrix	0.26000000
Heliodoxa jacula	0.24000000
Heliodoxa leadbeateri	0.29000000
Heliodoxa rubinoides	0.20000000
Heliodoxa schreibersii	0.20000000
Heliodoxa whitelyana	0.25000000
Heliodoxa xanthogonys	0.17000000
Heliomaster constantii	0.27000000
Heliomaster furcifer	0.22000000
Heliomaster longirostris	0.23000000
Heliomaster squamosus	0.30000000
Heliopais personatus	0.78000000
Heliornis fulica	0.32000000
Heliothryx auritus	0.23000000
Heliothryx barroti	0.18000000
Hellmayrea gularis	0.25000000
Helmitheros vermivorum	0.23000000
Hemicircus canente	0.25000000
Hemicircus concretus	0.23000000
