species	rate_e_mean	rate_e_lower	rate_e_upper
Heterogeomys dariensis	0.00020755	0.00017924	0.00023605
Heterogeomys lanius	0.01712037	0.01675209	0.01751602
Heterohyrax brucei	0.00015705	0.00013399	0.00018307
Heteromys adspersus	0.00016689	0.00014255	0.00019219
Heteromys anomalus	0.00019711	0.00017065	0.00022505
Heteromys australis	0.00016607	0.00014096	0.00019262
Heteromys desmarestianus	0.00020931	0.00018210	0.00023764
Heteromys gaumeri	0.00019137	0.00016466	0.00021933
Heteromys irroratus	0.00019348	0.00016793	0.00022268
Heteromys nelsoni	0.00609370	0.00592044	0.00627587
Heteromys oasicus	0.00604665	0.00587609	0.00622904
Heteromys oresterus	0.00019324	0.00016656	0.00022048
Heteromys pictus	0.00020198	0.00017505	0.00023020
Heteromys salvini	0.00018209	0.00015523	0.00020798
Heteromys spectabilis	0.00593706	0.00575681	0.00610620
Heteromys teleus	0.00234384	0.00224071	0.00244015
Hippocamelus antisensis	0.00233420	0.00223963	0.00243729
Hippocamelus bisulcus	0.00382356	0.00368861	0.00395719
Hippopotamus amphibius	0.00087383	0.00081710	0.00093445
Hipposideros abae	0.00016172	0.00013751	0.00018745
Hipposideros armiger	0.00015598	0.00013229	0.00018058
Hipposideros ater	0.00015479	0.00013112	0.00017958
Hipposideros atrox	0.00016212	0.00013705	0.00018792
Hipposideros beatus	0.00019118	0.00016551	0.00021961
Hipposideros bicolor	0.00018607	0.00015941	0.00021221
Hipposideros boeadii	0.00169617	0.00161013	0.00178138
Hipposideros breviceps	0.00161807	0.00153922	0.00170259
Hipposideros caffer	0.00015388	0.00012984	0.00017876
Hipposideros calcaratus	0.00019127	0.00016467	0.00021878
Hipposideros camerunensis	0.00149075	0.00141437	0.00157279
Hipposideros cervinus	0.00015268	0.00012918	0.00017688
Hipposideros cineraceus	0.00017704	0.00015188	0.00020441
Hipposideros commersoni	0.00078118	0.00072713	0.00083819
Hipposideros coronatus	0.00170166	0.00161811	0.00178711
Hipposideros corynophyllus	0.00014261	0.00012014	0.00016670
Hipposideros coxi	0.00487551	0.00471906	0.00502331
Hipposideros crumeniferus	0.00168916	0.00160473	0.00177242
Hipposideros curtus	0.00202313	0.00193037	0.00211133
Hipposideros cyclops	0.00018651	0.00016063	0.00021409
Hipposideros demissus	0.00184755	0.00175951	0.00193627
Hipposideros diadema	0.00014682	0.00012269	0.00016925
Hipposideros dinops	0.00142582	0.00135049	0.00150210
Hipposideros doriae	0.00090031	0.00084338	0.00096289
Hipposideros durgadasi	0.00192836	0.00184278	0.00201863
Hipposideros dyacorum	0.00016796	0.00014329	0.00019294
Hipposideros edwardshilli	0.00182806	0.00174564	0.00191742
Hipposideros einnaythu	0.00183010	0.00174730	0.00192147
Hipposideros fuliginosus	0.00015498	0.00013117	0.00017936
Hipposideros fulvus	0.00017411	0.00014859	0.00020013
Hipposideros galeritus	0.00015994	0.00013627	0.00018535
Hipposideros gigas	0.00013263	0.00010942	0.00015519
Hipposideros grandis	0.00017301	0.00014807	0.00019940
Hipposideros halophyllus	0.00213125	0.00203568	0.00222135
Hipposideros hypophyllus	0.01591893	0.01558254	0.01631009
Hipposideros inexpectatus	0.00152315	0.00144176	0.00160285
Hipposideros inornatus	0.00178339	0.00170035	0.00187084
Hipposideros jonesi	0.00087701	0.00081681	0.00093431
Hipposideros khaokhouayensis	0.00192887	0.00183588	0.00201617
Hipposideros khasiana	0.00186619	0.00177641	0.00195540
Hipposideros lamottei	0.01507544	0.01471212	0.01540417
Hipposideros lankadiva	0.00016964	0.00014394	0.00019548
Hipposideros larvatus	0.00017305	0.00014876	0.00020021
Hipposideros lekaguli	0.00077213	0.00071906	0.00082880
Hipposideros lylei	0.00014359	0.00012018	0.00016694
Hipposideros macrobullatus	0.00179040	0.00170486	0.00187740
Hipposideros madurae	0.00017184	0.00014587	0.00019687
Hipposideros maggietaylorae	0.00016925	0.00014355	0.00019450
Hipposideros marisae	0.00190022	0.00181144	0.00198864
Hipposideros megalotis	0.00015986	0.00013498	0.00018452
Hipposideros muscinus	0.00016930	0.00014366	0.00019386
Hipposideros nequam	0.00170287	0.00161799	0.00178750
Hipposideros obscurus	0.00017516	0.00014908	0.00020082
Hipposideros orbiculus	0.00181787	0.00172916	0.00190341
Hipposideros papua	0.00016795	0.00014263	0.00019306
Hipposideros pelingensis	0.00079203	0.00073926	0.00085198
Hipposideros pomona	0.00019428	0.00016727	0.00022079
Hipposideros pratti	0.00014275	0.00012056	0.00016677
Hipposideros pygmaeus	0.00018517	0.00015907	0.00021215
Hipposideros ridleyi	0.00190587	0.00181379	0.00198990
Hipposideros rotalis	0.00015379	0.00013053	0.00017890
Hipposideros ruber	0.00012853	0.00010555	0.00015017
Hipposideros scutinares	0.00177025	0.00168366	0.00185203
Hipposideros semoni	0.00018514	0.00015800	0.00021164
Hipposideros sorenseni	0.00184639	0.00176103	0.00193481
Hipposideros speoris	0.00017188	0.00014726	0.00019811
Hipposideros stenotis	0.00018711	0.00016036	0.00021409
Hipposideros sumbae	0.00016079	0.00013558	0.00018464
Hipposideros tephrus	0.00018543	0.00015804	0.00021177
Hipposideros thomensis	0.00015181	0.00012836	0.00017570
Hipposideros turpis	0.00417764	0.00403959	0.00432043
Hipposideros vittatus	0.00074656	0.00069199	0.00079985
Hipposideros wollastoni	0.00016490	0.00014048	0.00018951
Hippotragus equinus	0.00011721	0.00009652	0.00013830
Hippotragus niger	0.00012838	0.00010667	0.00015122
Histiotus alienus	0.00169633	0.00161054	0.00178177
Histiotus humboldti	0.00162330	0.00153899	0.00170415
Histiotus laephotis	0.00015473	0.00012917	0.00017755
Histiotus macrotus	0.00014875	0.00012538	0.00017288
Histiotus magellanicus	0.00013454	0.00011167	0.00015758
Histiotus montanus	0.00017067	0.00014603	0.00019701
Histiotus velatus	0.00156103	0.00148138	0.00164292
Histriophoca fasciata	0.00010106	0.00008221	0.00012174
Hodomys alleni	0.00021389	0.00018453	0.00024298
Holochilus brasiliensis	0.00020861	0.00018158	0.00023785
Holochilus chacarius	0.00019680	0.00016879	0.00022301
Holochilus sciureus	0.00024197	0.00021160	0.00027176
Homo sapiens	0.00006608	0.00005030	0.00008234
Hoolock hoolock	0.00175328	0.00166790	0.00183718
Hoolock leuconedys	0.00097453	0.00091431	0.00103860
Hoplomys gymnurus	0.00021059	0.00018224	0.00023875
Huetia leucorhina	0.00195553	0.00186470	0.00204394
Hyaena hyaena	0.00063531	0.00058431	0.00068529
Hybomys badius	0.00635825	0.00617209	0.00653546
Hybomys basilii	0.00608193	0.00590622	0.00625573
Hybomys eisentrauti	0.00542439	0.00526381	0.00559232
Hybomys lunaris	0.00232399	0.00222755	0.00242155
Hybomys planifrons	0.00020111	0.00017311	0.00022769
Hybomys trivirgatus	0.00019743	0.00017069	0.00022525
Hybomys univittatus	0.00019527	0.00016708	0.00022199
Hydrictis maculicollis	0.00078688	0.00073288	0.00084468
Hydrochoerus hydrochaeris	0.00015186	0.00012766	0.00017609
Hydrochoerus isthmius	0.00174971	0.00166316	0.00183578
Hydromys chrysogaster	0.00020761	0.00017977	0.00023623
Hydromys hussoni	0.00206264	0.00197006	0.00215650
Hydromys neobritannicus	0.00194896	0.00185867	0.00204096
Hydromys ziegleri	0.00212566	0.00203075	0.00222021
Hydropotes inermis	0.00221943	0.00212589	0.00231931
Hydrurga leptonyx	0.00011460	0.00009499	0.00013671
Hyemoschus aquaticus	0.00016297	0.00013774	0.00018753
Hyladelphys kalinowskii	0.00017873	0.00015247	0.00020481
Hylaeamys acritus	0.00198142	0.00188673	0.00206914
Hylaeamys laticeps	0.00220630	0.00211194	0.00230335
Hylaeamys megacephalus	0.00022568	0.00019685	0.00025487
Hylaeamys oniscus	0.00112351	0.00105515	0.00118762
Hylaeamys perenensis	0.00022561	0.00019672	0.00025515
Hylaeamys tatei	0.00202380	0.00192924	0.00211521
Hylaeamys yunganus	0.00018718	0.00016047	0.00021345
Hylobates abbotti	0.00529981	0.00513993	0.00546508
Hylobates agilis	0.00180761	0.00172033	0.00189055
Hylobates albibarbis	0.00178471	0.00169845	0.00187108
Hylobates funereus	0.00549522	0.00533474	0.00566495
Hylobates klossii	0.00183733	0.00175148	0.00192401
Hylobates lar	0.00160224	0.00152337	0.00168581
Hylobates moloch	0.00170122	0.00161509	0.00178200
Hylobates muelleri	0.00165937	0.00157549	0.00174190
Hylobates pileatus	0.00184968	0.00176030	0.00193654
Hylochoerus meinertzhageni	0.00015082	0.00012802	0.00017558
Hylomys megalotis	0.00189335	0.00180138	0.00197941
Hylomys parvus	0.00223767	0.00214148	0.00233789
Hylomys suillus	0.00017273	0.00014701	0.00019778
Hylomyscus aeta	0.00021683	0.00018863	0.00024596
Hylomyscus alleni	0.00018802	0.00016102	0.00021367
Hylomyscus anselli	0.00018288	0.00015742	0.00020930
Hylomyscus arcimontensis	0.00018922	0.00016287	0.00021738
Hylomyscus baeri	0.00619126	0.00601722	0.00637382
Hylomyscus carillus	0.00020144	0.00017468	0.00022939
Hylomyscus denniae	0.00022168	0.00019235	0.00025015
Hylomyscus endorobae	0.00019640	0.00016812	0.00022311
Hylomyscus grandis	0.00629144	0.00610439	0.00646865
Hylomyscus heinrichorum	0.00179872	0.00170914	0.00188480
Hylomyscus kerbispeterhansi	0.00017598	0.00015142	0.00020266
Hylomyscus pamfi	0.00198954	0.00189710	0.00208217
Hylomyscus parvus	0.00022871	0.00019971	0.00025865
Hylomyscus stella	0.00022258	0.00019445	0.00025284
Hylomyscus vulcanorum	0.00017497	0.00014704	0.00019984
Hylomyscus walterverheyeni	0.00021228	0.00018314	0.00024030
Hylonycteris underwoodi	0.00017659	0.00015046	0.00020224
Hylopetes alboniger	0.00018296	0.00015598	0.00020890
Hylopetes bartelsi	0.00176073	0.00167452	0.00184646
Hylopetes nigripes	0.00083030	0.00077341	0.00088611
Hylopetes phayrei	0.00017471	0.00015001	0.00020123
Hylopetes platyurus	0.00186915	0.00178118	0.00195763
Hylopetes sagitta	0.00187694	0.00178746	0.00196754
Hylopetes sipora	0.00537363	0.00520943	0.00554069
Hylopetes spadiceus	0.00017782	0.00015314	0.00020556
Hylopetes winstoni	0.00181160	0.00172723	0.00190105
Hyomys dammermani	0.00206548	0.00197297	0.00215898
Hyomys goliath	0.00020350	0.00017581	0.00023135
Hyorhinomys stuempkei	0.00180271	0.00171824	0.00189211
Hyosciurus heinrichi	0.00019210	0.00016442	0.00021909
Hyosciurus ileile	0.00199997	0.00190654	0.00208746
Hyperacrius fertilis	0.00108239	0.00101722	0.00114685
Hyperacrius wynnei	0.00021667	0.00018849	0.00024591
Hyperoodon ampullatus	0.00066046	0.00060747	0.00070842
Hyperoodon planifrons	0.00006715	0.00005101	0.00008361
Hypogeomys antimena	0.00477048	0.00461000	0.00491622
Hypsignathus monstrosus	0.00016103	0.00013654	0.00018529
Hypsiprymnodon moschatus	0.00019285	0.00016523	0.00021958
Hypsugo anthonyi	0.00174783	0.00166497	0.00183734
Hypsugo bemainty	0.00017385	0.00014847	0.00019965
Hypsugo joffrei	0.00184160	0.00175149	0.00192810
Hypsugo kitcheneri	0.00175805	0.00167458	0.00184654
Hypsugo lophurus	0.00173039	0.00164268	0.00181307
Hypsugo macrotis	0.00181648	0.00173042	0.00190474
Hypsugo savii	0.00019818	0.00017193	0.00022634
Hypsugo vordermanni	0.00180501	0.00171568	0.00189017
Hystrix africaeaustralis	0.00014384	0.00012055	0.00016717
Hystrix brachyura	0.00016806	0.00014275	0.00019326
Hystrix crassispinis	0.00015669	0.00013351	0.00018163
Hystrix cristata	0.00013440	0.00011216	0.00015758
Hystrix indica	0.00015268	0.00012866	0.00017695
Hystrix javanica	0.00014294	0.00011973	0.00016697
Hystrix pumila	0.00186929	0.00178000	0.00195213
Hystrix sumatrae	0.00016593	0.00014100	0.00019155
Ia io	0.00017792	0.00015319	0.00020624
Ichneumia albicauda	0.00017496	0.00015011	0.00020189
Ichthyomys hydrobates	0.00020715	0.00017992	0.00023573
Ichthyomys pittieri	0.00107569	0.00101250	0.00114190
Ichthyomys stolzmanni	0.00199017	0.00190060	0.00208326
Ichthyomys tweedii	0.00203105	0.00193515	0.00212000
Ictidomys mexicanus	0.00021440	0.00018592	0.00024282
Ictidomys tridecemlineatus	0.00019414	0.00016860	0.00022323
Ictonyx libycus	0.00016299	0.00013945	0.00018962
Ictonyx striatus	0.00017017	0.00014595	0.00019588
Idionycteris phyllotis	0.00018511	0.00015918	0.00021268
Idiurus macrotis	0.00019644	0.00017036	0.00022488
Idiurus zenkeri	0.00019317	0.00016649	0.00022028
Indopacetus pacificus	0.00078355	0.00072674	0.00083757
Indri indri	0.00826051	0.00804078	0.00847592
Inia geoffrensis	0.00266846	0.00256096	0.00277389
Iomys horsfieldii	0.00016485	0.00014015	0.00019033
Iomys sipora	0.00508535	0.00492616	0.00524458
Irenomys tarsalis	0.00023501	0.00020514	0.00026538
Isoodon auratus	0.00222764	0.00213151	0.00232435
Isoodon macrourus	0.00022465	0.00019567	0.00025413
Isoodon obesulus	0.00017701	0.00015126	0.00020212
Isothrix barbarabrownae	0.00190878	0.00181788	0.00199682
Isothrix bistriata	0.00019724	0.00016967	0.00022375
Isothrix negrensis	0.00020122	0.00017394	0.00022915
Isothrix orinoci	0.00197834	0.00188840	0.00207258
Isothrix pagurus	0.00019715	0.00016970	0.00022543
Isothrix sinnamariensis	0.00019920	0.00017232	0.00022723
Isthmomys flavidus	0.00104615	0.00098532	0.00111462
Isthmomys pirrensis	0.00023898	0.00020887	0.00027111
Jaculus blanfordi	0.00018924	0.00016410	0.00021764
Jaculus jaculus	0.00021879	0.00019018	0.00024832
Jaculus orientalis	0.00022639	0.00019762	0.00025659
Jaculus thaleri	0.00203739	0.00194458	0.00213142
Juliomys pictipes	0.00021078	0.00018234	0.00023998
Juliomys rimofrons	0.00101488	0.00095030	0.00107818
Juscelinomys huanchacae	0.00208506	0.00199008	0.00218002
Kadarsanomys sodyi	0.00632119	0.00614152	0.00650427
Kannabateomys amblyonyx	0.00021857	0.00018880	0.00024624
Kerivoula africana	0.00453694	0.00438582	0.00468157
Kerivoula agnella	0.00157465	0.00149580	0.00165922
Kerivoula argentata	0.00016276	0.00013868	0.00018995
Kerivoula cuprosa	0.00165489	0.00157159	0.00173810
Kerivoula eriophora	0.00160682	0.00152609	0.00168835
Kerivoula flora	0.00190444	0.00181983	0.00199497
Kerivoula hardwickii	0.00016398	0.00014056	0.00019047
Kerivoula intermedia	0.00081592	0.00075968	0.00087359
Kerivoula kachinensis	0.00018916	0.00016322	0.00021676
Kerivoula krauensis	0.00171667	0.00163476	0.00180333
Kerivoula lanosa	0.00014253	0.00011920	0.00016530
Kerivoula lenis	0.00016780	0.00014332	0.00019357
Kerivoula minuta	0.00099190	0.00092799	0.00105415
Kerivoula muscina	0.00017265	0.00014692	0.00019834
Kerivoula myrella	0.00162922	0.00154785	0.00171161
Kerivoula papillosa	0.00015587	0.00013160	0.00017999
Kerivoula pellucida	0.00087153	0.00081129	0.00092817
Kerivoula phalaena	0.00017804	0.00015175	0.00020494
Kerivoula picta	0.00015804	0.00013372	0.00018320
Kerivoula smithii	0.00018824	0.00016131	0.00021556
Kerivoula titania	0.00017482	0.00014979	0.00020155
Kerivoula whiteheadi	0.00019245	0.00016514	0.00021988
Kerodon acrobata	0.00190532	0.00181773	0.00199441
Kerodon rupestris	0.00019741	0.00016923	0.00022485
Kobus ellipsiprymnus	0.00010637	0.00008667	0.00012633
Kobus kob	0.00013442	0.00011176	0.00015669
Kobus leche	0.00077139	0.00071424	0.00082484
Kobus megaceros	0.00397630	0.00383956	0.00411541
Kobus vardonii	0.00087720	0.00081928	0.00093821
Kogia breviceps	0.00082560	0.00076890	0.00088374
Kogia sima	0.00099718	0.00093135	0.00105770
Komodomys rintjanus	0.00222608	0.00213135	0.00232551
Kunsia tomentosus	0.00021167	0.00018420	0.00024118
Laephotis angolensis	0.00181012	0.00172484	0.00189825
Laephotis botswanae	0.00016401	0.00013957	0.00018943
Laephotis namibensis	0.00017710	0.00015086	0.00020296
Laephotis wintoni	0.00017335	0.00014734	0.00019969
Lagenodelphis hosei	0.00007412	0.00005743	0.00009141
Lagenorhynchus acutus	0.00008519	0.00006789	0.00010463
Lagenorhynchus albirostris	0.00009143	0.00007384	0.00011121
Lagenorhynchus australis	0.00009617	0.00007765	0.00011577
Lagenorhynchus cruciger	0.00008212	0.00006553	0.00010064
Lagenorhynchus obliquidens	0.00008128	0.00006372	0.00009890
Lagenorhynchus obscurus	0.00008027	0.00006245	0.00009763
Lagidium ahuacaense	0.00162020	0.00153862	0.00170065
Lagidium viscacia	0.00017366	0.00014900	0.00019994
Lagidium wolffsohni	0.00176538	0.00167736	0.00184954
Lagorchestes conspicillatus	0.00019240	0.00016691	0.00022011
Lagorchestes hirsutus	0.00220537	0.00211234	0.00230046
Lagostomus maximus	0.00020340	0.00017729	0.00023278
Lagostrophus fasciatus	0.00219816	0.00210238	0.00229634
Lagothrix cana	0.00222985	0.00213525	0.00232893
Lagothrix flavicauda	0.01764580	0.01726097	0.01804363
Lagothrix lagotricha	0.00060941	0.00056046	0.00065878
Lagothrix lugens	0.00616060	0.00598735	0.00634532
Lagothrix poeppigii	0.00114403	0.00107653	0.00121328
Lagurus lagurus	0.00021554	0.00018768	0.00024524
Lama guanicoe	0.00011239	0.00009278	0.00013328
Lamottemys okuensis	0.00639375	0.00620508	0.00656763
Lampronycteris brachyotis	0.00016580	0.00014139	0.00019189
Laonastes aenigmamus	0.00019711	0.00016900	0.00022442
Lariscus hosei	0.00020036	0.00017237	0.00022710
Lariscus insignis	0.00018317	0.00015849	0.00021158
Lariscus niobe	0.00183313	0.00174696	0.00192290
Lariscus obscurus	0.00091886	0.00085758	0.00098015
Lasionycteris noctivagans	0.00022250	0.00019306	0.00025220
Lasiopodomys brandtii	0.00020328	0.00017572	0.00023170
Lasiopodomys fuscus	0.00023050	0.00020085	0.00026040
Lasiopodomys mandarinus	0.00019731	0.00017028	0.00022496
Lasiorhinus krefftii	0.00921845	0.00897587	0.00945837
Lasiorhinus latifrons	0.00062654	0.00057993	0.00067800
Lasiurus atratus	0.00015898	0.00013378	0.00018335
Lasiurus blossevillii	0.00018833	0.00016031	0.00021523
Lasiurus borealis	0.00017506	0.00014957	0.00020074
Lasiurus castaneus	0.00166177	0.00157910	0.00174578
Lasiurus cinereus	0.00017835	0.00015289	0.00020563
Lasiurus degelidus	0.00179125	0.00170821	0.00187814
Lasiurus ebenus	0.00162737	0.00154792	0.00171201
Lasiurus ega	0.00016790	0.00014256	0.00019310
Lasiurus egregius	0.00164446	0.00156245	0.00172788
Lasiurus insularis	0.00173868	0.00165804	0.00182326
Lasiurus intermedius	0.00015056	0.00012671	0.00017429
Lasiurus minor	0.00195496	0.00186730	0.00204757
Lasiurus pfeifferi	0.00082624	0.00076918	0.00088283
Lasiurus salinae	0.00179782	0.00171130	0.00188488
Lasiurus seminolus	0.00017273	0.00014800	0.00019907
Lasiurus varius	0.00016401	0.00013923	0.00018889
Lasiurus xanthinus	0.00015074	0.00012693	0.00017521
Latidens salimalii	0.00567676	0.00550478	0.00583948
Lavia frons	0.00016378	0.00013961	0.00018954
Leggadina forresti	0.00020933	0.00018130	0.00023829
Leggadina lakedownensis	0.00021044	0.00018351	0.00024049
Leimacomys buettneri	0.00205097	0.00195920	0.00214642
Lemmiscus curtatus	0.00023092	0.00020107	0.00025978
Lemmus amurensis	0.00020231	0.00017496	0.00023141
Lemmus lemmus	0.00020174	0.00017520	0.00023064
Lemmus portenkoi	0.00211614	0.00202018	0.00220723
Lemmus sibiricus	0.00018586	0.00016120	0.00021420
Lemmus trimucronatus	0.00019502	0.00016830	0.00022259
Lemniscomys barbarus	0.00021036	0.00018177	0.00023920
Lemniscomys bellieri	0.00021527	0.00018712	0.00024404
Lemniscomys griselda	0.00021247	0.00018369	0.00024056
Lemniscomys hoogstraali	0.00207317	0.00197915	0.00216514
Lemniscomys linulus	0.00020428	0.00017583	0.00023167
Lemniscomys macculus	0.00019314	0.00016523	0.00022056
Lemniscomys mittendorfi	0.00022285	0.00019243	0.00025148
Lemniscomys rosalia	0.00018322	0.00015642	0.00020921
Lemniscomys roseveari	0.00196101	0.00186843	0.00205111
Lemniscomys striatus	0.00020438	0.00017605	0.00023241
Lemniscomys zebra	0.00021165	0.00018351	0.00024061
Lemur catta	0.00260223	0.00249234	0.00270430
Lenomys meyeri	0.00021945	0.00019197	0.00024899
Lenothrix canus	0.00020623	0.00017904	0.00023521
Lenoxus apicalis	0.00020540	0.00017682	0.00023367
Leontopithecus caissara	0.00931477	0.00907700	0.00955268
Leontopithecus chrysomelas	0.00330889	0.00319123	0.00343196
Leontopithecus chrysopygus	0.00326856	0.00314802	0.00339049
Leontopithecus rosalia	0.00296553	0.00285347	0.00308042
Leopardus colocolo	0.00077259	0.00071807	0.00082762
Leopardus geoffroyi	0.00015485	0.00013108	0.00018025
Leopardus guigna	0.00178949	0.00170375	0.00187749
Leopardus guttulus	0.00159597	0.00151565	0.00167468
Leopardus jacobita	0.00623533	0.00606052	0.00642206
Leopardus pardalis	0.00013846	0.00011591	0.00016207
