species	simulated_ext_prob_in_100_years
Platyrrhinus vittatus	0.01480000
Plecotus auritus	0.01280000
Plecotus austriacus	0.01690000
Plecotus balensis	0.14470000
Plecotus christii	0.14400000
Plecotus kolombatovici	0.01700000
Plecotus macrobullaris	0.01730000
Plecotus ognevi	0.01410000
Plecotus sacrimontis	0.01340000
Plecotus sardus	0.13640000
Plecotus taivanus	0.07960000
Plecotus teneriffae	0.16470000
Plecturocebus aureipalatii	0.01990000
Plecturocebus baptista	0.01740000
Plecturocebus bernhardi	0.01870000
Plecturocebus brunneus	0.02090000
Plecturocebus caligatus	0.02030000
Plecturocebus caquetensis	0.77560000
Plecturocebus cinerascens	0.01840000
Plecturocebus cupreus	0.01850000
Plecturocebus discolor	0.01600000
Plecturocebus donacophilus	0.01680000
Plecturocebus dubius	0.01670000
Plecturocebus hoffmannsi	0.01670000
Plecturocebus modestus	0.41960000
Plecturocebus moloch	0.01760000
Plecturocebus oenanthe	0.77260000
Plecturocebus olallae	0.41680000
Plecturocebus ornatus	0.18810000
Plecturocebus pallescens	0.01540000
Plecturocebus stephennashi	0.16210000
Plecturocebus vieirai	0.16710000
Plerotes anchietae	0.17070000
Podogymnura aureospinula	0.42450000
Podogymnura truei	0.01670000
Podomys floridanus	0.09610000
Podoxymys roraimae	0.21440000
Poecilogale albinucha	0.01860000
Poelagus marjorita	0.01900000
Pogonomelomys brassi	0.02350000
Pogonomelomys bruijnii	0.02220000
Pogonomelomys mayeri	0.02180000
Pogonomys championi	0.18060000
Pogonomys fergussoniensis	0.46000000
Pogonomys loriae	0.02380000
Pogonomys macrourus	0.01830000
Pogonomys sylvestris	0.02310000
Poiana leightoni	0.13780000
Poiana richardsonii	0.02220000
Poliocitellus franklinii	0.02020000
Pongo abelii	0.31450000
Pongo pygmaeus	0.29920000
Pongo tapanuliensis	0.78140000
Pontoporia blainvillei	0.14680000
Porcula salvania	0.43530000
Potamochoerus larvatus	0.01590000
Potamochoerus porcus	0.01200000
Potamogale velox	0.01970000
Potorous gilbertii	0.76720000
Potorous longipes	0.17670000
Potorous tridactylus	0.09540000
Potos flavus	0.00960000
Praomys coetzeei	0.16770000
Praomys daltoni	0.02220000
Praomys degraaffi	0.20670000
Praomys delectorum	0.01880000
Praomys derooi	0.01940000
Praomys hartwigi	0.20790000
Praomys jacksoni	0.02220000
Praomys lukolelae	0.01900000
Praomys minor	0.01940000
Praomys misonnei	0.01940000
Praomys morio	0.46820000
Praomys mutoni	0.10260000
Praomys obscurus	0.45870000
Praomys petteri	0.01880000
Praomys rostratus	0.01990000
Praomys tullbergi	0.01880000
Praomys verschureni	0.18320000
Presbytis chrysomelas	0.51250000
Presbytis comata	0.24230000
Presbytis femoralis	0.05470000
Presbytis frontata	0.11650000
Presbytis hosei	0.11990000
Presbytis melalophos	0.24320000
Presbytis natunae	0.11560000
Presbytis potenziani	0.22990000
Presbytis rubicunda	0.01170000
Presbytis siamensis	0.05280000
Presbytis thomasi	0.11530000
Priodontes maximus	0.17190000
Prionailurus bengalensis	0.01580000
Prionailurus planiceps	0.37390000
Prionailurus rubiginosus	0.07480000
Prionailurus viverrinus	0.19190000
Prionodon linsang	0.01840000
Prionodon pardicolor	0.02110000
Prionomys batesi	0.18200000
Procapra gutturosa	0.01710000
Procapra picticaudata	0.07840000
Procapra przewalskii	0.31520000
Procavia capensis	0.01440000
Procolobus verus	0.11930000
Procyon cancrivorus	0.01590000
Procyon lotor	0.01600000
Procyon pygmaeus	0.79000000
Proechimys brevicauda	0.01930000
Proechimys canicollis	0.02040000
Proechimys chrysaeolus	0.18330000
Proechimys cuvieri	0.02050000
Proechimys decumanus	0.10150000
Proechimys echinothrix	0.01980000
Proechimys gardneri	0.18300000
Proechimys goeldii	0.01800000
Proechimys guairae	0.01910000
Proechimys guyannensis	0.01880000
Proechimys hoplomyoides	0.17570000
Proechimys kulinae	0.18460000
Proechimys longicaudatus	0.02040000
Proechimys mincae	0.17870000
Proechimys oconnelli	0.18050000
Proechimys pattoni	0.02040000
Proechimys quadruplicatus	0.01880000
Proechimys roberti	0.02020000
Proechimys semispinosus	0.01940000
Proechimys simonsi	0.02030000
Proechimys steerei	0.01990000
Proechimys trinitatis	0.17430000
Proedromys bedfordi	0.20690000
Proedromys liangshanensis	0.17300000
Prolemur simus	0.54730000
Prometheomys schaposchnikowi	0.02090000
Promops centralis	0.01530000
Promops davisoni	0.14340000
Promops nasutus	0.01420000
Pronolagus crassicaudatus	0.01740000
Pronolagus randensis	0.01900000
Pronolagus rupestris	0.02140000
Pronolagus saundersiae	0.02010000
Propithecus candidus	0.56240000
Propithecus coquereli	0.25320000
Propithecus coronatus	0.26500000
Propithecus deckenii	0.25530000
Propithecus diadema	0.53630000
Propithecus edwardsi	0.23800000
Propithecus perrieri	0.53400000
Propithecus tattersalli	0.58410000
Propithecus verreauxi	0.24030000
Prosciurillus abstrusus	0.16380000
Prosciurillus leucomus	0.01890000
Prosciurillus murinus	0.01760000
Prosciurillus rosenbergii	0.01900000
Prosciurillus weberi	0.41820000
Proteles cristata	0.01140000
Protochromys fellowsi	0.01890000
Protoxerus aubinnii	0.09370000
Protoxerus stangeri	0.01750000
Psammomys obesus	0.02170000
Psammomys vexillaris	0.18080000
Pseudantechinus bilarni	0.01980000
Pseudantechinus macdonnellensis	0.02060000
Pseudantechinus mimulus	0.10040000
Pseudantechinus ningbing	0.02000000
Pseudantechinus roryi	0.02050000
Pseudantechinus woolleyae	0.01990000
Pseudoberylmys muongbangensis	0.17890000
Pseudocheirus occidentalis	0.81250000
Pseudocheirus peregrinus	0.01880000
Pseudochirops albertisii	0.08900000
Pseudochirops archeri	0.09030000
Pseudochirops corinnae	0.08630000
Pseudochirops coronatus	0.19220000
Pseudochirops cupreus	0.01760000
Pseudochirulus canescens	0.01680000
Pseudochirulus caroli	0.02000000
Pseudochirulus cinereus	0.09300000
Pseudochirulus forbesi	0.02220000
Pseudochirulus herbertensis	0.01920000
Pseudochirulus larvatus	0.01890000
Pseudochirulus mayeri	0.01880000
Pseudochirulus schlegeli	0.20180000
Pseudohydromys berniceae	0.02210000
Pseudohydromys carlae	0.16700000
Pseudohydromys eleanorae	0.16790000
Pseudohydromys ellermani	0.02160000
Pseudohydromys fuscus	0.02180000
Pseudohydromys germani	0.17600000
Pseudohydromys murinus	0.01980000
Pseudohydromys musseri	0.18580000
Pseudohydromys occidentalis	0.18460000
Pseudohydromys patriciae	0.17960000
Pseudohydromys pumehanae	0.16480000
Pseudohydromys sandrae	0.17420000
Pseudois nayaur	0.01300000
Pseudomys albocinereus	0.01790000
Pseudomys apodemoides	0.02050000
Pseudomys australis	0.21100000
Pseudomys bolami	0.02110000
Pseudomys calabyi	0.20670000
Pseudomys chapmani	0.01890000
Pseudomys delicatulus	0.02000000
Pseudomys desertor	0.01840000
Pseudomys fieldi	0.21010000
Pseudomys fumeus	0.21380000
Pseudomys gracilicaudatus	0.02180000
Pseudomys hermannsburgensis	0.02280000
Pseudomys higginsi	0.01820000
Pseudomys johnsoni	0.01790000
Pseudomys nanus	0.02200000
Pseudomys novaehollandiae	0.20130000
Pseudomys occidentalis	0.09670000
Pseudomys oralis	0.20110000
Pseudomys patrius	0.01960000
Pseudomys pilligaensis	0.18090000
Pseudomys shortridgei	0.10140000
Pseudorca crassidens	0.03530000
Pseudoryx nghetinhensis	0.62060000
Pseudoryzomys simplex	0.02110000
Ptenochirus jagori	0.02020000
Ptenochirus minor	0.02150000
Pteralopex anceps	0.31370000
Pteralopex atrata	0.32230000
Pteralopex flanneryi	0.64420000
Pteralopex pulchra	0.67600000
Pteralopex taki	0.16500000
Pteromys momonga	0.01790000
Pteromys volans	0.02020000
Pteromyscus pulverulentus	0.41600000
Pteronotus davyi	0.01800000
Pteronotus gymnonotus	0.01810000
Pteronotus macleayii	0.01660000
Pteronotus mesoamericanus	0.01750000
Pteronotus paraguanensis	0.39110000
Pteronotus parnellii	0.01880000
Pteronotus personatus	0.01690000
Pteronotus quadridens	0.01680000
Pteronotus rubiginosus	0.02070000
Pteronura brasiliensis	0.38150000
Pteropus admiralitatum	0.01370000
Pteropus aldabrensis	0.12830000
Pteropus alecto	0.01220000
Pteropus anetianus	0.12540000
Pteropus aruensis	0.54880000
Pteropus caniceps	0.13240000
Pteropus capistratus	0.06640000
Pteropus chrysoproctus	0.12940000
Pteropus cognatus	0.14390000
Pteropus conspicillatus	0.01220000
Pteropus dasymallus	0.13350000
Pteropus faunulus	0.28390000
Pteropus fundatus	0.30060000
Pteropus giganteus	0.00910000
Pteropus gilliardorum	0.12000000
Pteropus griseus	0.12050000
Pteropus howensis	0.12520000
Pteropus hypomelanus	0.01230000
Pteropus intermedius	0.09780000
Pteropus keyensis	0.11540000
Pteropus leucopterus	0.01540000
Pteropus livingstonii	0.57350000
Pteropus lombocensis	0.12560000
Pteropus loochoensis	0.11990000
Pteropus lylei	0.12830000
Pteropus macrotis	0.01260000
Pteropus mahaganus	0.01420000
Pteropus mariannus	0.27810000
Pteropus melanopogon	0.25980000
Pteropus melanotus	0.13720000
Pteropus molossinus	0.13910000
Pteropus neohibernicus	0.01250000
Pteropus niger	0.25580000
Pteropus nitendiensis	0.34050000
Pteropus ocularis	0.14130000
Pteropus ornatus	0.14050000
Pteropus personatus	0.01550000
Pteropus pohlei	0.13760000
Pteropus poliocephalus	0.13610000
Pteropus pselaphon	0.32240000
Pteropus pumilus	0.06410000
Pteropus rayneri	0.06330000
Pteropus rennelli	0.29510000
Pteropus rodricensis	0.24000000
Pteropus rufus	0.12660000
Pteropus samoensis	0.06450000
Pteropus scapulatus	0.01190000
Pteropus seychellensis	0.01370000
Pteropus speciosus	0.11180000
Pteropus temminckii	0.13700000
Pteropus tonganus	0.01500000
Pteropus tuberculatus	0.65250000
Pteropus ualanus	0.14160000
Pteropus vampyrus	0.05720000
Pteropus vetulus	0.15620000
Pteropus voeltzkowi	0.13050000
Pteropus woodfordi	0.01500000
Ptilocercus lowii	0.01790000
Pudu mephistophiles	0.17740000
Pudu puda	0.08740000
Puma concolor	0.01360000
Punomys kofordi	0.20480000
Punomys lemminus	0.21360000
Pusa caspica	0.14910000
Pusa hispida	0.00810000
Pusa sibirica	0.00620000
Pygathrix cinerea	0.51890000
Pygathrix nemaeus	0.23970000
Pygathrix nigripes	0.23100000
Pygeretmus platyurus	0.02060000
Pygeretmus pumilio	0.02020000
Pygeretmus zhitkovi	0.09900000
Pygoderma bilabiatum	0.01620000
Rangifer tarandus	0.14870000
Raphicerus campestris	0.01980000
Raphicerus melanotis	0.01750000
Raphicerus sharpei	0.01640000
Rattus adustus	0.18030000
Rattus andamanensis	0.01940000
Rattus annandalei	0.02350000
Rattus arfakiensis	0.16390000
Rattus argentiventer	0.02250000
Rattus arrogans	0.02050000
Rattus baluensis	0.02150000
Rattus blangorum	0.18380000
Rattus bontanus	0.17710000
Rattus burrus	0.46330000
Rattus colletti	0.02070000
Rattus detentus	0.16140000
Rattus elaphinus	0.09970000
Rattus enganus	0.18100000
Rattus everetti	0.02030000
Rattus exulans	0.02120000
Rattus feliceus	0.09920000
Rattus fuscipes	0.01810000
Rattus giluwensis	0.02340000
Rattus hainaldi	0.45570000
Rattus hoffmanni	0.02040000
Rattus hoogerwerfi	0.20510000
Rattus jobiensis	0.01890000
Rattus koopmani	0.18030000
Rattus korinchi	0.17800000
Rattus leucopus	0.02440000
Rattus losea	0.02300000
Rattus lugens	0.20710000
Rattus lutreolus	0.01970000
Rattus marmosurus	0.02010000
Rattus mindorensis	0.02130000
Rattus mollicomulus	0.02010000
Rattus montanus	0.47270000
Rattus mordax	0.02170000
Rattus morotaiensis	0.02000000
Rattus nikenii	0.21080000
Rattus niobe	0.01980000
Rattus nitidus	0.02160000
Rattus norvegicus	0.02040000
Rattus novaeguineae	0.02230000
Rattus omichlodes	0.18480000
Rattus osgoodi	0.02300000
Rattus palmarum	0.20640000
Rattus pelurus	0.18220000
Rattus pococki	0.02180000
Rattus praetor	0.02020000
Rattus pyctoris	0.01900000
Rattus ranjiniae	0.46000000
Rattus rattus	0.02370000
Rattus richardsoni	0.20860000
Rattus salocco	0.18030000
Rattus satarae	0.21230000
Rattus simalurensis	0.45880000
Rattus sordidus	0.02040000
Rattus steini	0.01820000
Rattus stoicus	0.20600000
Rattus tanezumi	0.02070000
Rattus tawitawiensis	0.17900000
Rattus timorensis	0.18170000
Rattus tiomanicus	0.01930000
Rattus tunneyi	0.01950000
Rattus vandeuseni	0.45840000
Rattus verecundus	0.02280000
Rattus villosissimus	0.02150000
Rattus xanthurus	0.10030000
Ratufa affinis	0.08120000
Ratufa bicolor	0.07310000
Ratufa indica	0.01670000
Ratufa macroura	0.08030000
Redunca arundinum	0.01380000
Redunca fulvorufula	0.38490000
Redunca redunca	0.01490000
Reithrodon auritus	0.01840000
Reithrodon typicus	0.02010000
Reithrodontomys bakeri	0.46300000
Reithrodontomys brevirostris	0.01990000
Reithrodontomys burti	0.18500000
Reithrodontomys chrysopsis	0.02030000
Reithrodontomys creper	0.02030000
Reithrodontomys darienensis	0.01950000
Reithrodontomys fulvescens	0.01930000
Reithrodontomys gracilis	0.01920000
Reithrodontomys hirsutus	0.21590000
Reithrodontomys humulis	0.02240000
Reithrodontomys megalotis	0.02170000
Reithrodontomys mexicanus	0.02160000
Reithrodontomys microdon	0.01880000
Reithrodontomys montanus	0.02100000
Reithrodontomys musseri	0.16060000
Reithrodontomys paradoxus	0.17670000
Reithrodontomys raviventris	0.45760000
Reithrodontomys rodriguezi	0.02090000
Reithrodontomys spectabilis	0.84570000
Reithrodontomys sumichrasti	0.02210000
Reithrodontomys tenuirostris	0.45580000
Reithrodontomys zacatecae	0.02070000
Rhabdomys bechuanae	0.01530000
Rhabdomys dilectus	0.01750000
Rhabdomys intermedius	0.01770000
Rhabdomys pumilio	0.02200000
Rhagomys longilingua	0.02040000
Rhagomys rufescens	0.20690000
Rheithrosciurus macrotis	0.16870000
Rheomys mexicanus	0.45860000
Rheomys raptor	0.01910000
Rheomys thomasi	0.09880000
Rheomys underwoodi	0.02290000
Rhinoceros sondaicus	0.42900000
Rhinoceros unicornis	0.08710000
Rhinolophus acuminatus	0.02020000
Rhinolophus adami	0.14630000
Rhinolophus affinis	0.01560000
Rhinolophus alcyone	0.01630000
Rhinolophus arcuatus	0.01800000
Rhinolophus beddomei	0.01540000
Rhinolophus belligerator	0.41860000
Rhinolophus blasii	0.01270000
Rhinolophus bocharicus	0.01060000
Rhinolophus borneensis	0.01840000
Rhinolophus canuti	0.15940000
Rhinolophus capensis	0.01070000
Rhinolophus celebensis	0.01600000
Rhinolophus clivosus	0.01170000
Rhinolophus coelophyllus	0.01620000
Rhinolophus cognatus	0.40620000
Rhinolophus cohenae	0.18160000
Rhinolophus convexus	0.13840000
Rhinolophus creaghi	0.01720000
Rhinolophus damarensis	0.01950000
Rhinolophus darlingi	0.01400000
Rhinolophus deckenii	0.07710000
Rhinolophus denti	0.01410000
Rhinolophus eloquens	0.01410000
Rhinolophus euryale	0.07200000
Rhinolophus euryotis	0.01350000
Rhinolophus ferrumequinum	0.01160000
Rhinolophus formosae	0.01420000
Rhinolophus fumigatus	0.01760000
Rhinolophus guineensis	0.15690000
Rhinolophus hildebrandtii	0.01180000
Rhinolophus hilli	0.61010000
Rhinolophus hillorum	0.05900000
Rhinolophus hipposideros	0.01430000
Rhinolophus indorouxii	0.16220000
Rhinolophus inops	0.01530000
Rhinolophus keyensis	0.15730000
Rhinolophus landeri	0.01490000
Rhinolophus lepidus	0.01810000
Rhinolophus luctus	0.01530000
Rhinolophus mabuensis	0.41630000
Rhinolophus maclaudi	0.28770000
Rhinolophus macrotis	0.01810000
Rhinolophus madurensis	0.16480000
Rhinolophus maendeleo	0.15310000
Rhinolophus malayanus	0.02110000
Rhinolophus marshalli	0.01880000
Rhinolophus mcintyrei	0.16500000
Rhinolophus megaphyllus	0.02100000
Rhinolophus mehelyi	0.15110000
Rhinolophus microglobosus	0.01640000
Rhinolophus mitratus	0.15090000
Rhinolophus montanus	0.36130000
Rhinolophus mossambicus	0.01970000
Rhinolophus nereis	0.15870000
Rhinolophus osgoodi	0.14650000
Rhinolophus paradoxolophus	0.01620000
Rhinolophus pearsonii	0.01850000
Rhinolophus philippinensis	0.01440000
Rhinolophus proconsulis	0.42560000
Rhinolophus pusillus	0.01740000
Rhinolophus rex	0.01570000
Rhinolophus robinsoni	0.08230000
Rhinolophus rouxii	0.01850000
Rhinolophus rufus	0.07450000
Rhinolophus ruwenzorii	0.14120000
Rhinolophus sakejiensis	0.14470000
Rhinolophus sedulus	0.07590000
Rhinolophus shameli	0.01900000
Rhinolophus shortridgei	0.02040000
Rhinolophus siamensis	0.01860000
Rhinolophus silvestris	0.14590000
Rhinolophus simulator	0.01300000
Rhinolophus sinicus	0.01770000
Rhinolophus smithersi	0.08620000
Rhinolophus stheno	0.01790000
Rhinolophus subbadius	0.01610000
Rhinolophus subrufus	0.15470000
Rhinolophus swinnyi	0.01240000
Rhinolophus tatar	0.02170000
Rhinolophus thomasi	0.01900000
Rhinolophus trifoliatus	0.01620000
Rhinolophus virgo	0.01750000
Rhinolophus xinanzhongguoensis	0.09250000
Rhinolophus yunanensis	0.01630000
Rhinolophus ziama	0.34020000
Rhinonicteris aurantia	0.01470000
Rhinophylla alethina	0.08230000
Rhinophylla fischerae	0.01880000
Rhinophylla pumilio	0.01840000
Rhinopithecus avunculus	0.51980000
Rhinopithecus bieti	0.22680000
Rhinopithecus brelichi	0.22180000
Rhinopithecus roxellana	0.22670000
Rhinopithecus strykeri	0.49650000
Rhinopoma cystops	0.01820000
Rhinopoma hadramauticum	0.42070000
Rhinopoma hardwickii	0.01420000
Rhinopoma macinnesi	0.16410000
Rhinopoma microphyllum	0.01660000
Rhinopoma muscatellum	0.01740000
Rhinosciurus laticaudatus	0.08760000
Rhipidomys albujai	0.16590000
Rhipidomys austrinus	0.02050000
Rhipidomys cariri	0.18220000
Rhipidomys caucensis	0.18100000
Rhipidomys couesi	0.02060000
Rhipidomys emiliae	0.02250000
Rhipidomys fulviventer	0.01990000
Rhipidomys gardneri	0.01910000
Rhipidomys ipukensis	0.16710000
Rhipidomys itoan	0.01680000
Rhipidomys latimanus	0.02260000
Rhipidomys leucodactylus	0.01970000
Rhipidomys macconnelli	0.01850000
Rhipidomys macrurus	0.01980000
Rhipidomys mastacalis	0.01800000
Rhipidomys modicus	0.01930000
Rhipidomys nitela	0.02250000
Rhipidomys ochrogaster	0.17690000
Rhipidomys tribei	0.16350000
Rhipidomys venezuelae	0.01830000
Rhipidomys venustus	0.02030000
Rhipidomys wetzeli	0.02030000
Rhizomys pruinosus	0.02240000
Rhizomys sinensis	0.01990000
Rhizomys sumatrensis	0.02040000
Rhogeessa aeneus	0.01950000
Rhogeessa bickhami	0.02040000
Rhogeessa genowaysi	0.41680000
Rhogeessa hussoni	0.16740000
Rhogeessa io	0.01800000
Rhogeessa menchuae	0.16560000
Rhogeessa minutilla	0.19720000
Rhogeessa mira	0.19350000
Rhogeessa parvula	0.01820000
Rhogeessa tumida	0.01720000
Rhogeessa velilla	0.17040000
Rhombomys opimus	0.02120000
Rhynchocyon chrysopygus	0.46460000
Rhynchocyon cirnei	0.02100000
Rhynchocyon petersi	0.01690000
Rhynchocyon udzungwensis	0.20030000
Rhynchogale melleri	0.01930000
Rhyncholestes raphanurus	0.09570000
Rhynchomeles prattorum	0.45250000
Rhynchomys banahao	0.02080000
Rhynchomys isarogensis	0.20870000
Rhynchomys soricoides	0.10080000
Rhynchomys tapulao	0.17860000
Rhynchonycteris naso	0.01690000
Romerolagus diazi	0.46250000
Rousettus aegyptiacus	0.01220000
Rousettus amplexicaudatus	0.01580000
Rousettus bidens	0.16980000
Rousettus celebensis	0.01580000
Rousettus lanosus	0.01700000
Rousettus leschenaultii	0.01870000
Rousettus linduensis	0.15960000
Rousettus madagascariensis	0.18910000
Rousettus obliviosus	0.19710000
Rousettus spinalatus	0.18040000
Rubrisciurus rubriventer	0.17840000
Rucervus duvaucelii	0.13920000
Rucervus eldii	0.29660000
Rungwecebus kipunji	0.21000000
Rupicapra pyrenaica	0.01510000
Rupicapra rupicapra	0.01420000
Rusa alfredi	0.32360000
Rusa marianna	0.15530000
Rusa timorensis	0.14850000
Rusa unicolor	0.12430000
Ruwenzorisorex suncoides	0.20900000
Saccolaimus flaviventris	0.01670000
Saccolaimus mixtus	0.09740000
Saccolaimus peli	0.01790000
Saccolaimus saccolaimus	0.01870000
Saccopteryx antioquensis	0.45200000
Saccopteryx bilineata	0.02110000
Saccopteryx canescens	0.02170000
Saccopteryx gymnura	0.18170000
Saccopteryx leptura	0.01780000
Saccostomus campestris	0.01940000
Saccostomus mearnsi	0.02130000
Saguinus bicolor	0.65390000
Saguinus fuscicollis	0.01280000
Saguinus geoffroyi	0.07580000
Saguinus imperator	0.01260000
Saguinus inustus	0.01400000
Saguinus labiatus	0.01370000
Saguinus leucopus	0.30520000
Saguinus martinsi	0.07130000
Saguinus melanoleucus	0.01360000
Saguinus midas	0.01540000
Saguinus mystax	0.01300000
Saguinus niger	0.14630000
Saguinus nigricollis	0.08880000
Saguinus oedipus	0.57300000
Saguinus tripartitus	0.09220000
Saiga tatarica	0.77140000
Saimiri boliviensis	0.01240000
Saimiri oerstedii	0.12630000
Saimiri sciureus	0.01260000
Saimiri ustus	0.05690000
Saimiri vanzolinii	0.13270000
Salanoia concolor	0.20700000
Salinomys delicatus	0.17810000
Salpingotulus michaelis	0.18410000
Salpingotus crassicauda	0.02290000
Salpingotus heptneri	0.17820000
Salpingotus kozlovi	0.01870000
Salpingotus pallidus	0.18930000
Santamartamys rufodorsalis	0.83180000
Sapajus apella	0.01100000
Sapajus cay	0.00960000
Sapajus flavius	0.47590000
Sapajus libidinosus	0.04800000
Sapajus macrocephalus	0.01080000
Sapajus nigritus	0.05000000
Sapajus robustus	0.21630000
Sapajus xanthosternos	0.46280000
Sarcophilus harrisii	0.42090000
Sauromys petrophilus	0.01500000
Saxatilomys paulinae	0.17860000
Scalopus aquaticus	0.02110000
Scapanulus oweni	0.01980000
Scapanus latimanus	0.02040000
Scapanus orarius	0.02160000
Scapanus townsendii	0.02070000
Scapteromys aquaticus	0.02070000
Scapteromys tumidus	0.01870000
Scaptochirus moschatus	0.02040000
Scaptonyx fusicaudus	0.02110000
Sciurillus pusillus	0.01970000
Sciurocheirus alleni	0.02000000
Sciurocheirus gabonensis	0.01670000
Sciurotamias davidianus	0.01960000
Sciurotamias forresti	0.01780000
Sciurus aberti	0.01440000
Sciurus aestuans	0.01740000
Sciurus alleni	0.01800000
Sciurus anomalus	0.01830000
Sciurus arizonensis	0.15830000
Sciurus aureogaster	0.01830000
Sciurus carolinensis	0.01530000
Sciurus colliaei	0.01750000
Sciurus deppei	0.01760000
Sciurus flammifer	0.12360000
Sciurus gilvigularis	0.14970000
Sciurus granatensis	0.01610000
Sciurus griseus	0.01740000
Sciurus ignitus	0.01940000
Sciurus igniventris	0.01690000
Sciurus lis	0.01660000
Sciurus nayaritensis	0.01550000
Sciurus niger	0.01990000
Sciurus oculatus	0.01820000
Sciurus pucheranii	0.15160000
Sciurus pyrrhinus	0.15630000
Sciurus richmondi	0.09520000
Sciurus sanborni	0.17410000
Sciurus spadiceus	0.01570000
Sciurus stramineus	0.01570000
Sciurus variegatoides	0.01420000
Sciurus vulgaris	0.01700000
Sciurus yucatanensis	0.01600000
Scleronycteris ega	0.13930000
Scolomys melanops	0.02020000
Scolomys ucayalensis	0.02270000
Scoteanax rueppellii	0.01540000
Scotinomys teguina	0.01960000
Scotinomys xerampelinus	0.02210000
Scotoecus albofuscus	0.16330000
Scotoecus hirundo	0.01560000
Scotoecus pallidus	0.01870000
Scotomanes ornatus	0.01950000
Scotonycteris ophiodon	0.09150000
Scotonycteris zenkeri	0.02100000
Scotophilus andrewreborii	0.01760000
Scotophilus borbonicus	0.14120000
Scotophilus celebensis	0.14230000
Scotophilus collinus	0.01480000
Scotophilus dinganii	0.01460000
Scotophilus ejetai	0.01900000
Scotophilus heathii	0.01550000
Scotophilus kuhlii	0.01470000
Scotophilus leucogaster	0.01700000
Scotophilus livingstonii	0.01620000
Scotophilus marovaza	0.01610000
Scotophilus nigrita	0.01430000
Scotophilus nucella	0.14320000
Scotophilus nux	0.01870000
Scotophilus robustus	0.01580000
Scotophilus tandrefana	0.14900000
Scotophilus trujilloi	0.01720000
Scotophilus viridis	0.01570000
Scotorepens balstoni	0.01800000
Scotorepens greyii	0.01540000
Scotorepens orion	0.01750000
Scotorepens sanborni	0.02000000
Scotozous dormeri	0.01760000
Scutisorex somereni	0.01950000
Scutisorex thori	0.16870000
Sekeetamys calurus	0.01800000
Selevinia betpakdalaensis	0.19050000
Semnopithecus ajax	0.22690000
Semnopithecus dussumieri	0.01100000
Semnopithecus entellus	0.01230000
Semnopithecus hector	0.05420000
Semnopithecus hypoleucos	0.12350000
Semnopithecus priam	0.05230000
Semnopithecus schistaceus	0.01030000
Setifer setosus	0.01730000
Setonix brachyurus	0.18840000
Sicista armenica	0.46050000
Sicista betulina	0.01990000
Sicista caucasica	0.21060000
Sicista caudata	0.17570000
Sicista concolor	0.01810000
Sicista kazbegica	0.45750000
Sicista kluchorica	0.01810000
Sicista loriger	0.18490000
Sicista napaea	0.02080000
Sicista pseudonapaea	0.18600000
Sicista severtzovi	0.02240000
Sicista strandi	0.01730000
Sicista subtilis	0.02050000
Sicista tianshanica	0.02000000
Sicista trizona	0.41090000
Sigmodon alleni	0.21250000
Sigmodon alstoni	0.02270000
Sigmodon arizonae	0.01930000
Sigmodon fulviventer	0.01970000
Sigmodon hirsutus	0.01870000
Sigmodon hispidus	0.02270000
Sigmodon inopinatus	0.21020000
Sigmodon leucotis	0.02130000
Sigmodon mascotensis	0.01960000
Sigmodon ochrognathus	0.02020000
Sigmodon peruanus	0.01990000
Sigmodon toltecus	0.02040000
Sigmodontomys alfari	0.01870000
Simias concolor	0.52710000
Sminthopsis archeri	0.18770000
Sminthopsis bindi	0.10420000
Sminthopsis butleri	0.20860000
Sminthopsis crassicaudata	0.02180000
Sminthopsis dolichura	0.01880000
Sminthopsis douglasi	0.10270000
Sminthopsis fuliginosus	0.18100000
Sminthopsis gilberti	0.02010000
Sminthopsis granulipes	0.02120000
Sminthopsis griseoventer	0.02040000
Sminthopsis hirtipes	0.01970000
Sminthopsis leucopus	0.02080000
Sminthopsis longicaudata	0.02060000
Sminthopsis macroura	0.02080000
Sminthopsis murina	0.02290000
Sminthopsis ooldea	0.01910000
Sminthopsis psammophila	0.20860000
Sminthopsis virginiae	0.02060000
Sminthopsis youngsoni	0.02000000
Smutsia gigantea	0.31690000
Smutsia temminckii	0.15820000
Solenodon paradoxus	0.39470000
Solisorex pearsoni	0.46350000
Solomys ponceleti	0.83310000
Solomys salamonis	0.18770000
Solomys salebrosus	0.46070000
Solomys sapientis	0.46320000
Sommeromys macrorhinos	0.17800000
Sooretamys angouya	0.02100000
Sorex alaskanus	0.18030000
Sorex alpinus	0.10250000
Sorex antinorii	0.01860000
Sorex araneus	0.02120000
Sorex arcticus	0.01960000
Sorex arizonae	0.01970000
Sorex asper	0.01890000
Sorex bairdi	0.01850000
Sorex bedfordiae	0.02220000
Sorex bendirii	0.02270000
Sorex buchariensis	0.18640000
Sorex caecutiens	0.01750000
Sorex camtschatica	0.02000000
Sorex cansulus	0.18250000
Sorex cinereus	0.02100000
Sorex coronatus	0.02130000
Sorex cylindricauda	0.02110000
Sorex daphaenodon	0.02180000
Sorex dispar	0.01840000
Sorex emarginatus	0.02250000
Sorex excelsus	0.02180000
Sorex fumeus	0.02050000
Sorex gracillimus	0.02080000
Sorex granarius	0.02130000
Sorex haydeni	0.02140000
