species	rate_e_mean	rate_e_lower	rate_e_upper
Carterornis castus	0.00001607	0.00000874	0.00002407
Carterornis chrysomela	0.00001804	0.00001035	0.00002629
Carterornis leucotis	0.00002102	0.00001245	0.00002978
Carterornis pileatus	0.00001714	0.00000927	0.00002520
Caryothraustes canadensis	0.00002487	0.00001567	0.00003493
Caryothraustes celaeno	0.00002034	0.00001176	0.00002908
Caryothraustes erythromelas	0.00011155	0.00009138	0.00013278
Caryothraustes poliogaster	0.00002187	0.00001348	0.00003087
Casiornis fuscus	0.00002505	0.00001583	0.00003503
Casiornis rufus	0.00001999	0.00001170	0.00002885
Cassiculus melanicterus	0.00001990	0.00001165	0.00002873
Castanozoster thoracicus	0.00001598	0.00000842	0.00002378
Casuarius bennetti	0.00002111	0.00001240	0.00003026
Casuarius casuarius	0.00002082	0.00001259	0.00003042
Casuarius unappendiculatus	0.00002914	0.00001936	0.00003972
Catamblyrhynchus diadema	0.00002181	0.00001323	0.00003086
Catamenia analis	0.00002713	0.00001707	0.00003707
Catamenia homochroa	0.00001680	0.00000929	0.00002520
Catamenia inornata	0.00001814	0.00001020	0.00002676
Cataponera turdoides	0.00001772	0.00001000	0.00002644
Catharacta antarctica	0.00002493	0.00001576	0.00003470
Catharacta chilensis	0.00002107	0.00001259	0.00003031
Catharacta maccormicki	0.00001304	0.00000634	0.00002037
Catharacta skua	0.00002718	0.00001708	0.00003718
Catharopeza bishopi	0.00058661	0.00053709	0.00063248
Cathartes aura	0.00002697	0.00001704	0.00003736
Cathartes burrovianus	0.00003012	0.00002017	0.00004086
Cathartes melambrotus	0.00002407	0.00001499	0.00003376
Catharus aurantiirostris	0.00001811	0.00001044	0.00002661
Catharus bicknelli	0.00023689	0.00020649	0.00026661
Catharus dryas	0.00002601	0.00001696	0.00003688
Catharus frantzii	0.00001681	0.00000947	0.00002485
Catharus fuscater	0.00001792	0.00000983	0.00002606
Catharus fuscescens	0.00002197	0.00001305	0.00003090
Catharus gracilirostris	0.00001318	0.00000701	0.00002039
Catharus guttatus	0.00001914	0.00001068	0.00002732
Catharus mexicanus	0.00002205	0.00001347	0.00003140
Catharus minimus	0.00002102	0.00001210	0.00003032
Catharus occidentalis	0.00002420	0.00001483	0.00003399
Catharus swainsoni	0.00002706	0.00001745	0.00003764
Catharus ustulatus	0.00001596	0.00000850	0.00002371
Catherpes mexicanus	0.00001885	0.00001061	0.00002756
Catreus wallichii	0.00023193	0.00020094	0.00026081
Ceblepyris caesius	0.00003102	0.00002085	0.00004188
Ceblepyris cinereus	0.00002297	0.00001422	0.00003227
Ceblepyris cucullatus	0.00021958	0.00019216	0.00025011
Ceblepyris graueri	0.00009930	0.00007970	0.00011832
Ceblepyris pectoralis	0.00001800	0.00001022	0.00002634
Cecropis abyssinica	0.00002702	0.00001702	0.00003745
Cecropis cucullata	0.00001802	0.00001050	0.00002658
Cecropis daurica	0.00002237	0.00001335	0.00003104
Cecropis hyperythra	0.00001797	0.00000983	0.00002593
Cecropis semirufa	0.00002897	0.00001861	0.00003934
Cecropis senegalensis	0.00001875	0.00001084	0.00002697
Celebesica abbotti	0.00001689	0.00000929	0.00002494
Celeus castaneus	0.00002290	0.00001360	0.00003230
Celeus elegans	0.00002233	0.00001333	0.00003136
Celeus flavescens	0.00002490	0.00001581	0.00003505
Celeus flavus	0.00001581	0.00000834	0.00002362
Celeus grammicus	0.00010225	0.00008316	0.00012261
Celeus loricatus	0.00002103	0.00001246	0.00003002
Celeus lugubris	0.00001624	0.00000889	0.00002425
Celeus obrieni	0.00024203	0.00021258	0.00027338
Celeus occidentalis	0.00001611	0.00000863	0.00002418
Celeus ochraceus	0.00002085	0.00001251	0.00003013
Celeus spectabilis	0.00002992	0.00001941	0.00004086
Celeus tinnunculus	0.00022009	0.00018993	0.00024856
Celeus torquatus	0.00010246	0.00008240	0.00012241
Celeus undatus	0.00001117	0.00000500	0.00001776
Centrocercus minimus	0.00056052	0.00051589	0.00060997
Centrocercus urophasianus	0.00009529	0.00007629	0.00011421
Centropus andamanensis	0.00002095	0.00001248	0.00002981
Centropus anselli	0.00001887	0.00001105	0.00002761
Centropus ateralbus	0.00001607	0.00000863	0.00002383
Centropus bengalensis	0.00001806	0.00000981	0.00002645
Centropus bernsteini	0.00002315	0.00001436	0.00003252
Centropus celebensis	0.00002297	0.00001396	0.00003271
Centropus chalybeus	0.00008937	0.00007092	0.00010817
Centropus chlororhynchos	0.00023100	0.00020174	0.00026090
Centropus cupreicaudus	0.00002085	0.00001177	0.00002970
Centropus goliath	0.00001913	0.00001101	0.00002756
Centropus grillii	0.00001695	0.00000931	0.00002561
Centropus leucogaster	0.00002398	0.00001480	0.00003387
Centropus melanops	0.00001416	0.00000727	0.00002135
Centropus menbeki	0.00002608	0.00001624	0.00003633
Centropus milo	0.00001186	0.00000551	0.00001868
Centropus monachus	0.00001907	0.00001092	0.00002766
Centropus nigrorufus	0.00022085	0.00019184	0.00024989
Centropus phasianinus	0.00002306	0.00001388	0.00003249
Centropus rectunguis	0.00024228	0.00021050	0.00027258
Centropus senegalensis	0.00001695	0.00000932	0.00002501
Centropus sinensis	0.00001381	0.00000670	0.00002131
Centropus spilopterus	0.00001623	0.00000901	0.00002398
Centropus steerii	0.00228530	0.00218603	0.00238321
Centropus superciliosus	0.00002109	0.00001248	0.00003015
Centropus toulou	0.00002497	0.00001567	0.00003493
Centropus unirufus	0.00010846	0.00008833	0.00012934
Centropus violaceus	0.00009928	0.00008039	0.00011985
Centropus viridis	0.00001790	0.00001009	0.00002610
Cephalopterus glabricollis	0.00059014	0.00054329	0.00063886
Cephalopterus ornatus	0.00001725	0.00000944	0.00002579
Cephalopterus penduliger	0.00025556	0.00022429	0.00028805
Cephalopyrus flammiceps	0.00002706	0.00001706	0.00003731
Cepphus carbo	0.00001872	0.00001089	0.00002752
Cepphus columba	0.00001793	0.00000982	0.00002643
Cepphus grylle	0.00002005	0.00001148	0.00002868
Cerasophila thompsoni	0.00009923	0.00008042	0.00011859
Ceratogymna atrata	0.00001401	0.00000723	0.00002149
Ceratogymna elata	0.00023975	0.00020858	0.00026976
Ceratopipra chloromeros	0.00001900	0.00001104	0.00002805
Ceratopipra cornuta	0.00001186	0.00000539	0.00001871
Ceratopipra erythrocephala	0.00002207	0.00001352	0.00003136
Ceratopipra mentalis	0.00001396	0.00000722	0.00002162
Ceratopipra rubrocapilla	0.00002117	0.00001308	0.00003074
Cercibis oxycerca	0.00002119	0.00001235	0.00003014
Cercococcyx mechowi	0.00002699	0.00001689	0.00003690
Cercococcyx montanus	0.00001797	0.00000968	0.00002632
Cercococcyx olivinus	0.00001892	0.00001111	0.00002752
Cercomacra brasiliana	0.00010067	0.00008220	0.00012167
Cercomacra carbonaria	0.00229702	0.00219783	0.00239651
Cercomacra cinerascens	0.00002001	0.00001149	0.00002895
Cercomacra ferdinandi	0.00024452	0.00021342	0.00027537
Cercomacra manu	0.00001788	0.00001039	0.00002654
Cercomacra melanaria	0.00002900	0.00001860	0.00004001
Cercomacra nigricans	0.00001913	0.00001137	0.00002807
Cercomacroides fuscicauda	0.00002515	0.00001572	0.00003522
Cercomacroides laeta	0.00001491	0.00000761	0.00002240
Cercomacroides nigrescens	0.00001688	0.00000944	0.00002534
Cercomacroides parkeri	0.00001888	0.00001075	0.00002720
Cercomacroides serva	0.00002532	0.00001570	0.00003530
Cercomacroides tyrannina	0.00001908	0.00001104	0.00002832
Cercotrichas galactotes	0.00002475	0.00001523	0.00003441
Cercotrichas hartlaubi	0.00002718	0.00001720	0.00003745
Cercotrichas leucophrys	0.00002285	0.00001368	0.00003212
Cercotrichas paena	0.00001896	0.00001086	0.00002769
Cercotrichas podobe	0.00002190	0.00001369	0.00003148
Cereopsis novaehollandiae	0.00002482	0.00001544	0.00003509
Cerorhinca monocerata	0.00002709	0.00001712	0.00003727
Certhia americana	0.00001592	0.00000859	0.00002382
Certhia brachydactyla	0.00001703	0.00000935	0.00002512
Certhia discolor	0.00001885	0.00001116	0.00002755
Certhia familiaris	0.00001902	0.00001077	0.00002761
Certhia himalayana	0.00001994	0.00001206	0.00002898
Certhia hodgsoni	0.00002407	0.00001499	0.00003423
Certhia manipurensis	0.00002420	0.00001561	0.00003442
Certhia nipalensis	0.00001209	0.00000557	0.00001897
Certhia tianquanensis	0.00002420	0.00001460	0.00003343
Certhiasomus stictolaemus	0.00001718	0.00000931	0.00002551
Certhiaxis cinnamomeus	0.00001620	0.00000871	0.00002365
Certhiaxis mustelinus	0.00001523	0.00000812	0.00002245
Certhidea fusca	0.00001887	0.00001119	0.00002804
Certhidea olivacea	0.00023102	0.00020047	0.00025942
Certhilauda chuana	0.00001782	0.00001010	0.00002631
Certhilauda curvirostris	0.00001695	0.00000933	0.00002489
Certhilauda semitorquata	0.00002297	0.00001423	0.00003239
Certhilauda subcoronata	0.00001998	0.00001189	0.00002888
Certhionyx variegatus	0.00001299	0.00000651	0.00002003
Ceryle rudis	0.00002108	0.00001253	0.00002985
Cettia brunnifrons	0.00001789	0.00000996	0.00002648
Cettia castaneocoronata	0.00001708	0.00000878	0.00002485
Cettia cetti	0.00002302	0.00001450	0.00003286
Cettia major	0.00002186	0.00001333	0.00003167
Ceuthmochares aereus	0.00001813	0.00001053	0.00002662
Ceuthmochares australis	0.00001483	0.00000775	0.00002262
Ceyx argentatus	0.00010665	0.00008718	0.00012702
Ceyx azureus	0.00001479	0.00000773	0.00002288
Ceyx cajeli	0.00010247	0.00008187	0.00012197
Ceyx collectoris	0.00002315	0.00001443	0.00003310
Ceyx cyanopectus	0.00003099	0.00002087	0.00004246
Ceyx dispar	0.00009324	0.00007462	0.00011180
Ceyx erithaca	0.00001291	0.00000639	0.00001985
Ceyx fallax	0.00010133	0.00008169	0.00012060
Ceyx flumenicola	0.00010944	0.00009083	0.00013083
Ceyx gentianus	0.00001798	0.00001032	0.00002653
Ceyx lepidus	0.00002518	0.00001552	0.00003470
Ceyx margarethae	0.00001417	0.00000737	0.00002169
Ceyx meeki	0.00001911	0.00001092	0.00002764
Ceyx melanurus	0.00025201	0.00022315	0.00028451
Ceyx mindanensis	0.00022460	0.00019501	0.00025467
Ceyx mulcatus	0.00001608	0.00000840	0.00002366
Ceyx nigrirostris	0.00011946	0.00009766	0.00014072
Ceyx nigromaxilla	0.00001793	0.00001003	0.00002626
Ceyx pusillus	0.00001586	0.00000803	0.00002357
Ceyx sacerdotis	0.00002215	0.00001339	0.00003128
Ceyx sangirensis	0.00222766	0.00213025	0.00232607
Ceyx solitarius	0.00001302	0.00000647	0.00002076
Ceyx wallacii	0.00011348	0.00009313	0.00013444
Ceyx websteri	0.00022798	0.00019858	0.00025799
Chaetocercus astreans	0.00001870	0.00001063	0.00002754
Chaetocercus berlepschi	0.00057370	0.00052543	0.00061980
Chaetocercus bombus	0.00020960	0.00018060	0.00023743
Chaetocercus heliodor	0.00001394	0.00000718	0.00002163
Chaetocercus jourdanii	0.00001615	0.00000894	0.00002401
Chaetocercus mulsant	0.00003201	0.00002139	0.00004324
Chaetops aurantius	0.00010430	0.00008475	0.00012465
Chaetops frenatus	0.00009717	0.00007866	0.00011744
Chaetorhynchus papuensis	0.00001706	0.00000925	0.00002503
Chaetornis striata	0.00019652	0.00016868	0.00022344
Chaetura brachyura	0.00001114	0.00000513	0.00001782
Chaetura chapmani	0.00001699	0.00000900	0.00002519
Chaetura cinereiventris	0.00001681	0.00000913	0.00002497
Chaetura egregia	0.00002015	0.00001137	0.00002869
Chaetura fumosa	0.00003435	0.00002393	0.00004663
Chaetura martinica	0.00001903	0.00001097	0.00002790
Chaetura meridionalis	0.00001912	0.00001116	0.00002803
Chaetura pelagica	0.00020579	0.00017783	0.00023464
Chaetura spinicaudus	0.00001591	0.00000831	0.00002391
Chaetura vauxi	0.00001484	0.00000805	0.00002224
Chalcites basalis	0.00001998	0.00001199	0.00002914
Chalcites crassirostris	0.00001588	0.00000893	0.00002383
Chalcites lucidus	0.00002075	0.00001211	0.00002952
Chalcites megarhynchus	0.00002506	0.00001593	0.00003493
Chalcites meyerii	0.00001198	0.00000577	0.00001869
Chalcites minutillus	0.00002206	0.00001317	0.00003129
Chalcites osculans	0.00002480	0.00001568	0.00003511
Chalcites ruficollis	0.00002083	0.00001189	0.00002949
Chalcomitra adelberti	0.00001198	0.00000603	0.00001845
Chalcomitra amethystina	0.00002025	0.00001200	0.00002909
Chalcomitra balfouri	0.00002698	0.00001710	0.00003723
Chalcomitra fuliginosa	0.00001694	0.00000916	0.00002504
Chalcomitra hunteri	0.00001703	0.00000954	0.00002575
Chalcomitra rubescens	0.00002299	0.00001396	0.00003212
Chalcomitra senegalensis	0.00002093	0.00001188	0.00002984
Chalcoparia singalensis	0.00002501	0.00001593	0.00003535
Chalcophaps indica	0.00001983	0.00001141	0.00002866
Chalcophaps longirostris	0.00001890	0.00001061	0.00002780
Chalcophaps stephani	0.00002117	0.00001277	0.00003017
Chalcopsitta atra	0.00002611	0.00001653	0.00003637
Chalcopsitta cardinalis	0.00002320	0.00001441	0.00003278
Chalcopsitta duivenbodei	0.00001500	0.00000797	0.00002240
Chalcopsitta scintillata	0.00002197	0.00001328	0.00003169
Chalcostigma herrani	0.00002303	0.00001395	0.00003249
Chalcostigma heteropogon	0.00001695	0.00000916	0.00002521
Chalcostigma olivaceum	0.00001596	0.00000853	0.00002404
Chalcostigma ruficeps	0.00001396	0.00000719	0.00002133
Chalcostigma stanleyi	0.00001606	0.00000864	0.00002388
Chalybura buffonii	0.00001994	0.00001148	0.00002898
Chalybura urochrysia	0.00002408	0.00001514	0.00003386
Chamaea fasciata	0.00001702	0.00000932	0.00002495
Chamaepetes goudotii	0.00001820	0.00001006	0.00002642
Chamaepetes unicolor	0.00002410	0.00001515	0.00003382
Chamaetylas choloensis	0.00021869	0.00018999	0.00024706
Chamaetylas fuelleborni	0.00002701	0.00001726	0.00003727
Chamaetylas poliocephala	0.00002120	0.00001253	0.00003039
Chamaetylas poliophrys	0.00001599	0.00000857	0.00002377
Chamaeza campanisona	0.00001905	0.00001133	0.00002807
Chamaeza meruloides	0.00001609	0.00000834	0.00002392
Chamaeza mollissima	0.00002107	0.00001250	0.00003006
Chamaeza nobilis	0.00001987	0.00001161	0.00002877
Chamaeza ruficauda	0.00001680	0.00000904	0.00002495
Chamaeza turdina	0.00002686	0.00001682	0.00003648
Charadrius alexandrinus	0.00001792	0.00000994	0.00002646
Charadrius alticola	0.00002104	0.00001278	0.00002987
Charadrius aquilonius	0.00010247	0.00008387	0.00012303
Charadrius asiaticus	0.00002503	0.00001544	0.00003493
Charadrius bicinctus	0.00003102	0.00002095	0.00004205
Charadrius bifrontatus	0.00001683	0.00000877	0.00002511
Charadrius collaris	0.00001295	0.00000626	0.00001995
Charadrius dealbatus	0.00021607	0.00018809	0.00024480
Charadrius dubius	0.00002515	0.00001561	0.00003489
Charadrius falklandicus	0.00001489	0.00000833	0.00002280
Charadrius forbesi	0.00002003	0.00001140	0.00002910
Charadrius hiaticula	0.00002407	0.00001497	0.00003381
Charadrius javanicus	0.00010847	0.00008848	0.00012883
Charadrius leschenaultii	0.00001715	0.00000946	0.00002526
Charadrius marginatus	0.00002493	0.00001539	0.00003444
Charadrius melodus	0.00011225	0.00009186	0.00013328
Charadrius modestus	0.00002001	0.00001190	0.00002917
Charadrius mongolus	0.00001986	0.00001153	0.00002869
Charadrius montanus	0.00010632	0.00008629	0.00012644
Charadrius nivosus	0.00009404	0.00007561	0.00011386
Charadrius obscurus	0.00239074	0.00228540	0.00248720
Charadrius pallidus	0.00008917	0.00007146	0.00010901
Charadrius pecuarius	0.00002310	0.00001429	0.00003291
Charadrius peronii	0.00010239	0.00008230	0.00012244
Charadrius placidus	0.00001699	0.00000983	0.00002548
Charadrius ruficapillus	0.00002407	0.00001496	0.00003368
Charadrius sanctaehelenae	0.00022604	0.00019687	0.00025603
Charadrius semipalmatus	0.00001907	0.00001150	0.00002804
Charadrius thoracicus	0.00021790	0.00018951	0.00024742
Charadrius tricollaris	0.00001992	0.00001159	0.00002895
Charadrius veredus	0.00001799	0.00001031	0.00002684
Charadrius vociferus	0.00001296	0.00000606	0.00002014
Charadrius wilsonia	0.00001688	0.00000941	0.00002534
Charitospiza eucosma	0.00009321	0.00007421	0.00011257
Charmosyna amabilis	0.00226058	0.00216387	0.00235938
Charmosyna diadema	0.00225747	0.00216377	0.00235844
Charmosyna josefinae	0.00001498	0.00000779	0.00002235
Charmosyna margarethae	0.00009431	0.00007569	0.00011325
Charmosyna meeki	0.00008311	0.00006567	0.00010155
Charmosyna multistriata	0.00010318	0.00008393	0.00012344
Charmosyna palmarum	0.00022363	0.00019490	0.00025333
Charmosyna papou	0.00002401	0.00001457	0.00003360
Charmosyna placentis	0.00002188	0.00001295	0.00003098
Charmosyna pulchella	0.00002822	0.00001830	0.00003888
Charmosyna rubrigularis	0.00001991	0.00001169	0.00002855
Charmosyna rubronotata	0.00002190	0.00001315	0.00003083
Charmosyna stellae	0.00002294	0.00001395	0.00003307
Charmosyna toxopei	0.00227301	0.00217463	0.00237270
Charmosyna wilhelminae	0.00002501	0.00001570	0.00003460
Chasiempis ibidis	0.00056172	0.00051554	0.00060909
Chasiempis sandwichensis	0.00024736	0.00021725	0.00027931
Chasiempis sclateri	0.00023813	0.00020745	0.00026748
Chatarrhaea gularis	0.00002315	0.00001425	0.00003283
Chatarrhaea longirostris	0.00022869	0.00019913	0.00025826
Chauna chavaria	0.00009434	0.00007627	0.00011388
Chauna torquata	0.00001797	0.00000996	0.00002632
Chelictinia riocourii	0.00001913	0.00001099	0.00002758
Chelidoptera tenebrosa	0.00002313	0.00001423	0.00003251
Chelidorhynx hypoxanthus	0.00002193	0.00001336	0.00003155
Chenonetta jubata	0.00001688	0.00000914	0.00002462
Chenorhamphus grayi	0.00001581	0.00000881	0.00002338
Cheramoeca leucosterna	0.00002401	0.00001509	0.00003391
Chersomanes albofasciata	0.00001503	0.00000805	0.00002300
Chersophilus duponti	0.00009614	0.00007793	0.00011706
Chionis albus	0.00002294	0.00001420	0.00003217
Chionis minor	0.00002818	0.00001867	0.00003866
Chionodacryon speculiferum	0.00001982	0.00001144	0.00002871
Chiroxiphia boliviana	0.00002182	0.00001263	0.00003075
Chiroxiphia caudata	0.00002391	0.00001488	0.00003364
Chiroxiphia lanceolata	0.00001289	0.00000657	0.00002004
Chiroxiphia linearis	0.00001897	0.00001084	0.00002777
Chiroxiphia pareola	0.00002328	0.00001402	0.00003255
Chlamydera cerviniventris	0.00001585	0.00000859	0.00002364
Chlamydera guttata	0.00001206	0.00000584	0.00001877
Chlamydera lauterbachi	0.00002195	0.00001342	0.00003163
Chlamydera maculata	0.00002386	0.00001443	0.00003317
Chlamydera nuchalis	0.00001987	0.00001109	0.00002841
Chlamydochaera jefferyi	0.00002794	0.00001783	0.00003799
Chlamydotis macqueenii	0.00020766	0.00017885	0.00023599
Chlamydotis undulata	0.00025727	0.00022662	0.00028905
Chleuasicus atrosuperciliaris	0.00001689	0.00000948	0.00002537
Chlidonias albostriatus	0.00054402	0.00049813	0.00059069
Chlidonias hybrida	0.00002193	0.00001303	0.00003108
Chlidonias leucopterus	0.00002174	0.00001283	0.00003090
Chlidonias niger	0.00002312	0.00001417	0.00003215
Chloebia gouldiae	0.00009229	0.00007374	0.00011107
Chloephaga hybrida	0.00001995	0.00001182	0.00002873
Chloephaga melanoptera	0.00002093	0.00001291	0.00003027
Chloephaga picta	0.00001517	0.00000773	0.00002267
Chloephaga poliocephala	0.00002387	0.00001499	0.00003397
Chloephaga rubidiceps	0.00002027	0.00001200	0.00002947
Chloris ambigua	0.00001821	0.00001046	0.00002653
Chloris chloris	0.00002584	0.00001648	0.00003640
Chloris monguilloti	0.00002317	0.00001425	0.00003258
Chloris sinica	0.00001526	0.00000806	0.00002287
Chloris spinoides	0.00002581	0.00001595	0.00003571
Chloroceryle aenea	0.00002313	0.00001396	0.00003237
Chloroceryle amazona	0.00002689	0.00001689	0.00003716
Chloroceryle americana	0.00002397	0.00001441	0.00003352
Chloroceryle inda	0.00001919	0.00001099	0.00002803
Chlorocharis emiliae	0.00010960	0.00008963	0.00013045
Chlorochrysa calliparaea	0.00002201	0.00001342	0.00003143
Chlorochrysa fulgentissima	0.00001495	0.00000801	0.00002269
Chlorochrysa nitidissima	0.00009046	0.00007190	0.00010906
Chlorochrysa phoenicotis	0.00002307	0.00001373	0.00003229
Chlorocichla falkensteini	0.00002498	0.00001547	0.00003500
