species	simulated_ext_prob_in_100_years
Pyrgilauda ruficollis	0.00230000
Pyrgilauda theresae	0.00220000
Pyriglena atra	0.05710000
Pyriglena leuconota	0.00190000
Pyriglena leucoptera	0.00220000
Pyrilia aurantiocephala	0.00960000
Pyrilia barrabandi	0.01030000
Pyrilia caica	0.00990000
Pyrilia haematotis	0.00140000
Pyrilia pulchra	0.00200000
Pyrilia pyrilia	0.00890000
Pyrilia vulturina	0.01990000
Pyrocephalus nanus	0.02260000
Pyrocephalus rubinus	0.00170000
Pyroderus scutatus	0.00220000
Pyrrhocorax graculus	0.00160000
Pyrrhocorax pyrrhocorax	0.00240000
Pyrrholaemus brunneus	0.00130000
Pyrrholaemus sagittatus	0.00200000
Pyrrhomyias cinnamomeus	0.00260000
Pyrrhoplectes epauletta	0.00160000
Pyrrhula aurantiaca	0.00180000
Pyrrhula erythaca	0.00160000
Pyrrhula erythrocephala	0.00190000
Pyrrhula leucogenis	0.00150000
Pyrrhula murina	0.02390000
Pyrrhula nipalensis	0.00170000
Pyrrhula pyrrhula	0.00250000
Pyrrhula waterstradti	0.02340000
Pyrrhulagra nigra	0.01160000
Pyrrhulagra portoricensis	0.00180000
Pyrrhulagra taylori	0.00980000
Pyrrhulagra violacea	0.00130000
Pyrrhura albipectus	0.02330000
Pyrrhura amazonum	0.05760000
Pyrrhura caeruleiceps	0.05700000
Pyrrhura calliptera	0.02270000
Pyrrhura cruentata	0.01980000
Pyrrhura devillei	0.01110000
Pyrrhura egregia	0.00170000
Pyrrhura eisenmanni	0.05880000
Pyrrhura emma	0.00090000
Pyrrhura frontalis	0.00230000
Pyrrhura griseipectus	0.05720000
Pyrrhura hoematotis	0.00220000
Pyrrhura hoffmanni	0.00160000
Pyrrhura lepida	0.02290000
Pyrrhura leucotis	0.02130000
Pyrrhura lucianii	0.00120000
Pyrrhura melanura	0.00130000
Pyrrhura molinae	0.00130000
Pyrrhura orcesi	0.05570000
Pyrrhura pacifica	0.00160000
Pyrrhura parvifrons	0.00210000
Pyrrhura perlata	0.02330000
Pyrrhura peruviana	0.00280000
Pyrrhura pfrimeri	0.05510000
Pyrrhura picta	0.00150000
Pyrrhura rhodocephala	0.00130000
Pyrrhura roseifrons	0.00280000
Pyrrhura rupicola	0.00970000
Pyrrhura snethlageae	0.02460000
Pyrrhura subandina	0.19330000
Pyrrhura viridicata	0.05800000
Pyrrhurus scandens	0.00110000
Pyrroglaux podargina	0.00220000
Pytilia afra	0.00210000
Pytilia hypogrammica	0.00180000
Pytilia lineata	0.00230000
Pytilia melba	0.00180000
Pytilia phoenicoptera	0.00130000
Quelea cardinalis	0.00170000
Quelea erythrops	0.00210000
Quelea quelea	0.00230000
Querula purpurata	0.00130000
Quiscalus lugubris	0.00170000
Quiscalus major	0.00210000
Quiscalus mexicanus	0.00150000
Quiscalus nicaraguensis	0.00230000
Quiscalus niger	0.00180000
Quiscalus quiscula	0.00990000
Quoyornis georgianus	0.00150000
Radjah radjah	0.00230000
Rallicula forbesi	0.00230000
Rallicula leucospila	0.00970000
Rallicula mayri	0.02050000
Rallicula rubra	0.00250000
Rallina canningi	0.00150000
Rallina eurizonoides	0.00250000
Rallina fasciata	0.00210000
Rallina tricolor	0.00220000
Rallus antarcticus	0.02280000
Rallus aquaticus	0.00140000
Rallus caerulescens	0.00210000
Rallus crepitans	0.00150000
Rallus elegans	0.00990000
Rallus indicus	0.00190000
Rallus limicola	0.00180000
Rallus longirostris	0.00130000
Rallus madagascariensis	0.02250000
Rallus obsoletus	0.01020000
Rallus semiplumbeus	0.05540000
Rallus tenuirostris	0.00980000
Rallus wetmorei	0.05400000
Ramphastos ambiguus	0.00980000
Ramphastos ariel	0.05390000
Ramphastos brevis	0.00320000
Ramphastos citreolaemus	0.00130000
Ramphastos culminatus	0.02080000
Ramphastos cuvieri	0.00240000
Ramphastos dicolorus	0.00150000
Ramphastos sulfuratus	0.00190000
Ramphastos toco	0.00210000
Ramphastos tucanus	0.02140000
Ramphastos vitellinus	0.02080000
Ramphiculus epius	0.00190000
Ramphiculus fischeri	0.00210000
Ramphiculus jambu	0.00990000
Ramphiculus leclancheri	0.00210000
Ramphiculus mangoliensis	0.00970000
Ramphiculus marchei	0.02090000
Ramphiculus meridionalis	0.02150000
Ramphiculus merrilli	0.00840000
Ramphiculus occipitalis	0.00210000
Ramphiculus subgularis	0.02350000
Ramphocaenus melanurus	0.00210000
Ramphocelus bresilius	0.00240000
Ramphocelus carbo	0.00230000
Ramphocelus costaricensis	0.00160000
Ramphocelus dimidiatus	0.00170000
Ramphocelus flammigerus	0.00180000
Ramphocelus icteronotus	0.00150000
Ramphocelus melanogaster	0.00160000
Ramphocelus nigrogularis	0.00140000
Ramphocelus passerinii	0.00190000
Ramphocelus sanguinolentus	0.00110000
Ramphocinclus brachyurus	0.05190000
Ramphocoris clotbey	0.00150000
Ramphodon naevius	0.01150000
Ramphomicron dorsale	0.05580000
Ramphomicron microrhynchum	0.00200000
Ramphotrigon fuscicauda	0.00200000
Ramphotrigon megacephalum	0.00130000
Ramphotrigon ruficauda	0.00160000
Ramsayornis fasciatus	0.00170000
Ramsayornis modestus	0.00240000
Randia pseudozosterops	0.00140000
Recurvirostra americana	0.00190000
Recurvirostra andina	0.00180000
Recurvirostra avosetta	0.00210000
Recurvirostra novaehollandiae	0.00240000
Regulus calendula	0.00200000
Regulus goodfellowi	0.00220000
Regulus ignicapilla	0.00170000
Regulus madeirensis	0.00120000
Regulus regulus	0.00100000
Regulus satrapa	0.00170000
Reinwardtoena browni	0.01130000
Reinwardtoena crassirostris	0.00980000
Reinwardtoena reinwardti	0.00190000
Remiz consobrinus	0.00170000
Remiz coronatus	0.00140000
Remiz macronyx	0.01080000
Remiz pendulinus	0.00160000
Rhabdornis grandis	0.00190000
Rhabdornis inornatus	0.00140000
Rhabdornis mystacalis	0.00180000
Rhabdornis rabori	0.01980000
Rhabdotorrhinus corrugatus	0.05520000
Rhabdotorrhinus exarhatus	0.02410000
Rhabdotorrhinus leucocephalus	0.01130000
Rhabdotorrhinus waldeni	0.19610000
Rhagologus leucostigma	0.00230000
Rhamphocharis crassirostris	0.00150000
Rhamphocharis piperata	0.00270000
Rhamphococcyx calyorhynchus	0.00130000
Rhaphidura leucopygialis	0.00180000
Rhaphidura sabini	0.00170000
Rhea americana	0.00980000
Rhea pennata	0.00160000
Rhea tarapacensis	0.00940000
Rhegmatorhina berlepschi	0.00180000
Rhegmatorhina cristata	0.00150000
Rhegmatorhina gymnops	0.02430000
Rhegmatorhina hoffmannsi	0.01010000
Rhegmatorhina melanosticta	0.00190000
Rheinardia ocellata	0.05540000
Rhinocrypta lanceolata	0.00240000
Rhinoplax vigil	0.19720000
Rhinopomastus aterrimus	0.00170000
Rhinopomastus castaneiceps	0.00240000
Rhinopomastus cyanomelas	0.00180000
Rhinopomastus minor	0.00180000
Rhinoptilus bitorquatus	0.20210000
Rhinoptilus chalcopterus	0.00240000
Rhinoptilus cinctus	0.00150000
Rhinortha chlorophaea	0.00180000
Rhipidura albicollis	0.00240000
Rhipidura albiscapa	0.00160000
Rhipidura albiventris	0.00190000
Rhipidura albogularis	0.00150000
Rhipidura albolimbata	0.00160000
Rhipidura assimilis	0.00200000
Rhipidura atra	0.00170000
Rhipidura aureola	0.00120000
Rhipidura bouruensis	0.00100000
Rhipidura brachyrhyncha	0.00150000
Rhipidura cinerea	0.00150000
Rhipidura cockerelli	0.00180000
Rhipidura coultasi	0.00950000
Rhipidura cyaniceps	0.00200000
Rhipidura dahli	0.00190000
Rhipidura dedemi	0.00250000
Rhipidura diluta	0.00160000
Rhipidura drownei	0.00200000
Rhipidura dryas	0.00220000
Rhipidura euryura	0.00220000
Rhipidura fuliginosa	0.00300000
Rhipidura fuscorufa	0.00970000
Rhipidura hoedti	0.00250000
Rhipidura hyperythra	0.00130000
Rhipidura isura	0.00280000
Rhipidura javanica	0.00130000
Rhipidura kordensis	0.00230000
Rhipidura kubaryi	0.00220000
Rhipidura layardi	0.00290000
Rhipidura lepida	0.00210000
Rhipidura leucophrys	0.00200000
Rhipidura leucothorax	0.00170000
Rhipidura maculipectus	0.00190000
Rhipidura malaitae	0.02060000
Rhipidura matthiae	0.00970000
Rhipidura melanolaema	0.00200000
Rhipidura nebulosa	0.00210000
Rhipidura nigritorquis	0.00160000
Rhipidura nigrocinnamomea	0.00190000
Rhipidura obiensis	0.00190000
Rhipidura ocularis	0.00190000
Rhipidura opistherythra	0.01130000
Rhipidura perlata	0.00200000
Rhipidura personata	0.00990000
Rhipidura phasiana	0.00250000
Rhipidura phoenicura	0.00180000
Rhipidura rennelliana	0.00170000
Rhipidura rufidorsa	0.00170000
Rhipidura rufifrons	0.00170000
Rhipidura rufilateralis	0.00980000
Rhipidura rufiventris	0.00140000
Rhipidura samarensis	0.00250000
Rhipidura sauli	0.02340000
Rhipidura semirubra	0.02320000
Rhipidura spilodera	0.00110000
Rhipidura superciliaris	0.00220000
Rhipidura superflua	0.00150000
Rhipidura tenebrosa	0.00780000
Rhipidura tenkatei	0.00160000
Rhipidura teysmanni	0.00190000
Rhipidura threnothorax	0.00210000
Rhipidura verreauxi	0.00250000
Rhizothera dulitensis	0.01980000
Rhizothera longirostris	0.00940000
Rhodinocichla rosea	0.00210000
Rhodonessa caryophyllacea	0.19660000
Rhodopechys alienus	0.00220000
Rhodopechys sanguineus	0.00210000
Rhodophoneus cruentus	0.00170000
Rhodopis vesper	0.00190000
Rhodospingus cruentus	0.00220000
Rhodospiza obsoleta	0.00260000
Rhodostethia rosea	0.00140000
Rhopias gularis	0.00220000
Rhopocichla atriceps	0.00220000
Rhopophilus albosuperciliaris	0.00230000
Rhopophilus pekinensis	0.00130000
Rhopornis ardesiacus	0.05560000
Rhopospina fruticeti	0.00190000
Rhynchocyclus aequinoctialis	0.00220000
Rhynchocyclus brevirostris	0.00120000
Rhynchocyclus fulvipectus	0.00310000
Rhynchocyclus olivaceus	0.00150000
Rhynchocyclus pacificus	0.00190000
Rhynchophanes mccownii	0.00130000
Rhynchopsitta pachyrhyncha	0.05150000
Rhynchopsitta terrisi	0.05660000
Rhynchortyx cinctus	0.00220000
Rhynchospiza stolzmanni	0.00170000
Rhynchospiza strigiceps	0.00280000
Rhynchostruthus louisae	0.01100000
Rhynchostruthus percivali	0.00990000
Rhynchostruthus socotranus	0.00190000
Rhynchotus maculicollis	0.00190000
Rhynchotus rufescens	0.00260000
Rhynochetos jubatus	0.05850000
Rhyticeros cassidix	0.02060000
Rhyticeros everetti	0.02020000
Rhyticeros narcondami	0.05530000
Rhyticeros plicatus	0.00200000
Rhyticeros subruficollis	0.02200000
Rhyticeros undulatus	0.02100000
Rhytipterna holerythra	0.00250000
Rhytipterna immunda	0.00170000
Rhytipterna simplex	0.00190000
Ridgwayia pinicola	0.00140000
Rigidipenna inexpectata	0.01020000
Rimator albostriatus	0.00180000
Rimator danjoui	0.01050000
Rimator malacoptilus	0.00220000
Rimator naungmungensis	0.02460000
Rimator pasquieri	0.05350000
Riparia chinensis	0.00220000
Riparia congica	0.00150000
Riparia cowani	0.00240000
Riparia diluta	0.00150000
Riparia paludicola	0.00260000
Riparia riparia	0.00180000
Rissa brevirostris	0.02250000
Rissa tridactyla	0.02350000
Robsonius rabori	0.02160000
Robsonius sorsogonensis	0.01090000
Robsonius thompsoni	0.00170000
Rollandia microptera	0.05580000
Rollandia rolland	0.00280000
Rollulus rouloul	0.00900000
Roraimia adusta	0.00150000
Rostratula australis	0.05290000
Rostratula benghalensis	0.00140000
Rostrhamus sociabilis	0.00340000
Rougetius rougetii	0.01030000
Rowettia goughensis	0.20510000
Rufirallus castaneiceps	0.00160000
Rufirallus viridis	0.00200000
Rukia longirostra	0.01050000
Rukia ruki	0.05640000
Rupicola peruvianus	0.00170000
Rupicola rupicola	0.00160000
Rupornis magnirostris	0.00190000
Rynchops albicollis	0.02170000
Rynchops flavirostris	0.00860000
Rynchops niger	0.00170000
Sagittarius serpentarius	0.02280000
Sakesphorus canadensis	0.00240000
Sakesphorus cristatus	0.00150000
Sakesphorus luctuosus	0.00230000
Sakesphorus pulchellus	0.00290000
Salpinctes obsoletus	0.00170000
Salpornis salvadori	0.00180000
Salpornis spilonota	0.00220000
Saltator albicollis	0.00240000
Saltator atriceps	0.00240000
Saltator atricollis	0.00200000
Saltator atripennis	0.00150000
Saltator aurantiirostris	0.00240000
Saltator cinctus	0.01030000
Saltator coerulescens	0.00240000
Saltator fuliginosus	0.00220000
Saltator grandis	0.00180000
Saltator grossus	0.00250000
Saltator maxillosus	0.00160000
Saltator maximus	0.00160000
Saltator multicolor	0.00260000
Saltator nigriceps	0.00150000
Saltator olivascens	0.00160000
Saltator orenocensis	0.00190000
Saltator similis	0.00130000
Saltator striatipectus	0.00140000
Salvadorina waigiuensis	0.02240000
Sapayoa aenigma	0.00200000
Sappho sparganurus	0.00180000
Sarcogyps calvus	0.19840000
Sarcophanops samarensis	0.02290000
Sarcophanops steerii	0.02280000
Sarcops calvus	0.00160000
Sarcoramphus papa	0.00180000
Sarkidiornis melanotos	0.00220000
Sarkidiornis sylvicola	0.00210000
Saroglossa spilopterus	0.00170000
Sarothrura affinis	0.00100000
Sarothrura ayresi	0.20490000
Sarothrura boehmi	0.00150000
Sarothrura elegans	0.00200000
Sarothrura insularis	0.00260000
Sarothrura lugens	0.00340000
Sarothrura pulchra	0.00200000
Sarothrura rufa	0.00130000
Sarothrura watersi	0.05470000
Sasia abnormis	0.00210000
Sasia ochracea	0.00200000
Satrapa icterophrys	0.00150000
Saundersilarus saundersi	0.02070000
Saxicola caprata	0.00210000
Saxicola dacotiae	0.01070000
Saxicola ferreus	0.00190000
Saxicola gutturalis	0.01100000
Saxicola insignis	0.02160000
Saxicola jerdoni	0.00120000
Saxicola leucurus	0.00210000
Saxicola macrorhynchus	0.02200000
Saxicola rubetra	0.00130000
Saxicola tectes	0.00190000
Saxicola torquatus	0.00210000
Saxicoloides fulicatus	0.00250000
Sayornis nigricans	0.00220000
Sayornis phoebe	0.00190000
Sayornis saya	0.00210000
Scelorchilus albicollis	0.00150000
Scelorchilus rubecula	0.00130000
Scenopoeetes dentirostris	0.00210000
Scepomycter winifredae	0.02100000
Schetba rufa	0.00210000
Schiffornis aenea	0.00270000
Schiffornis major	0.00260000
Schiffornis olivacea	0.00220000
Schiffornis stenorhyncha	0.00200000
Schiffornis turdina	0.00260000
Schiffornis veraepacis	0.00220000
Schiffornis virescens	0.00200000
Schistes albogularis	0.00180000
Schistes geoffroyi	0.00240000
Schistochlamys melanopis	0.00190000
Schistochlamys ruficapillus	0.00160000
Schistolais leontica	0.05540000
Schistolais leucopogon	0.00190000
Schoenicola brevirostris	0.00160000
Schoenicola platyurus	0.02340000
Schoeniophylax phryganophilus	0.00140000
Schoeniparus brunneus	0.00140000
Schoeniparus castaneceps	0.00170000
Schoeniparus cinereus	0.00240000
Schoeniparus dubius	0.00240000
Schoeniparus klossi	0.00220000
Schoeniparus rufogularis	0.00150000
Schoeniparus variegaticeps	0.02330000
Schoutedenapus myoptilus	0.00210000
Schoutedenapus schoutedeni	0.01170000
Sciaphylax castanea	0.00210000
Sciaphylax hemimelaena	0.00150000
Scissirostrum dubium	0.00250000
Sclateria naevia	0.00140000
Scleroptila afra	0.00150000
Scleroptila elgonensis	0.00990000
Scleroptila finschi	0.00250000
Scleroptila gutturalis	0.00190000
Scleroptila levaillantii	0.00180000
Scleroptila psilolaema	0.00900000
Scleroptila shelleyi	0.00290000
Scleroptila streptophora	0.00960000
Scleroptila whytei	0.00180000
Sclerurus albigularis	0.01070000
Sclerurus caudacutus	0.00180000
Sclerurus cearensis	0.02170000
Sclerurus guatemalensis	0.00180000
Sclerurus mexicanus	0.00200000
Sclerurus rufigularis	0.00140000
Sclerurus scansor	0.00280000
Scolopax bukidnonensis	0.00180000
Scolopax celebensis	0.01100000
Scolopax minor	0.00220000
Scolopax mira	0.02130000
Scolopax rochussenii	0.05580000
Scolopax rosenbergii	0.00180000
Scolopax rusticola	0.00220000
Scolopax saturata	0.01040000
Scopus umbretta	0.00240000
Scotocerca inquieta	0.00180000
Scotopelia bouvieri	0.00180000
Scotopelia peli	0.00110000
Scotopelia ussheri	0.02370000
Scytalopus acutirostris	0.00120000
Scytalopus affinis	0.00210000
Scytalopus altirostris	0.00170000
Scytalopus argentifrons	0.00200000
Scytalopus atratus	0.00200000
Scytalopus bolivianus	0.00150000
Scytalopus canus	0.05530000
Scytalopus caracae	0.00180000
Scytalopus chocoensis	0.00160000
Scytalopus diamantinensis	0.05120000
Scytalopus femoralis	0.00270000
Scytalopus fuscus	0.00200000
Scytalopus gettyae	0.00990000
Scytalopus gonzagai	0.05480000
Scytalopus griseicollis	0.00260000
Scytalopus iraiensis	0.05510000
Scytalopus latebricola	0.01100000
Scytalopus latrans	0.00130000
Scytalopus macropus	0.00170000
Scytalopus magellanicus	0.00180000
Scytalopus meridanus	0.00200000
Scytalopus micropterus	0.00230000
Scytalopus novacapitalis	0.05650000
Scytalopus opacus	0.00280000
Scytalopus pachecoi	0.00210000
Scytalopus panamensis	0.02170000
Scytalopus parkeri	0.00300000
Scytalopus parvirostris	0.00180000
Scytalopus perijanus	0.02020000
Scytalopus petrophilus	0.00160000
Scytalopus robbinsi	0.05490000
Scytalopus rodriguezi	0.05300000
Scytalopus sanctaemartae	0.00250000
Scytalopus schulenbergi	0.00280000
Scytalopus simonsi	0.00130000
Scytalopus speluncae	0.00140000
Scytalopus spillmanni	0.00160000
Scytalopus stilesi	0.00150000
Scytalopus superciliaris	0.00250000
Scytalopus unicolor	0.00150000
Scytalopus urubambae	0.00230000
Scytalopus vicinior	0.00220000
Scytalopus zimmeri	0.00170000
Scythrops novaehollandiae	0.00170000
Seiurus aurocapilla	0.00280000
Selasphorus ardens	0.05240000
Selasphorus calliope	0.00300000
Selasphorus flammula	0.00180000
Selasphorus platycercus	0.00130000
Selasphorus rufus	0.01120000
Selasphorus sasin	0.00210000
Selasphorus scintilla	0.00140000
Selenidera gouldii	0.00140000
Selenidera langsdorffii	0.00180000
Selenidera maculirostris	0.00220000
Selenidera nattereri	0.00130000
Selenidera piperivora	0.00200000
Selenidera reinwardtii	0.00180000
Selenidera spectabilis	0.00180000
Seleucidis melanoleucus	0.00170000
Semioptera wallacii	0.00250000
Semnornis frantzii	0.00260000
Semnornis ramphastinus	0.01200000
Sephanoides fernandensis	0.20130000
Sephanoides sephaniodes	0.00160000
Sericornis arfakianus	0.00180000
Sericornis beccarii	0.00160000
Sericornis citreogularis	0.00230000
Sericornis frontalis	0.00130000
Sericornis humilis	0.00140000
Sericornis keri	0.00140000
Sericornis magnirostra	0.00180000
Sericornis nouhuysi	0.00170000
Sericornis papuensis	0.00110000
Sericornis perspicillatus	0.00210000
Sericornis rufescens	0.00150000
Sericornis spilodera	0.00160000
Sericossypha albocristata	0.02370000
Sericulus ardens	0.00240000
Sericulus aureus	0.00270000
Sericulus bakeri	0.00910000
Sericulus chrysocephalus	0.00200000
Serilophus lunatus	0.00280000
Serilophus rubropygius	0.00210000
Serinus alario	0.00160000
Serinus canaria	0.00250000
Serinus canicollis	0.00230000
Serinus flavivertex	0.00220000
Serinus nigriceps	0.00190000
Serinus pusillus	0.00200000
Serinus serinus	0.00140000
Serinus syriacus	0.02320000
Serpophaga cinerea	0.00120000
Serpophaga griseicapilla	0.00280000
Serpophaga hypoleuca	0.00180000
Serpophaga nigricans	0.00210000
Serpophaga subcristata	0.00220000
Setopagis heterura	0.00220000
Setopagis maculosa	0.01870000
Setopagis parvula	0.00230000
Setopagis whitelyi	0.00150000
Setophaga adelaidae	0.00190000
Setophaga americana	0.00180000
Setophaga angelae	0.05350000
Setophaga auduboni	0.00170000
Setophaga caerulescens	0.00180000
Setophaga castanea	0.00190000
Setophaga cerulea	0.00940000
Setophaga chrysoparia	0.05550000
Setophaga citrina	0.00240000
Setophaga coronata	0.00240000
Setophaga delicata	0.00200000
Setophaga discolor	0.00250000
Setophaga dominica	0.00270000
Setophaga flavescens	0.01050000
Setophaga fusca	0.00230000
Setophaga graciae	0.00210000
Setophaga graysoni	0.00680000
Setophaga kirtlandii	0.01120000
Setophaga magnolia	0.00110000
Setophaga nigrescens	0.00240000
Setophaga occidentalis	0.00120000
Setophaga palmarum	0.00220000
Setophaga pensylvanica	0.00200000
Setophaga petechia	0.00200000
Setophaga pharetra	0.00190000
Setophaga pinus	0.00180000
Setophaga pitiayumi	0.00170000
Setophaga pityophila	0.00190000
Setophaga plumbea	0.00150000
Setophaga ruticilla	0.00220000
Setophaga striata	0.00910000
Setophaga subita	0.00820000
Setophaga tigrina	0.00150000
Setophaga townsendi	0.00180000
Setophaga virens	0.00220000
Setophaga vitellina	0.00900000
Setornis criniger	0.02290000
Sheppardia aequatorialis	0.00280000
Sheppardia aurantiithorax	0.05390000
Sheppardia bocagei	0.00220000
Sheppardia cyornithopsis	0.00210000
Sheppardia gabela	0.05520000
Sheppardia gunningi	0.00980000
Sheppardia lowei	0.02280000
Sheppardia montana	0.05320000
Sheppardia poensis	0.00210000
Sheppardia polioptera	0.00190000
Sheppardia sharpei	0.00260000
Sialia currucoides	0.00200000
Sialia mexicana	0.00140000
Sialia sialis	0.00230000
Sibia morrisoniana	0.00210000
Sibia nipalensis	0.00190000
Sibia souliei	0.00170000
Sibia waldeni	0.00220000
Sibirionetta formosa	0.00220000
Sicalis auriventris	0.00190000
Sicalis citrina	0.00180000
Sicalis columbiana	0.00230000
Sicalis flaveola	0.00210000
Sicalis lebruni	0.00170000
Sicalis lutea	0.00180000
Sicalis luteocephala	0.00190000
Sicalis luteola	0.00130000
Sicalis mendozae	0.00160000
Sicalis olivascens	0.00180000
Sicalis raimondii	0.00210000
Sicalis taczanowskii	0.00230000
Sicalis uropigyalis	0.00150000
Silvicultrix diadema	0.00220000
Silvicultrix frontalis	0.00180000
Silvicultrix jelskii	0.00200000
Silvicultrix pulchella	0.00220000
Sinosuthora alphonsiana	0.00390000
Sinosuthora brunnea	0.00160000
Sinosuthora conspicillata	0.00220000
Sinosuthora przewalskii	0.02200000
Sinosuthora ricketti	0.00280000
Sinosuthora webbiana	0.00200000
Sinosuthora zappeyi	0.02000000
Siphonorhis americana	0.20540000
Siphonorhis brewsteri	0.00900000
Sipia berlepschi	0.00190000
Sipia laemosticta	0.00170000
Sipia nigricauda	0.00150000
Sipia palliata	0.00770000
Sipodotus wallacii	0.00200000
Siptornis striaticollis	0.00230000
Sirystes albocinereus	0.00160000
Sirystes albogriseus	0.00210000
Sirystes sibilator	0.00160000
Sirystes subcanescens	0.00190000
Sitta arctica	0.00190000
Sitta azurea	0.00240000
Sitta canadensis	0.00250000
Sitta carolinensis	0.00250000
Sitta cashmirensis	0.00110000
Sitta castanea	0.00210000
Sitta cinnamoventris	0.00210000
Sitta europaea	0.00220000
Sitta formosa	0.02300000
Sitta frontalis	0.00210000
Sitta himalayensis	0.00170000
Sitta insularis	0.20510000
Sitta krueperi	0.00170000
Sitta ledanti	0.05340000
Sitta leucopsis	0.00100000
Sitta magna	0.05570000
Sitta nagaensis	0.00170000
Sitta neglecta	0.00260000
Sitta neumayer	0.00150000
Sitta oenochlamys	0.00160000
Sitta przewalskii	0.00160000
Sitta pusilla	0.00210000
Sitta pygmaea	0.00210000
Sitta solangiae	0.01040000
Sitta tephronota	0.00170000
Sitta victoriae	0.05860000
Sitta villosa	0.00170000
Sitta whiteheadi	0.02060000
Sitta yunnanensis	0.00970000
Sittasomus griseicapillus	0.00150000
Sittasomus griseus	0.00260000
Sittiparus castaneoventris	0.00180000
Sittiparus olivaceus	0.00150000
Sittiparus owstoni	0.06060000
Sittiparus semilarvatus	0.00980000
Sittiparus varius	0.00110000
Siva cyanouroptera	0.00140000
Smicrornis brevirostris	0.00230000
Smithornis capensis	0.00150000
Smithornis rufolateralis	0.00280000
Smithornis sharpei	0.00170000
Smutsornis africanus	0.00210000
Snowornis cryptolophus	0.00240000
Snowornis subalaris	0.01100000
Somateria fischeri	0.00880000
Somateria mollissima	0.01080000
Somateria spectabilis	0.00190000
Spartonoica maluroides	0.00950000
Spatula clypeata	0.00160000
Spatula cyanoptera	0.00210000
Spatula discors	0.00200000
Spatula hottentota	0.00190000
Spatula platalea	0.00210000
Spatula puna	0.00280000
Spatula querquedula	0.00150000
Spatula rhynchotis	0.00230000
Spatula smithii	0.00210000
Spatula versicolor	0.00210000
Speculanas specularis	0.01030000
Speculipastor bicolor	0.00240000
Spelaeornis badeigularis	0.02360000
Spelaeornis caudatus	0.01060000
Spelaeornis chocolatinus	0.00880000
Spelaeornis kinneari	0.02570000
Spelaeornis longicaudatus	0.02120000
Spelaeornis oatesi	0.00220000
Spelaeornis reptatus	0.00220000
Spelaeornis troglodytoides	0.00180000
Spermestes bicolor	0.00170000
Spermestes cucullata	0.00170000
Spermestes fringilloides	0.00170000
Spermophaga haematina	0.00230000
Spermophaga poliogenys	0.00230000
Spermophaga ruficapilla	0.00200000
Sphecotheres hypoleucus	0.00230000
Sphecotheres vieilloti	0.00230000
Sphecotheres viridis	0.00240000
Spheniscus demersus	0.05520000
Spheniscus humboldti	0.02680000
Spheniscus magellanicus	0.01040000
Spheniscus mendiculus	0.05570000
Sphenoeacus afer	0.00180000
Sphenopsis frontalis	0.00170000
Sphenopsis melanotis	0.00240000
Sphenopsis ochracea	0.00120000
Sphenopsis piurae	0.00140000
Sphyrapicus nuchalis	0.00250000
Sphyrapicus ruber	0.00150000
Sphyrapicus thyroideus	0.00240000
Sphyrapicus varius	0.00190000
Spilopelia chinensis	0.00240000
Spilopelia senegalensis	0.00140000
Spilopelia suratensis	0.00290000
Spiloptila clamans	0.00210000
Spilornis cheela	0.00190000
Spilornis elgini	0.02280000
Spilornis holospilus	0.00180000
Spilornis kinabaluensis	0.02060000
Spilornis klossi	0.01150000
Spilornis rufipectus	0.00230000
Spindalis dominicensis	0.00300000
Spindalis nigricephala	0.00170000
Spindalis portoricensis	0.00150000
Spindalis zena	0.00240000
Spinus atratus	0.00190000
Spinus atriceps	0.00230000
Spinus barbatus	0.00170000
Spinus crassirostris	0.00160000
Spinus cucullatus	0.05520000
Spinus dominicensis	0.00150000
Spinus lawrencei	0.00250000
Spinus magellanicus	0.00210000
Spinus notatus	0.00150000
Spinus olivaceus	0.00210000
Spinus pinus	0.00220000
Spinus psaltria	0.00150000
Spinus siemiradzkii	0.02350000
Spinus spinescens	0.00170000
Spinus spinus	0.00200000
Spinus thibetanus	0.00220000
Spinus tristis	0.00240000
Spinus uropygialis	0.00190000
Spinus xanthogastrus	0.00200000
Spinus yarrellii	0.02200000
Spiza americana	0.00210000
Spizaetus isidori	0.05530000
Spizaetus melanoleucus	0.00180000
Spizaetus ornatus	0.01060000
Spizaetus tyrannus	0.00240000
Spizella atrogularis	0.00200000
Spizella breweri	0.00180000
Spizella pallida	0.00250000
Spizella passerina	0.00150000
Spizella pusilla	0.00180000
Spizella wortheni	0.05810000
Spiziapteryx circumcincta	0.00210000
Spizixos canifrons	0.00190000
Spizixos semitorques	0.00170000
Spizocorys conirostris	0.00150000
Spizocorys fremantlii	0.00230000
Spizocorys fringillaris	0.05600000
Spizocorys obbiensis	0.02140000
Spizocorys personata	0.00240000
Spizocorys sclateri	0.01150000
Spizocorys starki	0.00160000
Spodiopsar cineraceus	0.00170000
Spodiopsar sericeus	0.00180000
Spodiornis rusticus	0.00210000
Sporathraupis cyanocephala	0.00090000
Sporophila albogularis	0.00240000
Sporophila americana	0.00210000
Sporophila angolensis	0.00210000
Sporophila ardesiaca	0.00200000
Sporophila atrirostris	0.00170000
Sporophila beltoni	0.02340000
Sporophila bouvreuil	0.00210000
Sporophila bouvronides	0.00190000
Sporophila caerulescens	0.00190000
